total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,relief_buffer,soft_span,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
20.191600189721054,0.2411834510956279,0.21068768310883526,1.144743952455158,-0.21813452279796375,911,1641,0.8195320875241402,0.026011560693641522,0.8,214.43944337745867,39.2591790085931,214.43944337745867,39.2591790085931,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs04_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.04,0.31,0.08,0.04,-1.5929463784480902e-05,-9.224299933907609e-05,0.024464527573371697,False
20.19157437327823,0.24118334410614306,0.21068773554842687,1.1447431597208786,-0.21812949173284646,911,1641,0.8195353922573932,0.026011560693641522,0.8,214.43862097821383,39.258225188661356,214.43862097821383,39.258225188661356,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs05_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.05,0.31,0.08,0.04,-1.6036453269308026e-05,-9.303573361840733e-05,0.023642128328532408,False
20.191541028455877,0.24118320591708198,0.21069637424468085,1.1446955685957694,-0.21818674513200753,911,1641,0.81962513526987,0.026011560693641522,0.8,214.47532181495447,39.268778536025906,214.47532181495447,39.268778536025906,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg32_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.32,0.08,0.05,-1.617464233039101e-05,-0.0001406268587276216,0.06034296506916803,False
20.19149417519608,0.2411830117454261,0.21068760355459867,1.1447422993869911,-0.21814290811519077,911,1641,0.8195290654008746,0.026011560693641522,0.8,214.44091693002298,39.260768747602626,214.44091693002298,39.260768747602626,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.31,0.08,0.04,-1.6368813986256114e-05,-9.389606750587198e-05,0.025938080137677844,False
20.190863776841187,0.2411803991777952,0.2107057149741153,1.1446315027925258,-0.21825757823846692,911,1641,0.819627994741271,0.026011560693641522,0.8,214.5141866930408,39.282052658212955,214.5141866930408,39.282052658212955,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg30_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.3,0.08,0.06,-1.898138161715579e-05,-0.0002046926619712064,0.09920784315551145,False
20.19078602996446,0.24118007696545818,0.21070587728985632,1.1446290918296513,-0.21824249839426857,911,1641,0.81963790894103,0.026011560693641522,0.8,214.51172199739324,39.279193701757514,214.51172199739324,39.279193701757514,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg30_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.3,0.08,0.06,-1.930359395418968e-05,-0.00020710362484566147,0.09674314750793656,False
20.190586417464633,0.24117924969105253,0.21069659966759,1.1446755670075082,-0.21821797225460704,911,1641,0.8196062420060681,0.026011560693641522,0.8,214.48112627262344,39.2746213328169,214.48112627262344,39.2746213328169,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg31_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.31,0.08,0.05,-2.0130868359835574e-05,-0.00016062844698883083,0.06614742273814045,False
20.190546201430763,0.24117908301877256,0.21070546875932264,1.144626593884273,-0.21828271319046,911,1641,0.8196189283714734,0.026011560693641522,0.8,214.51860341416486,39.28681793775727,214.51860341416486,39.28681793775727,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg30_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.3,0.08,0.06,-2.029754063981315e-05,-0.00020960157022398285,0.10362456427955635,False
20.190539933587768,0.2411790570421497,0.21068782296042823,1.1447223368359944,-0.2181741226574314,911,1641,0.8195101721370723,0.026011560693641522,0.8,214.44671901732784,39.266609185131685,214.44671901732784,39.266609185131685,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.3,0.08,0.04,-2.0323517262665902e-05,-0.00011385861850254919,0.031740167442535494,False
20.190534595669448,0.24117903491952686,0.21069670773669194,1.14467396054868,-0.2182079181502854,911,1641,0.8196128514725741,0.026011560693641522,0.8,214.4794829773171,39.27271519778821,214.4794829773171,39.27271519778821,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg31_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.31,0.08,0.05,-2.0345639885510636e-05,-0.00016223490581701583,0.06450412743180323,False
20.190524759801434,0.24117899415545785,0.21070716170795045,1.1446169755242714,-0.21826192591661964,911,1641,0.8197023118750637,0.026011560693641522,0.8,214.5155555411527,39.28265299402781,214.5155555411527,39.28265299402781,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg32_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.32,0.08,0.06,-2.038640395451985e-05,-0.00021921993022555597,0.1005766912674062,False
20.19048829451459,0.24117884302746617,0.2106879279856017,1.1447207504169303,-0.21816406140206246,911,1641,0.8195167816035783,0.026011560693641522,0.8,214.44507438371448,39.264701709328406,214.44507438371448,39.264701709328406,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.3,0.08,0.04,-2.0537531946196452e-05,-0.0001154450375666638,0.03009553382918284,False
20.190472755563068,0.24117877862722636,0.21070727281986076,1.1446153490554476,-0.21825187896340814,911,1641,0.8197089213415697,0.026011560693641522,0.8,214.5139135841656,39.2807481997856,214.5139135841656,39.2807481997856,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg32_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.32,0.08,0.06,-2.0601932186004035e-05,-0.0002208463990494014,0.09893473428030575,False
20.19037470126952,0.24117837224615712,0.2106964355233439,1.1446722942754102,-0.21823472992995818,911,1641,0.8196001977595364,0.026011560693641522,0.8,214.48407094897254,39.27779838102889,214.48407094897254,39.27779838102889,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg31_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.31,0.08,0.05,-2.1008313255244104e-05,-0.00016390117908682278,0.06909209908724279,False
20.190327917158417,0.24117817835115463,0.21068766384591212,1.1447190307617723,-0.21819089225117205,911,1641,0.8195041278905407,0.026011560693641522,0.8,214.44966592685262,39.26978846796376,214.44966592685262,39.26978846796376,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.3,0.08,0.04,-2.1202208257742328e-05,-0.00011716469272471386,0.03468707696731599,False
20.190313344896463,0.2411781179568777,0.2107069925357021,1.144613736138883,-0.21827867167347148,911,1641,0.819696267628532,0.026011560693641522,0.8,214.5184979843052,39.285827807599006,214.5184979843052,39.285827807599006,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg32_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.32,0.08,0.06,-2.1262602534655173e-05,-0.00022245931561393206,0.103519134419912,False
20.19020382742922,0.24117766406397667,0.2106892215930208,1.1447081262175294,-0.21817836577398642,911,1641,0.8195844892708652,0.026011560693641522,0.8,214.44806826956955,39.267189914328476,214.44806826956955,39.267189914328476,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs04_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.04,0.32,0.08,0.04,-2.1716495435697425e-05,-0.00012806923696762063,0.03308941968424506,False
20.190177921387527,0.24117755669659835,0.21068927555642464,1.1447073234252432,-0.21817333828439478,911,1641,0.8195877940041181,0.026011560693641522,0.8,214.4472465394787,39.26623676478445,214.4472465394787,39.26623676478445,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs05_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.05,0.32,0.08,0.04,-2.1823862814018824e-05,-0.00012887202925382368,0.03226768959339665,False
20.190097970230244,0.24117722533891062,0.21068913952104898,1.1447064897942483,-0.2181867451320083,911,1641,0.8195814671475994,0.026011560693641522,0.8,214.44954070554425,39.26877853602605,214.44954070554425,39.26877853602605,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.32,0.08,0.04,-2.215522050175167e-05,-0.00012970566024872454,0.03456185565894998,False
20.189525942288352,0.24117485453438126,0.21069674391969828,1.1446539232058515,-0.2182575782384676,911,1641,0.8195843266190002,0.026011560693641522,0.8,214.48840306655285,39.28205265821301,214.48840306655285,39.28205265821301,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg30_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.3,0.08,0.05,-2.4526025031113008e-05,-0.00018227224864553193,0.07342421666754717,False
20.189464070604863,0.24117459809986896,0.21070730946060437,1.1445953095659505,-0.2183015385214243,911,1641,0.8196803964879957,0.026011560693641522,0.8,214.52283358881735,39.29008556133486,214.52283358881735,39.29008556133486,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg31_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.31,0.08,0.06,-2.47824595434043e-05,-0.00024088588854653814,0.10785473893204767,False
20.18944820032009,0.24117453232348396,0.21069690624232154,1.1446515120924947,-0.21824249839426835,911,1641,0.8195942408187591,0.026011560693641522,0.8,214.48593837090505,39.27919370175747,214.48593837090505,39.27919370175747,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg30_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.3,0.08,0.05,-2.484823592840968e-05,-0.0001846833620022803,0.0709595210197449,False
20.18938605497786,0.24117427475388076,0.21070747634742398,1.1445928684382407,-0.21828646940388363,911,1641,0.8196903106877547,0.026011560693641522,0.8,214.52037090064692,39.28722861605773,214.52037090064692,39.28722861605773,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg31_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.31,0.08,0.06,-2.5105805531611125e-05,-0.0002433270162562895,0.10539205076162261,False
20.189208386927298,0.24117353838123812,0.2106964976942807,1.1446490142004135,-0.21828271319045978,911,1641,0.8195752602492028,0.026011560693641522,0.8,214.49281978767664,39.28681793775728,214.49281978767664,39.28681793775728,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg30_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.3,0.08,0.05,-2.5842178174251274e-05,-0.0001871812540834572,0.07784093779133627,False
20.189186946651624,0.2411734495183202,0.21069819071502535,1.1446393948608387,-0.2182619259166193,911,1641,0.819658643752793,0.026011560693641522,0.8,214.48977191466463,39.282652994027785,214.48977191466463,39.282652994027785,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg32_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.32,0.08,0.05,-2.5931041092164264e-05,-0.00019680059365834168,0.07479306477932823,False
20.189146967178797,0.24117328381628123,0.21070705569319828,1.1445904505800866,-0.21832665559570041,911,1641,0.8196713301181984,0.026011560693641522,0.8,214.52724696015252,39.294847488924,214.52724696015252,39.294847488924,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg31_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.31,0.08,0.06,-2.6096743131143185e-05,-0.00024574487441042514,0.11226811026722316,False
20.189143424244147,0.24117326913194415,0.21068936495129817,1.144686487558081,-0.21821797225460782,911,1641,0.8195625738837974,0.026011560693641522,0.8,214.45534516321322,39.274621332817006,214.45534516321322,39.274621332817006,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.31,0.08,0.04,-2.6111427468222814e-05,-0.00014970789641610693,0.0403663133279224,False
20.189134945696505,0.24117323399105217,0.21069830183164726,1.1446377682899176,-0.2182518789634076,911,1641,0.819665253219299,0.026011560693641522,0.8,214.48812995767736,39.280748199785506,214.48812995767736,39.280748199785506,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg32_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.32,0.08,0.05,-2.614656836019691e-05,-0.00019842716457940668,0.07315110779205725,False
20.189091605977797,0.2411730543614532,0.2106894730240918,1.1446848810233423,-0.21820791815028628,911,1641,0.8195691833503032,0.026011560693641522,0.8,214.4537018679069,39.2727151977884,214.4537018679069,39.2727151977884,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.31,0.08,0.04,-2.6326197959170017e-05,-0.00015131443115468102,0.038723018021585176,False
20.18897554509385,0.2411725733236545,0.21069802153547967,1.1446361554137479,-0.2182786716734718,911,1641,0.8196525995062613,0.026011560693641522,0.8,214.4927143578172,39.28582780759908,214.4927143578172,39.28582780759908,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg32_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.32,0.08,0.05,-2.6807235757875247e-05,-0.00020004004074913873,0.07773550793189088,False
20.1889317224661,0.2411723916912769,0.21068920080132125,1.144683214773315,-0.21823472992995863,911,1641,0.8195565296372657,0.026011560693641522,0.8,214.45828983956193,39.277798381028916,214.45828983956193,39.277798381028916,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.31,0.08,0.04,-2.6988868135457977e-05,-0.00015298068118196895,0.04331098967662683,False
20.18812632441909,0.2411690534823694,0.21069833847352235,1.1446177280257774,-0.2183015385214253,911,1641,0.8196367283657251,0.026011560693641522,0.8,214.49704996232944,39.29008556133499,214.49704996232944,39.29008556133499,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg31_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.31,0.08,0.05,-3.0327077042979766e-05,-0.00021846742871955982,0.08207111244414023,False
20.188083021281983,0.24116887399645082,0.21068950920791205,1.144664843081775,-0.2182575782384676,911,1641,0.8195406584967295,0.026011560693641522,0.8,214.46262195714243,39.28205265821305,214.46262195714243,39.28205265821305,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.3,0.08,0.04,-3.0506562961551964e-05,-0.0001713523727220334,0.04764310725713017,False
20.188061497928764,0.24116878478480075,0.2107089530532725,1.1445587920691118,-0.21834560286902616,911,1641,0.8197327982347208,0.026011560693641522,0.8,214.5314999807161,39.29813797794831,214.5314999807161,39.29813797794831,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg32_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.32,0.08,0.06,-3.059577461161922e-05,-0.0002774033853851776,0.1165211308307903,False
20.18804831371755,0.24116873013782625,0.2106985053674187,1.1446152867447883,-0.21828646940388396,911,1641,0.819646642565484,0.026011560693641522,0.8,214.4945872741587,39.287228616057796,214.4945872741587,39.287228616057796,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg31_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.31,0.08,0.05,-3.06504215861203e-05,-0.00022090870970870036,0.07960842427340253,False
20.18800528460762,0.24116855178710606,0.2106896715360803,1.1446624318544552,-0.21824249839426868,911,1641,0.8195505726964885,0.026011560693641522,0.8,214.4601572614946,39.279193701757606,214.4601572614946,39.279193701757606,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.3,0.08,0.04,-3.082877230631276e-05,-0.000173763600041843,0.045178411609299474,False
20.187983213619766,0.24116846030526484,0.21070912451117385,1.1445563207799088,-0.21833054447823952,911,1641,0.8197427124344796,0.026011560693641522,0.8,214.52903930004086,39.295283043867755,214.52903930004086,39.295283043867755,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg32_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.32,0.08,0.06,-3.0920254147526194e-05,-0.0002798746745882319,0.11406045015556288,False
20.18780924101263,0.24116773920465318,0.2106980846951699,1.1446128689473642,-0.21832665559569997,911,1641,0.8196276619959276,0.026011560693641522,0.8,214.50146333366442,39.29484748892386,214.50146333366442,39.29484748892386,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg31_cap08_hi05__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.31,0.08,0.05,-3.164135475919316e-05,-0.00022332650713274838,0.08648448377911677,False
20.187765487545118,0.2411675578496495,0.21068926297389792,1.1446599339973367,-0.21828271319046044,911,1641,0.8195315921269322,0.026011560693641522,0.8,214.46703867826642,39.28681793775743,214.46703867826642,39.28681793775743,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.3,0.08,0.04,-3.182270976287427e-05,-0.0001762614571603205,0.05205982838111822,False
20.187744866434105,0.2411674723764936,0.21070869173324092,1.1445539830023423,-0.2183707020654232,911,1641,0.8197237318649233,0.026011560693641522,0.8,214.5359100022319,39.30289655355165,214.5359100022319,39.30289655355165,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg32_cap08_hi06__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.32,0.08,0.06,-3.190818291876063e-05,-0.00028221245215465096,0.1209311523465999,False
