strategy,total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,return_diff,annualized_diff,sharpe_diff,mdd_diff,trade_diff
baseline_threshold_dual,5.9832133198122825,0.21474883122452249,0.2481062365090165,0.865551927457165,-0.25350949628406283,930,0.912082474226804,159941,纳指ETF,纳指ETF广发,0.16850625459896995,1.0,0.0,0.0,0.0,0.0,0
hs300_trend_guard,5.058785924154529,0.1976050113008485,0.24921387214627033,0.7929133703474933,-0.25350949628406294,945,0.9181855670103093,159941,纳指ETF,纳指ETF广发,0.16850625459896995,1.0,-0.9244273956577533,-0.017143819923673975,-0.07263855710967171,-1.1102230246251565e-16,15
core_satellite_70_30,3.711481883362552,0.16783186103836645,0.20688740401231387,0.8112231957261987,-0.2161171956989063,922,0.9383340206185565,159941,纳指ETF,纳指ETF广发,0.1302215586945519,1.0,-2.2717314364497305,-0.04691697018615604,-0.054328731730966306,0.037392300585156524,-8
adaptive_core_satellite_80_20,5.472449694682115,0.205548434426702,0.23717110484283882,0.8666672719803218,-0.22870674689765214,1050,0.9133030927835053,159941,纳指ETF,纳指ETF广发,0.16850625459896995,1.0,-0.5107636251301679,-0.009200396797820476,0.0011153445231567582,0.024802749386410694,120
hs300_partial_override_30,5.688408922897724,0.2095155160220985,0.24792011677016326,0.845092841805701,-0.25350949628406283,988,0.912082474226804,159941,纳指ETF,纳指ETF广发,0.16850625459896995,1.0,-0.2948043969145582,-0.005233315202423983,-0.020459085651464037,0.0,58
hs300_partial_override_40,5.5913818312809545,0.20774764845811688,0.24795651122354276,0.8378390526346131,-0.25350949628406283,988,0.912082474226804,159941,纳指ETF,纳指ETF广发,0.16850625459896995,1.0,-0.3918314885313281,-0.0070011827664056,-0.027712874822551914,0.0,58
hs300_partial_override_50,5.4949947143243065,0.2059680999204263,0.24804211423810366,0.8303755213226044,-0.25350949628406283,988,0.912082474226804,159941,纳指ETF,纳指ETF广发,0.16850625459896995,1.0,-0.488218605487976,-0.008780731304096179,-0.035176406134560634,0.0,58
