date,hs300_benchmark,base_pool,resource_risk,resource_cap_70,resource_cap_60,resource_abs_08,resource_abs_10,resource_margin_03,resource_margin_05,resource_margin_03_cap_70
2024-01-17,0.7884816753926703,1.0848526489798025,1.0663077720577072,1.072447332348363,1.0744961005900284,1.0946819002843475,1.0848526489798025,1.0695325644054987,1.0848526489798025,1.073850031632719
2024-01-18,0.8002617801047124,1.0831265508907335,1.0646111805349423,1.0707409722332502,1.072786480700466,1.092940162972837,1.0831265508907335,1.0678308419482108,1.0831265508907335,1.072141439696947
2024-01-19,0.8020942408376966,1.095209237514216,1.0764873211942962,1.0826854930390395,1.0847538199274034,1.1051323241534106,1.095209237514216,1.0797428991492268,1.095209237514216,1.0841015832473513
2024-01-22,0.7840314136125658,1.1271420521619908,1.107874264365446,1.1142531551686254,1.1163817878843096,1.137354464416355,1.1271420521619908,1.1112247646090547,1.1271420521619908,1.115710534059134
2024-01-23,0.7897905759162307,1.121963757894784,1.1027844897971515,1.1091340748232872,1.111252928215622,1.1321292524818234,1.121963757894784,1.1061195972371907,1.121963757894784,1.1105847582518178
2024-01-24,0.8031413612565448,1.1021136298704917,1.0832736872853557,1.0895109334994906,1.0915922994856533,1.1120992733994526,1.1021136298704917,1.0865497889783788,1.1021136298704917,1.0909359509904393
2024-01-25,0.8178010471204191,1.0919028377194993,1.0732374422342807,1.079416902007017,1.0814789846861788,1.1017959668944002,1.0919028377194993,1.0764831917090332,1.0919028377194993,1.0808287170866924
2024-01-26,0.816230366492147,1.1055725675602202,1.0866734966005556,1.0929303181519565,1.0950182164185127,1.1155895506151814,1.1055725675602202,1.08995988020219,1.1055725675602202,1.094359808000904
2024-01-29,0.8083769633507856,1.1150529979504116,1.0959918649679277,1.1023023395882652,1.10440814185747,1.125155877954482,1.1150529979504116,1.0993064297418205,1.1150529979504116,1.1037440875009565
2024-01-30,0.7937172774869111,1.1336760125299592,1.1142965307711499,1.120712399539635,1.1228533717841085,1.143947625394223,1.1336760125299592,1.1176664536205985,1.1336760125299592,1.122178226749407
2024-01-31,0.7882198952879582,1.1080693674830813,1.0891276152917193,1.0953985671065016,1.0974911806349807,1.1181089726645792,1.1080693674830813,1.0924214207872789,1.1080693674830813,1.0968312852827877
2024-02-01,0.78717277486911,1.0978079033364272,1.0790415644510283,1.0852544430538789,1.0873276775801715,1.10775453505287,1.0978079033364272,1.082304867102641,1.0978079033364272,1.0866738933007107
2024-02-02,0.7793193717277488,1.099664660889639,1.0808665818961884,1.0870899685389595,1.089166709592992,1.1096281156618388,1.099664660889639,1.0841354038757531,1.099664660889639,1.088511819547308
2024-02-05,0.7845549738219897,1.10666117737694,1.0877434973139226,1.0940064796887394,1.0960964338190318,1.1166880237248296,1.10666117737694,1.0910331168763208,1.10666117737694,1.0954373770949366
2024-02-06,0.81151832460733,1.1100838408121263,1.0911076524602543,1.0973900048836531,1.0994864227896062,1.1201416980250094,1.1100838408121263,1.0944074461037734,1.1100838408121263,1.0988253277457456
2024-02-07,0.8191099476439792,1.1009567383182959,1.0821365720700364,1.08836727103055,1.090446452201408,1.1109318998911963,1.1009567383182959,1.0854092348305666,1.1009567383182959,1.0897907926769215
2024-02-08,0.8248691099476442,1.1271971579880584,1.107928428191913,1.1143076308582212,1.1164363676424778,1.1374100695259088,1.1271971579880584,1.111279092241036,1.1271971579880584,1.115765080999791
2024-02-19,0.8319371727748693,1.1192109433059567,1.1000787328504724,1.106412738736756,1.1085263933778042,1.1293514961588225,1.1192109433059567,1.1034056573769802,1.1192109433059567,1.1078598628145697
2024-02-20,0.8350785340314137,1.1097849587195405,1.090813879569943,1.0970945405151216,1.099190393975627,1.1198401079266855,1.1097849587195405,1.0941127847677488,1.1097849587195405,1.0985294769268537
2024-02-21,0.8476439790575917,1.1072929266266074,1.088364447205639,1.0946310048702521,1.0967221520729868,1.117325496905892,1.1072929266266074,1.0916559446821923,1.1072929266266074,1.096062719119383
2024-02-22,0.8544502617801047,1.1355359570131824,1.1161246806677485,1.122551075512104,1.1246955603029054,1.1458244218082176,1.1355359570131824,1.1195001323184972,1.1355359570131824,1.1240193076040486
2024-02-23,0.8552356020942409,1.1471654401135367,1.1275553650344994,1.1340475751881605,1.1362140225152249,1.157559273238587,1.1471654401135367,1.1309653860510933,1.1471654401135367,1.1355308440389107
2024-02-26,0.8460732984293194,1.1333741412517504,1.1139998197934728,1.1204139801668913,1.122554382320774,1.1436430190269145,1.1333741412517504,1.1173688453116666,1.1333741412517504,1.1218794170613275
2024-02-27,0.856806282722513,1.1310752079023554,1.1117401852705653,1.118141335176695,1.1202773957440584,1.1413232563108355,1.1310752079023554,1.1151023770655983,1.1310752079023554,1.1196037995825014
2024-02-28,0.8473821989528795,1.1175157829306277,1.1048388962838076,1.1131142844221809,1.115880068505327,1.1276409768706068,1.1175157829306277,1.1017344357368715,1.1175157829306277,1.1061818948210536
2024-02-29,0.8617801047120419,1.1073402690369651,1.0947788114857993,1.1031444607101955,1.1059408138261775,1.11737326825971,1.1073402690369651,1.091702618531957,1.1073402690369651,1.096109581381192
2024-03-01,0.868848167539267,1.1153059205895361,1.1026541022011076,1.111079929718117,1.11389639839854,1.1254110921860945,1.1153059205895361,1.0995557806551206,1.1153059205895361,1.1039944449889343
2024-03-04,0.868062827225131,1.1316743475667475,1.1188368488536682,1.1273863353057632,1.1302441389787456,1.1419278244491622,1.1316743475667475,1.1156930557926097,1.1316743475667475,1.1201968627493424
2024-03-05,0.8756544502617802,1.1364426383570567,1.1234109730167234,1.130444184118603,1.1327912372135753,1.1465963511066724,1.1363009550861713,1.1203940096793763,1.1364426383570567,1.1249167933508144
2024-03-06,0.8719895287958116,1.1305545404899817,1.131001587699269,1.1357908795840288,1.137383634121198,1.154343623749285,1.143978664242159,1.126836275235033,1.14297718352761,1.129276644007909
2024-03-07,0.8670157068062829,1.113899257620289,1.1490292975703145,1.148463714062609,1.1482612963938337,1.1727433962754903,1.16221322348763,1.1447975917027056,1.1611957795737715,1.1418767944821582
2024-03-08,0.8696335078534032,1.1224378582013503,1.1566199122528598,1.1537745289253263,1.152812621102909,1.180490668918103,1.1698909326436175,1.1523602512680413,1.1689268349591706,1.1471571496011508
2024-03-11,0.8821989528795812,1.0898359287100248,1.1219021178742823,1.1193101826337057,1.1184329743378019,1.1450563556444366,1.1347747873874188,1.1177703174187756,1.1349746032383647,1.1128904707452847
2024-03-12,0.8835078534031413,1.0941627400090825,1.1263562367303206,1.1237540111199829,1.1228733201762178,1.1496024002802787,1.139280012662718,1.122208032410319,1.1394806218124156,1.1173088120171988
2024-03-13,0.8780104712041884,1.0901002545882568,1.1221742209998862,1.1195816571182997,1.1187042360666526,1.1453340745366638,1.135050012615703,1.1180414184285974,1.1352498769294488,1.1131603882102041
2024-03-14,0.8746073298429319,1.086037769167431,1.1179922052694518,1.1154093031166166,1.1145351519570874,1.141065748793049,1.130820012568688,1.113874804446876,1.131019132046482,1.1090119644032097
2024-03-15,0.8769633507853403,1.084683607360489,1.1165982000259738,1.114018518449389,1.113145457253899,1.1396429735451772,1.1294100125530164,1.1124859331196355,1.1296088837521596,1.107629156467545
2024-03-18,0.8850785340314137,1.1131210053062695,1.145872310139014,1.1432249964611705,1.142329046020855,1.1695212537504813,1.1590200128821215,1.1416522309916857,1.1592240979329276,1.1366681231165066
2024-03-19,0.8790575916230368,1.0982252254299083,1.1305382524607548,1.1279263651216658,1.127042404285783,1.1629120643470483,1.1524701680093223,1.1263746463920403,1.1526730997362782,1.1214572358241932
2024-03-20,0.8798429319371729,1.0968710636229664,1.1291442472172768,1.1265355804544381,1.1256527095825946,1.1611296972743193,1.150703804977466,1.1249857750647998,1.1509064256758934,1.1200744278885284
2024-03-21,0.8793193717277488,1.0914544163951987,1.1235682262433642,1.1209724417855274,1.120093930769841,1.155395723460619,1.1450213170516514,1.1194302897558377,1.145222937154037,1.114543196145869
2024-03-22,0.8712041884816755,1.0724961510980116,1.1040521528346705,1.1015014564443395,1.1006382049252035,1.1353268151126676,1.1251326093113,1.0999860911744708,1.12533072732754,1.095183885046561
2024-03-25,0.8662303664921466,1.0528612215625246,1.0838395057289278,1.0813355067032815,1.0804880593273418,1.1145416011129126,1.1045340276946776,1.0798478842745072,1.1047285186272355,1.0751335954587853
2024-03-26,0.8691099476439791,1.0572161154069823,1.0764553423133383,1.0760156730849606,1.0758544091880298,1.1191516202290839,1.1091026530174557,1.0843144016158894,1.1092979484125085,1.0795806133382022
2024-03-27,0.8591623036649214,1.0301773400768806,1.0478755906290549,1.047604868976065,1.0475002799916082,1.0905288166426623,1.0807368562650912,1.056582575487606,1.080927156893007,1.0519698559638238
2024-03-28,0.8636125654450261,1.0184268797916287,1.0359232596734422,1.0356556259393068,1.035552229922954,1.078089972327832,1.0684097014983176,1.0445309304859505,1.0685978315096962,1.0399708247942365
2024-03-29,0.8678010471204187,1.026326569372715,1.0439586644173957,1.0436889547134847,1.0435847566793834,1.0864524540050777,1.076697095669399,1.0526331028386386,1.0768866849595147,1.048037625516289
2024-04-01,0.8829842931937173,1.0300437936636895,1.043758487877374,1.0433924026564858,1.0432560781404836,1.090387446602497,1.0805967555997564,1.0564456060477752,1.080787031558166,1.0518334844910844
2024-04-02,0.8798429319371728,1.0239453132732645,1.0374749568800017,1.0372667979126486,1.037183174417278,1.0839316953985418,1.0741989711904718,1.0501908110073455,1.0743881206004682,1.0456059959914492
2024-04-03,0.8761780104712041,1.0110167108329455,1.065319099651871,1.0566012321756597,1.0536809931527702,1.1130226615770367,1.0606358528673598,1.0783762266508539,1.0608226140272299,1.0650958711471847
2024-04-08,0.868586387434555,0.992916667416499,1.0562420197942641,1.0502992728512968,1.0482942429166677,1.1035391222452418,1.0505470780623938,1.0691878931937204,1.0507320627489538,1.0587432466639677
2024-04-09,0.8670157068062828,0.9942464784466405,1.0545916416383356,1.0491505080216157,1.0473114670639334,1.1018148423667335,1.0489055982529212,1.0675172871106051,1.0490902939009086,1.057585246237929
2024-04-10,0.8602094240837697,0.9970612570781154,1.0644939105739069,1.056046332956969,1.0532118133572514,1.1121605216377826,1.0587544771097561,1.077540923609296,1.05894090698918,1.0645365107671922
2024-04-11,0.8594240837696336,0.9911395866574585,1.0694450450416926,1.0594846233433404,1.0561510091154578,1.1173333612733072,1.0515191832439483,1.0825527418586418,1.063866213533316,1.0680024435929458
2024-04-12,0.8520942408376965,1.0142686480663685,1.0727458013535496,1.061773633332045,1.0581068443175234,1.1207819210303236,1.0760572524415633,1.0858939540248722,1.0671497512294064,1.0703098562797206
2024-04-15,0.8712041884816756,1.0014428671969247,1.0884243938348706,1.0726363943499804,1.0673856274138462,1.1371625798761513,1.0624501331156309,1.1017647118144664,1.082746555285836,1.0812599494247361
2024-04-16,0.8628272251308903,1.0066192379337742,1.068619855963728,1.0589743083567433,1.0557325925125882,1.116471221334053,1.0679418450829998,1.0817174388170843,1.0630453291092932,1.0674880258839206
2024-04-17,0.8748691099476442,1.0081801070415455,1.083473259367085,1.0692778421677818,1.0645371577628862,1.117195944674534,1.0695978013493512,1.096752893565121,1.0778212487417003,1.0778743958654937
2024-04-18,0.8764397905759165,1.0052262740965419,1.085948826600978,1.0709880352131378,1.06599653848183,1.1186288144162186,1.0664640227700453,1.0992588026897938,1.0802839020137682,1.0795983381589571
2024-04-19,0.8691099476439793,1.0100262526321726,1.0884243938348706,1.0726970586735842,1.0674545884584767,1.1211788801025777,1.0678262765863644,1.1017647118144664,1.082746555285836,1.0813211014645299
2024-04-22,0.867277486910995,0.9902724948124609,1.0570672088722284,1.0510641991127674,1.049002757816435,1.0888780480753617,1.0370625172912302,1.0700231962352778,1.0515529471729763,1.059514322617709
2024-04-23,0.860732984293194,0.9659033730161812,1.0182833222079077,1.024069654108232,1.0259099570588834,1.0610203090199035,1.0105304212112693,1.030763953282071,1.0129713792439132,1.0323027525832653
2024-04-24,0.8643979057591625,0.9760571737646312,1.0259227047862671,1.0319073492839688,1.0338134638358674,1.072174001106313,1.0211533518623817,1.0384969682646104,1.022596349843369,1.0402034596019372
2024-04-25,0.867015706806283,0.9761072449253402,1.0260779418136605,1.032063491875122,1.033969894849877,1.072229003003907,1.021205736430585,1.0386541079609621,1.0226488084365228,1.0403608575152494
2024-04-26,0.8801047120418851,0.98357703113773,1.0324424192137152,1.0384650959850887,1.0403833238497022,1.0804343733305823,1.029020644648571,1.0450965918378758,1.0289920158716057,1.0468139278871293
2024-04-29,0.8913612565445029,0.978311211836536,1.0201779109151434,1.0297040452618453,1.0328001870250536,1.074650004647047,1.0235115318893502,1.0326817630930765,1.0167684953314167,1.0379824419224355
2024-04-30,0.8866492146596862,0.9771285160005417,1.018027551625488,1.0276878754050318,1.030829532475526,1.0733508433267334,1.0222741926743726,1.0305050478370745,1.01462532250247,1.0359500628899014
2024-05-06,0.8997382198952885,0.9723963007130628,1.017111326829025,1.026917109498478,1.030107951802793,1.068152625091931,1.0173233377117423,1.0295775932940212,1.0097115108762755,1.035173100342734
2024-05-07,0.9002617801047126,0.9744691668280203,1.0183621608142301,1.0283343684731039,1.031581229684161,1.070429615842032,1.0194919752036289,1.0308437581769871,1.0118639221670662,1.0366017534961212
2024-05-08,0.8926701570680634,0.9734332846461228,1.023058022138281,1.0315308555034586,1.0342709497074312,1.0692917255898082,1.0184082327850374,1.0297479485631318,1.0107882885368205,1.0354998230064518
2024-05-09,0.9018324607329848,0.9785662085248804,1.033481027066022,1.0388873843318924,1.0405932956382447,1.0749301120290322,1.0237783100351554,1.0351778202530062,1.0161181857413168,1.0409600243903518
2024-05-10,0.9023560209424089,0.9668088988254221,1.0414987231642845,1.0445291311824147,1.0454370192796951,1.0620150061094744,1.0114777844807157,1.0227403314855659,1.0039096953020021,1.0284530634050932
2024-05-13,0.9015706806282726,0.9702882136869475,1.0342827966758485,1.0394632855115533,1.0410910917168696,1.0658369450659826,1.015117852018284,1.0264209302462333,1.0075225270898944,1.032154220926744
2024-05-14,0.9000000000000004,0.9673918309595239,1.0302673094956796,1.03558313972489,1.0372567687647494,1.06265534224489,1.0120876494749458,1.0233569871708714,1.004514997158283,1.0290731635508434
2024-05-15,0.8931937172774873,0.9659425548082736,1.0287238378709669,1.034031704309572,1.035702826040008,1.0610633492228003,1.0105714132959571,1.0218238680889675,1.0030101057767724,1.0275314809088196
2024-05-16,0.8963350785340316,0.9673923747779671,1.0302678886595162,1.035583721877016,1.0372573518577042,1.06265593961563,1.0120882184191031,1.0233575624500768,1.0045155618454806,1.029073742043392
2024-05-17,0.9070680628272253,0.9724648441588253,1.0356700423828245,1.0410137488831128,1.0426961544517146,1.068227918325225,1.0173950480287912,1.0287234822531857,1.009782684641674,1.0344696343237691
2024-05-20,0.9091623036649216,0.9811491813717785,1.0449188167148014,1.0503102437568597,1.0520076735984463,1.0777674420609666,1.0264806224111878,1.0379102221877257,1.0188002788487065,1.043707688732614
2024-05-21,0.906020942408377,0.9768791060013448,1.040371208473292,1.0457391713977002,1.0474292138271613,1.0730768727808033,1.022013259336128,1.0333931161648793,1.0143663415222537,1.0391653514609684
2024-05-22,0.9081151832460734,0.9791371334061443,1.0427759960109362,1.048156366824219,1.0498503157371923,1.0755572585023423,1.0243756130127213,1.0357817740467976,1.0167110195725797,1.0415673516954926
2024-05-23,0.8984293193717278,0.9659462859572232,1.0287278115253506,1.0340356984666659,1.0357068266521485,1.0610674477951028,1.0105753168329206,1.0218278150908189,1.0030139801066524,1.0275354499574825
2024-05-24,0.8876963350785341,0.9650769342998617,1.0278019564949779,1.0331050663380459,1.0347746905081616,1.060112487092087,1.0096657990477709,1.020908170057237,1.0021112675245565,1.0266106680525207
2024-05-27,0.8955497382198954,0.9787099913643208,1.0423210919398884,1.0476991156023008,1.0493923255413624,1.0750880538242429,1.023928735985992,1.0353299211584175,1.0162674861736023,1.0411129748874635
2024-05-28,0.8895287958115183,0.9816045545048038,1.0454037867523438,1.050797716075472,1.0524959337319597,1.0782676578753216,1.0269570348731167,1.0383919393808396,1.0192731266925559,1.0441920966587523
2024-05-29,0.8897905759162305,0.9768853018389152,1.040377807008342,1.0457458039789551,1.047435857127479,1.073083678750921,1.0220197414362266,1.0333996704415085,1.0143727751219185,1.039171942347893
2024-05-30,0.8861256544502619,0.9674467965071382,1.0303258475203387,1.0356419797859218,1.037315703918518,1.0627157205021198,1.0121451545624467,1.0234151325628464,1.004572071980644,1.029131633726174
2024-05-31,0.8824607329842933,0.961783693308072,1.0242946718275368,1.0295796852701018,1.0312436119931412,1.0564949455528392,1.0062204024381787,1.0174244098356493,0.9986916500958791,1.0231074485531428
2024-06-03,0.8837696335078536,0.9674467965071383,1.0303258475203387,1.035641979785922,1.037315703918518,1.06271572050212,1.0121451545624467,1.0234151325628464,1.004572071980644,1.0291316337261742
2024-06-04,0.8903141361256546,0.9636713943744275,1.0263050637251374,1.0316004501087086,1.0332676426349334,1.0585685372025995,1.0081953198129348,1.0194213174113818,1.0006517907241341,1.0251155102774867
2024-06-05,0.886910994764398,0.9712221986398492,1.03434663131554,1.0396835094631354,1.0413637652021024,1.0668629038016404,1.0160949893119589,1.0274089477143113,1.008492353237154,1.0331477571748617
2024-06-06,0.886910994764398,0.9919869103697585,1.0564609421891473,1.0619119226878089,1.063628102261817,1.089672411949003,1.0378190804342748,1.0493749310473677,1.030053900147958,1.0552364361426432
2024-06-07,0.880890052356021,0.9919869103697585,1.0564609421891473,1.0619119226878089,1.063628102261817,1.089672411949003,1.0378190804342748,1.0493749310473677,1.030053900147958,1.0552364361426432
2024-06-11,0.87434554973822,0.9938746114361139,1.058471334086748,1.0639326875264155,1.0656521329036093,1.0917460035987634,1.039793997809031,1.0513718386231001,1.032014040776213,1.0572444978669868
2024-06-12,0.8732984293193717,1.0023692662347132,1.067518097625951,1.0730261293001457,1.0747602707916746,1.1010771660226846,1.0486811259954332,1.060357922713896,1.0408346736033605,1.066280775626534
2024-06-13,0.8698952879581151,1.0221901274314447,1.088627212550758,1.0942441601055157,1.0960125925304929,1.1228498783451668,1.069417758430371,1.0813254522590858,1.061416150200037,1.0873654237321433
