total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,weak_trend_defensive_weight,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
19.632673605327394,0.24080750169666643,0.21901977358862834,1.0994783610221452,-0.24996813061764034,744,1227,0.8214788732394367,0.09787234042553195,1.0,216.6183103285975,47.54617025554725,216.6183103285975,47.54617025554725,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,base_80,0.8,0.0,0.0,0.0,0.0,0
13.03099444167024,0.20716598646869544,0.20717161217452115,0.9999728451897117,-0.28870455819318985,733,1216,0.6612089201877934,0.09787234042553195,1.0,275.7714466727635,146.44991629689625,275.7714466727635,146.44991629689625,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,weakband_20,0.2,-0.033641515227970986,-0.0995055158324335,59.153136344166,-0.038736427575549515,-11
15.95299235994105,0.2235546928213903,0.20903637960510527,1.0694535240407046,-0.2513545398147251,744,1227,0.7130281690140845,0.09787234042553195,1.0,235.91156289834447,104.87960932125756,235.91156289834447,104.87960932125756,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,weakband_40,0.4,-0.017252808875276138,-0.03002483698144065,19.293252569746983,-0.0013864091970847703,0
17.74712384882366,0.23235997294403266,0.21325769907783604,1.0895736657986943,-0.24539447094121092,744,1227,0.7672535211267606,0.09787234042553195,1.0,217.7239055731183,45.85598880721867,217.7239055731183,45.85598880721867,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,weakband_60,0.6,-0.00844752875263377,-0.009904695223450943,1.1055952445207993,0.00457365967642942,0
19.632673605327394,0.24080750169666643,0.21901977358862834,1.0994783610221452,-0.24996813061764034,744,1227,0.8214788732394367,0.09787234042553195,1.0,216.6183103285975,47.54617025554725,216.6183103285975,47.54617025554725,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,weakband_80,0.8,0.0,0.0,0.0,0.0,0
