date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_513880,weight_518880,weight_512890,weight_159985,weight_511260,effective_momentum,signal_risk_winner,signal_defensive_winner,top2_close_risk_cap_triggered,stress_bond_trigger,weak_market_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_513880,target_weight_518880,target_weight_512890,target_weight_159985,target_weight_511260
2022-08-03,1.2147249248976282,-0.015579357351509282,0.06197478991596639,513880,513880,1.0,0.0,0.0,-0.03155294514574092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06197478991596639,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-04,1.2159264332308606,0.0009891196834819205,0.07317073170731714,513880,513880,1.0,0.0,0.0,-0.0305950351013744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07317073170731714,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-05,1.2351505665625737,0.015810276679841806,0.09711846318036277,513880,513880,1.0,0.0,0.0,-0.015268474391514797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09711846318036277,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-08,1.223135483230253,-0.009727626459143934,0.07953340402969244,513880,513880,1.0,0.0,0.0,-0.024847574835177078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07953340402969244,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-09,1.2111203998979323,-0.00982318271119842,0.13410596026490085,159941,513880,1.0,0.0,0.0,-0.03442667527883936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13410596026490085,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,1.192246370308282,-0.015583941605839424,0.10474631751227514,159941,159941,1.0,0.001,2.0,-0.04947411358745024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10474631751227514,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,1.2364036432826626,0.03703703703703698,0.13636363636363624,159941,159941,1.0,0.0,0.0,-0.014269451127726263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363624,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,1.2222733159308607,-0.011428571428571455,0.1107544141252006,159941,159941,1.0,0.0,0.0,-0.02553494311483795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1107544141252006,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,1.2452350978775388,0.018786127167630173,0.13526570048309172,159941,159941,1.0,0.0,0.0,-0.007228518635781445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13526570048309172,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,1.2611317161483158,0.012765957446808418,0.16857610474631746,159941,159941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16857610474631746,159941,518880,False,False,False,0.0,0.0,0.0,0.9628477905073651,0.0,0.0,0.0,0.0,0.0
2022-08-17,1.2543057383657885,-0.005412581172230646,0.16013071895424824,159941,159941,0.9628477905073651,1.8576104746317434e-05,0.03715220949263487,-0.005412581172230646,0.0,0.0,0.0,0.9628477905073651,0.0,0.0,0.0,0.0,0.0,0.16013071895424824,159941,518880,False,False,False,0.0,0.0,0.0,0.9797385620915036,0.0,0.0,0.0,0.0,0.0
2022-08-18,1.240448595162151,-0.011047659896455397,0.15650741350906094,159941,159941,0.9797385620915036,8.445385792069216e-06,0.01689077158413843,-0.016400444712733275,0.0,0.0,0.0,0.9797385620915036,0.0,0.0,0.0,0.0,0.0,0.15650741350906094,159941,518880,False,False,False,0.0,0.0,0.0,0.9869851729818782,0.0,0.0,0.0,0.0,0.0
2022-08-19,1.2387000836362314,-0.001409579996090704,0.1398373983739838,159941,159941,0.9869851729818782,3.623305445187297e-06,0.007246610890374594,-0.017786906970029936,0.0,0.0,0.0,0.9869851729818782,0.0,0.0,0.0,0.0,0.0,0.1398373983739838,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,1.2210216659424797,-0.014271749818451918,0.0968253968253967,159941,159941,1.0,6.507413509060922e-06,0.013014827018121844,-0.03180480650216144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0968253968253967,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,1.1962831661983486,-0.020260492040520828,0.09193548387096784,159941,159941,1.0,0.0,0.0,-0.05142091751369493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09193548387096784,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,1.2033513089823862,0.005908419497784312,0.06406250000000013,159941,159941,1.0,0.0,0.0,-0.04581631436754252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06406250000000013,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,1.2157205588544517,0.010279001468428639,0.06501547987616085,159941,159941,1.0,0.0,0.0,-0.03600825886177572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06501547987616085,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,1.2245557373344984,0.007267441860465018,0.06125574272588041,159941,159941,1.0,0.0,0.0,-0.029002504929085293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06125574272588041,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,1.1715446664542173,-0.043290043290043156,0.029503105590062084,159985,159941,1.0,0.0,0.0,-0.07103702852522864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029503105590062084,159941,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-08-30,1.1642057647040491,-0.006264295302013556,0.042187500000000044,159985,159985,0.8,0.0009000000000000001,1.8,-0.07685632690318256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.042187500000000044,159941,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-08-31,1.1704987688375845,0.00540540540540535,0.029733959311424085,159985,159985,0.8,0.0,0.0,-0.0718663611026592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.029733959311424085,159941,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-09-01,1.165928181820769,-0.0039048200122026033,0.04283887468030678,159985,159985,0.8,0.0,0.0,-0.07549055590982401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-0.004016064257028162,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-02,1.1843959552282564,0.015839546290619122,0.0540712468193385,159985,159985,1.0,9.999999999999998e-05,0.19999999999999996,-0.060846745774043254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0028818443804035088,159954,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-05,1.1972620549229507,0.010863005431502648,0.06364749082007304,512890,159985,1.0,0.0,0.0,-0.05064471887237321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.012931034482758452,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-06,1.2112048535372435,0.011645569620253315,0.016224188790560312,512890,512890,1.0,0.001,2.0,-0.039588935851646245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016224188790560312,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2022-09-07,1.2132857034756204,0.0017179999999998863,0.002928257686676483,512890,512890,0.8,9.999999999999998e-05,0.19999999999999996,-0.03793894964343947,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.002928257686676483,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2022-09-08,1.2143861893744645,0.0009070294784581101,0.1106918238993706,512890,512890,0.8,0.0,0.0,-0.037066331910689754,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.012521069106669613,510300,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-09,1.2293914917049165,0.01235628539071354,0.1188986232790985,512890,512890,1.0,9.999999999999998e-05,0.19999999999999996,-0.02516804869545164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.010014306151645225,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-13,1.222515700364285,-0.005592841163310824,0.0028818443804035088,512890,512890,1.0,0.0,0.0,-0.030620128960018422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0028818443804035088,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2022-09-14,1.212493299377692,-0.008198177727784195,0.08508014796547458,512890,512890,0.8,9.999999999999998e-05,0.19999999999999996,-0.038567277428540714,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.015918958031837738,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-15,1.2247713096505155,0.010126250000000114,0.017883755588673722,512890,512890,1.0,9.999999999999998e-05,0.19999999999999996,-0.028831569321601358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017883755588673722,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2022-09-16,1.193791539101735,-0.025294330708661383,0.05514705882352944,512890,512890,0.8,9.999999999999998e-05,0.19999999999999996,-0.0533966247809925,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.008720930232557933,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-19,1.1922857811325545,-0.0012613240418117844,0.04495747266099648,512890,512890,1.0,9.999999999999998e-05,0.19999999999999996,-0.05459059837621649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03170028818443793,159954,512890,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-20,1.1853538870562024,-0.005813953488372103,0.0927899686520377,159985,512890,1.0,0.0,0.0,-0.060087164664726855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.025824964131994088,159954,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-21,1.1977562386558833,0.010462994836488715,0.10950283196979238,159985,159985,1.0,0.001,2.0,-0.05025286152186437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.02467343976777925,159954,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-22,1.2018325503019045,0.003403289846851898,0.11749842072015149,159985,159985,1.0,0.0,0.0,-0.04702059672840497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04063860667634245,159954,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-23,1.1909623859125147,-0.009044657998869443,0.11230964467005067,159985,159985,1.0,0.0,0.0,-0.05563996951096328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03503649635036499,159954,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-26,1.1828097626204725,-0.006845407872218878,0.09222082810539534,159985,159985,1.0,0.0,0.0,-0.06210449909788185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03493449781659397,159954,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-27,1.18552730371782,0.0022975301550833827,0.09062499999999996,159985,159985,1.0,0.0,0.0,-0.059949655902242216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03468208092485536,159954,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-28,1.1970768533815466,0.009742120343839478,0.05635491606714638,159985,159985,1.0,0.0,0.0,-0.050791572320774137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.039358600583090375,159954,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-29,1.2228934938063474,0.02156640181611813,0.06761565836298944,159985,159985,1.0,0.0,0.0,-0.030320561962198234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04705882352941182,159954,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-30,1.205229476673589,-0.014444444444444482,0.07125603864734309,159985,159985,1.0,0.0,0.0,-0.04432704273385546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07486247309256111,510300,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-10,1.2086264030452731,0.002818489289740711,0.0907418761496015,159985,159985,1.0,0.0,0.0,-0.04163348873930606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.09245508982035866,510300,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-11,1.1923211564611884,-0.013490725126475533,0.07077486272117128,159985,159985,1.0,0.0,0.0,-0.05456254791314352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.058764940239043884,513880,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-12,1.2018325503019045,0.007977207977208023,0.08660933660933656,159985,159985,1.0,0.0,0.0,-0.04702059672840497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07075585607341173,510300,159985,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-13,1.2045500913992517,0.0022611644997172498,0.08175716900549101,159985,159985,1.0,0.0,0.0,-0.04486575353276556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0741839762611275,513880,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-14,1.2262904201780314,0.018048505358150058,0.10668301655426116,159985,159985,1.0,0.0,0.0,-0.027627007967649053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.049689440993788914,159941,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-17,1.1957180828328726,-0.024930747922437657,0.062160531080265535,159985,159985,1.0,0.0,0.0,-0.05186899391859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04158215010141997,513880,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-18,1.1800922215231249,-0.013068181818181812,0.037014925373134444,159985,159985,1.0,0.0,0.0,-0.06425934229352159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.032355915065722995,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-19,1.1787334509744511,-0.0011514104778354017,0.05215281989084297,159985,159985,1.0,0.0,0.0,-0.06533676389134135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.026369168356997985,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-20,1.184168533169146,0.004610951008645614,0.049367850692354054,159985,159985,1.0,0.0,0.0,-0.0610270775000622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.02063983488132093,513880,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-21,1.1828097626204723,-0.0011474469305794432,0.04816375677302842,159985,159985,1.0,0.0,0.0,-0.06210449909788196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03971486761710796,513880,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-24,1.1923211564611882,0.008041355542791395,0.05342136854741897,159985,159985,1.0,0.0,0.0,-0.05456254791314363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03842264914054605,513880,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-25,1.1902830006381777,-0.0017094017094015923,0.010562450488513342,518880,159985,1.0,0.0,0.0,-0.056178680309873275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03283582089552228,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-26,1.1881605832887252,-0.001783119937287636,0.004102564102564044,518880,518880,1.0,0.001,2.0,-0.05786162692224983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004102564102564044,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2022-10-27,1.1863019571110214,-0.0015642887029287955,0.003070624360286489,159985,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.05933540333585108,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.003070624360286489,513880,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.19999999999999996
2022-10-28,1.1774117848882866,-0.0074940213741068185,0.0041279669762641635,518880,159985,1.0,0.0009000000000000001,1.8,-0.06638476392911785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.19999999999999996,0.0041279669762641635,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2022-10-31,1.1738120894445223,-0.0030572952385606866,0.015772870662460692,159985,518880,1.0,0.0008,1.6,-0.0692391013450051,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.015772870662460692,159941,159985,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.19999999999999996
2022-11-01,1.1993663824065293,0.021770343985892948,0.010214504596527174,159985,159985,1.0,0.0008,1.6,-0.04897611641266708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.19999999999999996,0.010214504596527174,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-11-02,1.1955846245598358,-0.003153129770992358,0.021674876847290747,159985,159985,0.8,9.999999999999998e-05,0.19999999999999996,-0.05197481813293103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.021674876847290747,159949,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-11-03,1.1945375882164884,-0.000875752599890478,0.027111574556829998,518880,159985,0.8,0.0,0.0,-0.05280505365071286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.027111574556829998,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2022-11-04,1.1933310079313246,-0.001010081471747859,0.005159958720330149,159985,518880,0.8,0.0008,1.6,-0.053761797716153414,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.005159958720330149,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-11-07,1.1976089326724288,0.0035848601206802666,0.03147953830010497,159985,159985,0.8,0.0008,1.6,-0.050369666120121837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.03147953830010497,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-11-08,1.204926564994268,0.0061102018548826464,0.04831932773109249,159985,159985,0.8,0.0,0.0,-0.04456723309259614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.04831932773109249,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-11-09,1.2059703562795905,0.0008662696264212233,0.060509554140127486,513880,159985,0.8,0.0,0.0,-0.04373957070653678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.060509554140127486,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-10,1.196442345440708,-0.007900700700700702,0.04311251314405884,159985,513880,1.0,0.0009000000000000001,1.8,-0.05129469815030796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04311251314405884,513880,159985,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2022-11-11,1.1800075317324261,-0.013736402569593187,0.09967845659163976,513880,159985,0.8,0.0009000000000000001,1.8,-0.06432649609642282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.09967845659163976,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-14,1.178945524953867,-0.0009000000000000119,0.0668724279835391,159949,513880,1.0,0.0009000000000000001,1.8,-0.06516860224993604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0668724279835391,159949,159985,True,False,False,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15,1.2025927676812735,0.02005796046287367,0.0820668693009119,159949,159949,0.7,0.00085,1.7,-0.04641779103441224,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820668693009119,159949,159985,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16,1.18327285588314,-0.016065215355805296,0.0876451953537487,513880,159949,1.0,0.00015000000000000001,0.30000000000000004,-0.06173729458090893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876451953537487,513880,518880,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-17,1.1912708613420315,0.006759223300970785,0.10897435897435903,513880,513880,1.0,0.001,2.0,-0.05539536744000828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10897435897435903,513880,518880,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-18,1.1809419232379097,-0.008670520231213952,0.07411273486430048,513880,513880,1.0,0.0,0.0,-0.0635855810171182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07411273486430048,513880,518880,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-21,1.1820895830272566,0.0009718172983479434,0.08994708994709,513880,513880,1.0,0.0,0.0,-0.06267555728632812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08994708994709,513880,518880,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-22,1.1843849026059505,0.001941747572815622,0.07836990595611293,513880,513880,1.0,0.0,0.0,-0.06085550982474808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07836990595611293,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-23,1.194713840710072,0.008720930232557933,0.08437499999999987,513880,513880,1.0,0.0,0.0,-0.05266529624763849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08437499999999987,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-24,1.2211100158650494,0.022094140249759864,0.12118018967334043,513880,513880,1.0,0.0,0.0,-0.03173475043946927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12118018967334043,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-25,1.2188146962863557,-0.001879699248120259,0.1261930010604455,513880,513880,1.0,0.0,0.0,-0.033554797901049094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1261930010604455,513880,518880,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-28,1.2211100158650494,0.0018832391713747842,0.12041884816753945,159954,513880,1.0,0.0,0.0,-0.03173475043946927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12041884816753945,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,1.2768930603281183,0.045682242990654265,0.16262975778546718,159954,159954,1.0,0.001,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16262975778546718,159954,159985,False,False,False,0.0,0.0,0.9747404844290657,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,1.3009544741462493,0.018843718840439116,0.18717504332755652,159954,159954,0.9747404844290657,1.2629757785467155e-05,0.02525951557093431,0.0,0.0,0.0,0.9747404844290657,0.0,0.0,0.0,0.0,0.0,0.0,0.18717504332755652,159954,512890,False,False,False,0.0,0.0,0.925649913344887,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,1.3167441324211653,0.012136979878006882,0.1965517241379311,159954,159954,0.925649913344887,2.4545285542089346e-05,0.04909057108417869,0.0,0.0,0.0,0.925649913344887,0.0,0.0,0.0,0.0,0.0,0.0,0.1965517241379311,159954,159985,False,False,False,0.0,0.0,0.9068965517241379,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,1.3064078129706977,-0.007849907355547914,0.2351885098743265,159954,159954,0.9068965517241379,9.376680810374572e-06,0.018753361620749143,-0.007849907355548025,0.0,0.0,0.9068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.2351885098743265,159954,512890,False,False,False,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,1.3422914222490128,0.027467387229350493,0.2774774774774773,159954,159954,0.9,3.448275862068917e-06,0.006896551724137834,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2774774774774773,159954,512890,False,False,False,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,1.3407531449198087,-0.0011460084626233602,0.21269296740994847,159954,159954,0.3,0.00030000000000000003,0.6000000000000001,-0.0011460084626233602,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.21269296740994847,159954,512890,False,False,False,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,1.3284071979161476,-0.00920821782178216,0.17449664429530198,159954,159954,0.9,0.00030000000000000003,0.6000000000000001,-0.010343673588856128,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.17449664429530198,159954,512890,False,False,False,0.0,0.0,0.9510067114093961,0.0,0.0,0.0,0.0,0.0,0.0
