total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,description,fill_residual_cash_to_treasury,volume_guard_cap,overheat_cap_mode,annualized_diff,sharpe_diff,max_drawdown_diff,max_drawdown_integral_diff,drawdown_integral_definition,drawdown_integral_recomputed
22.1022299555474,0.2514496330364317,0.1929267765362383,1.3033423226723575,-0.1896238403889109,31.455994866546092,902,1564,0.8062805057336078,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,baseline,当前正式基线：弱量能直接清零风险仓，弱市触发后再切债，高位过热使用两档台阶式降仓。,False,0.0,step,0.0,0.0,0.0,0.0,full_history,False
21.25560040411591,0.2481163639264376,0.1930613676475907,1.2851683739200632,-0.196418714229129,34.09057891690655,939,1680,0.8571196706850928,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,step1_split_weak_and_stress,第一步：弱量能先把风险仓压到核心仓总和 55%，只负责减风险；更弱市时再把剩余现金统一停泊到十年国债。,True,0.55,step,-0.003333269109994,-0.0181739487522942,-0.0067948738402181,2.634584050360459,full_history,False
21.28944497816436,0.2482518556623694,0.1930504922151844,1.2859426195383876,-0.1964187142291288,34.090578916906594,963,1716,0.8568884229239933,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,step2_split_and_smooth_overheat,第二步：保留第一步的弱市拆层，同时把过热降仓从两档台阶改成 25%~32% 动量区间内线性连续收缩。,True,0.55,continuous,-0.0031977773740623,-0.0173997031339698,-0.0067948738402179,2.634584050360502,full_history,False
