date,hs300_benchmark,base_pool,plus_resources
2024-01-08,0.8168292682926832,7.91824867967072,1.0560328443605909
2024-01-09,0.8187804878048782,7.909761202567685,1.0550064803615609
2024-01-10,0.814878048780488,7.893177619804892,1.0528999416263494
2024-01-11,0.8195121951219514,8.18358537616228,1.090710466518054
2024-01-12,0.8168292682926832,8.191231038180565,1.0924001806412422
2024-01-15,0.8158536585365856,8.303285558368762,1.1084524648115313
2024-01-16,0.8212195121951219,8.292521998143915,1.0771927535325474
2024-01-17,0.8029268292682927,8.175451099346589,1.0619853264238526
2024-01-18,0.8139024390243903,8.162443221702441,1.0602956123006642
2024-01-19,0.8156458041018598,8.253498365211472,1.0721236111629824
2024-01-22,0.7984612054810879,8.4941441016282,1.1033833224419662
2024-01-23,0.803940352867421,8.455120468695757,1.0983141800724012
2024-01-24,0.8166420127175568,8.305529875788062,1.0788824676557356
2024-01-25,0.8305889333373138,8.25906638723705,1.068886906096555
2024-01-26,0.8290946204137686,8.362463138623745,1.08226849531116
2024-01-29,0.8216230557960413,8.440503688986858,1.091549090212259
2024-01-30,0.8076761351762841,8.537900934175115,1.109779555184489
2024-01-31,0.8024460399438754,8.337542521369924,1.0847126658476727
2024-02-01,0.8014498313281785,8.267772291065572,1.0746675003944481
2024-02-02,0.7939782667104515,8.274302258026452,1.0764851198454324
2024-02-05,0.7989593097889361,8.334447757305979,1.0833341586089764
2024-02-06,0.8246116816431319,8.360224399854348,1.086684676625293
2024-02-07,0.8318341941069347,8.291486686392028,1.0777499619151154
2024-02-08,0.8373133414932679,8.489107612596191,1.1034372667068746
2024-02-19,0.844037749649222,8.427697768999666,1.0956193913354695
2024-02-20,0.8470263754963129,8.420420868636015,1.0863920945894228
2024-02-21,0.8589808788846761,8.317313674326186,1.0839525913830093
2024-02-22,0.8654562348867061,8.446197667213472,1.1116002943890275
2024-02-23,0.8662033913484791,8.566489393908272,1.1229846426856231
2024-02-26,0.8574865659611309,8.471974465790929,1.10948404697125
2024-02-27,0.8676977042720243,8.454789933405957,1.1072335722309432
2024-02-28,0.858731826730752,8.471974465790927,1.1003602587004566
2024-02-29,0.8724296951965848,8.394833099914788,1.0903409540324922
2024-03-01,0.879154103352539,8.455067057869005,1.0996876834128355
2024-03-04,0.8784069468907665,8.587742860488918,1.1158268943785292
2024-03-05,0.8856294593545692,8.615303243124055,1.1203887129891632
2024-03-06,0.8821427291996298,8.715815114293836,1.1279589069958469
2024-03-07,0.8774107382750695,8.635376899680534,1.1459381177617205
2024-03-08,0.8799012598143116,8.701571426437665,1.153508311768404
2024-03-11,0.8918557632026747,8.440379859222519,1.1188839170491813
2024-03-12,0.8931010239722958,8.482371798820642,1.1233260531974663
2024-03-13,0.887870928739887,8.45087784412205,1.1191552881484657
2024-03-14,0.8846332507388721,8.41938388942346,1.1149845230994653
2024-03-15,0.8868747201241902,8.40888590452393,1.1135942680831319
2024-03-18,0.8945953368958414,8.629343587414068,1.1427896234261352
2024-03-19,0.888867137355584,8.513865753519234,1.1274968182464669
