total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,enter_days,exit_days,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.107103370435624,0.2346921338771119,0.2015231283773547,1.1645915571420062,-0.2175721892708921,39.15646717342797,1566,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1,,,,0.0,0.0,0.0,False,full_history,False
18.107103370435624,0.2346921338771119,0.2015231283773547,1.1645915571420062,-0.2175721892708921,39.15646717342797,1566,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex01,0.186,1.0,1.0,0.0,0.0,0.0,False,full_history,False
18.104091432718736,0.2346782239150824,0.2015261815520337,1.1645048901722423,-0.2176238222952999,39.165868014877134,1566,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex01,0.188,1.0,1.0,-1.3909962029545753e-05,-8.666696976389332e-05,0.0094008414491639,False,full_history,False
18.10231810765173,0.2346700332566724,0.2031910720795105,1.1549229543158468,-0.2327524451494786,41.1256867099064,1506,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex01,0.184,3.0,1.0,-2.210062043950245e-05,-0.0096686028261594,1.969219536478434,False,full_history,False
18.097952111074576,0.2346498645217825,0.2031924133309234,1.154816071501778,-0.2327747117833554,41.13300685264638,1506,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex01,0.186,3.0,1.0,-4.2269355329471736e-05,-0.0097754856402281,1.976539679218412,False,full_history,False
18.093586250645057,0.2346296921342865,0.2031937708645517,1.154709079594226,-0.2327969794044316,41.14032730874911,1506,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex01,0.188,3.0,1.0,-6.244174282543646e-05,-0.0098824775477803,1.9838601353211376,False,full_history,False
17.91138058679933,0.2337839711419334,0.2027084536887252,1.153301536703186,-0.2331289489896518,41.24598157707112,1509,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex02,0.184,3.0,2.0,-0.0009081627351785,-0.0112900204388202,2.0895144036431503,False,full_history,False
17.90906699234494,0.2337731838573655,0.2027104397388564,1.153237022022773,-0.2331424490476932,41.250500754063424,1509,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex02,0.186,3.0,2.0,-0.0009189500197464,-0.0113545351192332,2.094033580635454,False,full_history,False
17.90675250829967,0.2337623911987036,0.202712448203345,1.153172354586788,-0.2331559506006875,41.255020406684466,1509,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex02,0.188,3.0,2.0,-0.0009297426784082,-0.0114192025552182,2.098553233256496,False,full_history,False
16.762101349176447,0.2282683232134079,0.2014965019259089,1.1328649432204192,-0.2247791732445666,40.33138183190631,1521,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en02_ex03,0.188,2.0,3.0,-0.006423810663704,-0.031726613921587,1.1749146584783432,False,full_history,False
16.761108457890373,0.2282634164375261,0.2014936210249443,1.1328567885991176,-0.2247665574518056,40.33158287820271,1521,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en02_ex03,0.186,2.0,3.0,-0.0064287174395858,-0.0317347685428885,1.1751157047747398,False,full_history,False
16.76011390171946,0.2282585011785929,0.201490775535225,1.132848392549307,-0.2247539448061478,40.33178477732406,1521,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en02_ex03,0.184,2.0,3.0,-0.006433632698519,-0.0317431645926993,1.1753176038960902,False,full_history,False
