date,base_current_baseline,plus_600938_中国海油,hs300_benchmark
2022-11-16,1.1169857929301892,0.8895828526010149,0.9749749749749741
2022-11-17,1.1256614107393557,0.8964922339804402,0.97072072072072
2022-11-18,1.1159013407040432,0.8887191799285866,0.9674674674674667
2022-11-21,1.1169857929301892,0.8895828526010148,0.9592092092092086
2022-11-22,1.1191546973824809,0.8913101979458712,0.958708708708708
2022-11-23,1.128914767417793,0.8990832519977245,0.9594594594594587
2022-11-24,1.1538571686191468,0.9189477234635725,0.9549549549549541
2022-11-25,1.151688264166855,0.9172203781187162,0.9602102102102094
2022-11-28,1.1527033114505276,0.9180287757401089,0.948948948948948
2022-11-29,1.2065527135115275,0.9609273166625439,0.977977977977977
2022-11-30,1.2292740058030367,0.9795166843955991,0.9787287287287277
2022-12-01,1.2442125528214085,0.9923862466723294,0.9899899899899891
2022-12-02,1.234192285662293,0.9838065384878424,0.9842342342342335
2022-12-05,1.2520093254459639,1.013835517133547,1.0020020020020008
2022-12-06,1.250989103190897,1.0109756144053845,1.0077577577577568
2022-12-07,1.241602025814964,1.0009659548568164,1.0047547547547537
2022-12-08,1.2566922337299737,1.013835517133547,1.007007007007006
2022-12-09,1.279449769331808,1.0367147389588456,1.0155155155155144
2022-12-12,1.2556752343789999,1.0166954198617093,1.005005005005004
2022-12-13,1.2645055806123262,1.0238451766821153,1.002252252252251
2022-12-14,1.2750640763924341,1.0324248848666024,1.0047547547547535
2022-12-15,1.253434071264778,1.0138355171335471,1.0042542542542527
2022-12-16,1.2622735216968286,1.0209852739539529,1.005255255255254
2022-12-19,1.2516661811783678,1.012405565769466,0.9907407407407395
2022-12-20,1.229344093791319,0.9943504278660313,0.9749749749749735
2022-12-21,1.2376216342439905,1.0010456858758605,0.9742242242242228
2022-12-22,1.2426999889817378,1.005153294341088,0.9762262262262248
2022-12-23,1.2358152244998444,0.9995845780289488,0.9737237237237224
2022-12-26,1.2289304600179511,0.9940158617168098,0.9759759759759745
2022-12-27,1.2426999889817376,1.0051532943410877,0.9877377377377363
2022-12-28,1.2478635623431578,1.009329831575192,0.9844844844844832
2022-12-29,1.2426999889817378,1.0051532943410877,0.9814814814814802
2022-12-30,1.2426999889817378,1.0051532943410877,0.9854854854854842
2023-01-03,1.2444211801022114,1.0065454734191226,0.988238238238237
2023-01-04,1.2736814291502576,1.0302125177457133,0.9894894894894883
2023-01-05,1.292614531475464,1.0455264876040955,1.0082582582582569
2023-01-06,1.2736814291502574,1.0302125177457133,1.0122622622622608
2023-01-09,1.2840085758730972,1.0385655922139216,1.018518518518517
2023-01-10,1.2708154738155573,1.0278944003628774,1.0200200200200185
2023-01-11,1.28072953420231,1.0359133514744858,1.0200200200200185
2023-01-12,1.2669397141839809,1.0247595065057162,1.02152152152152
2023-01-13,1.2744103491789105,1.030802102017547,1.0370370370370356
2023-01-16,1.2790811216549423,1.0345800390763924,1.0528028028028011
2023-01-17,1.2825072318022321,1.0373512356096326,1.0517863385954127
2023-01-18,1.2802231583707053,1.035503771254139,1.0494992941287882
2023-01-19,1.2973537091071554,1.0493597539203408,1.056614543580509
2023-01-20,1.3030638926859721,1.0539784148090747,1.0624592127729937
2023-01-30,1.3156262965593688,1.064139468764289,1.0685579980173256
2023-01-31,1.3007798192544455,1.0521309504535812,1.0568686596323562
2023-02-01,1.3190524067066591,1.0669106652975298,1.0647462572396185
2023-02-02,1.3076320395490257,1.057673343520062,1.0622050967211467
2023-02-03,1.2927855622441022,1.0456648252093539,1.0512781064917187
2023-02-06,1.271086864644599,1.028113913832165,1.0367934915364303
2023-02-07,1.2688027912130722,1.0262664494766716,1.0393346520549018
2023-02-08,1.2619505709184922,1.020724056410191,1.0350146791735002
2023-02-09,1.2859333419495222,1.0401224321428733,1.048736945973247
2023-02-10,1.2722289013603625,1.0290376460099122,1.0426381607289148
2023-02-13,1.2825072318022324,1.037351235609633,1.050769874388024
2023-02-14,1.2755202511751924,1.0316998421461785,1.0530569188546486
2023-02-15,1.2794149694993913,1.0348500706718156,1.045941669402928
2023-02-16,1.3066779977687848,1.056901670351276,1.0385723038993602
2023-02-17,1.2735728920130927,1.0301247278833596,1.0238335728922248
2023-02-20,1.2735728920130927,1.0301247278833596,1.0505157583361773
2023-02-21,1.2696781736888936,1.0269744993577223,1.0517863385954132
2023-02-22,1.2482572229057989,1.009648242466718,1.0416216965215266
2023-02-23,1.2549162175605983,1.015034345688426,1.0416216965215266
2023-02-24,1.2549344238965694,1.0150490718160043,1.0317111704994868
2023-02-27,1.2441156090130912,1.0062983133727657,1.0278994297217794
2023-02-28,1.2486864126282942,1.0099953909879122,1.0345064470698053
2023-03-01,1.2543946933717378,1.0146125127752856,1.0469581336103166
2023-03-02,1.2635175638689868,1.0210717205066155,1.0456875533510808
2023-03-03,1.2714856926501428,1.0511167420468626,1.047974597817705
2023-03-06,1.2714856926501428,1.0511167420468626,1.0416216965215261
2023-03-07,1.266934853567803,1.0473546366787412,1.0271370815662377
2023-03-08,1.254217222453864,1.042156846918549,1.0230712247366829
2023-03-09,1.2530898361864897,1.046834857702722,1.0205300642182111
2023-03-10,1.2326690387982353,1.0094107714293377,1.0065536813666172
2023-03-13,1.2495268847103511,1.0587897741511643,1.0177347876478924
2023-03-14,1.244874088100623,1.0302019304701069,1.0113818863517132
2023-03-15,1.2647014342137162,1.02812281456603,1.0111277702998662
2023-03-16,1.2547877611571696,0.9740658010600303,0.9994384319148967
2023-03-17,1.274487645759535,1.0047327606451646,1.004774869003687
2023-03-20,1.2676903783154843,0.975625137988088,0.9991843158630495
2023-03-21,1.2642827017947318,0.9700732747894314,1.0101113060924776
2023-03-22,1.2445778559063092,0.957803174188448,1.0146853950257266
2023-03-23,1.243582193621584,0.9680855485758709,1.024341804995919
2023-03-24,1.2487284542864654,0.950091393397881,1.023071224736683
2023-03-27,1.2419517291076476,0.93639491083073,1.0177347876478926
2023-03-28,1.237037742049473,0.9326899097704481,1.0157018592331155
2023-03-29,1.2394347259270675,0.9344971647963222,1.0157018592331155
2023-03-30,1.2504519234908638,0.9418610024549173,1.0266288494625437
2023-03-31,1.255960522272762,0.9359061383719568,1.0291700099810155
2023-04-03,1.2724863186184563,0.9676892329374113,1.0367934915364307
2023-04-04,1.277994917400354,0.9709064854521121,1.0418758125733738
2023-04-06,1.254124322678796,0.9553642105474262,1.038826419951208
2023-04-07,1.2651415202425917,0.9437342176539039,1.046195785454776
2023-04-10,1.2596329214606936,0.9396250701169493,1.0423840446770685
2023-04-11,1.2651415202425915,0.9437342176539039,1.0398428841585963
2023-04-12,1.2566647048170474,0.9374109244524537,1.0388264199512078
2023-04-13,1.2578226543262085,0.9382746986284062,1.0324735186550287
2023-04-14,1.261317178553743,0.9408814442257781,1.0378099557438192
2023-04-17,1.2668331428914414,0.9449960861101474,1.053311034906496
2023-04-18,1.2649944881122086,0.9436245388153577,1.0550898472694261
2023-04-19,1.263155833332976,0.9422529915205681,1.0467040175584694
2023-04-20,1.263155833332976,0.9413107385290475,1.0426381607289148
2023-04-21,1.256382229126282,0.9369202966515798,1.0240876889440718
2023-04-24,1.2552514851200685,0.918480440766216,1.0111277702998664
2023-04-25,1.260594645280407,0.9285784570843914,1.0062995653147704
2023-04-26,1.2582896081385955,0.900479629068599,1.0040125208481459
2023-04-27,1.2604359443571687,0.8930158778769042,1.012906582662797
2023-04-28,1.2818901731972907,0.9391155175903138,1.0228171086848366
2023-05-04,1.3116876034490805,0.9193585291417097,1.0228171086848366
2023-05-05,1.3093113664630875,0.898723452317612,1.0187512518552821
2023-05-08,1.338052347678131,0.9680924339815996,1.0301864741884046
2023-05-09,1.3242880109661108,0.9588725060389176,1.0212924123737537
2023-05-10,1.2977491730709985,0.9303346338353785,1.0134148147664916
2023-05-11,1.3052182330598963,0.9342860315250993,1.0121442345072558
2023-05-12,1.2859466059374467,0.9162852198274822,0.9991843158630502
2023-05-15,1.2836359422739771,0.9259441919579109,1.015193627129422
2023-05-16,1.2696424901227097,0.9206756617049497,1.0108736542480201
2023-05-17,1.284418991798265,0.9145290430764952,1.0040125208481465
2023-05-18,1.3071520712991191,0.9201935911868039,1.0037584047962995
2023-05-19,1.3105620332242474,0.9225940962072913,1.0022337084852164
2023-05-22,1.319655265024589,0.9289954429285907,1.0073160295221597
2023-05-23,1.2978962979803463,0.9136778203928612,0.9928314145668713
2023-05-24,1.278835070640181,0.9002593210279459,0.9793632638189717
2023-05-25,1.2978962979803461,0.913677820392861,0.977076219352347
2023-05-26,1.303094814527664,0.917337411128747,0.9783467996115827
2023-05-29,1.349881463453524,0.9502737277517206,0.9742809427820281
2023-05-30,1.35161430230263,0.9514935913303492,0.9752974069894169
2023-05-31,1.346415785755312,0.9478340005944632,0.9661492291229191
2023-06-01,1.3446829469062065,0.9466141370158347,0.9681821575376964
2023-06-02,1.362010238609221,0.9588127728021212,0.981650308285596
2023-06-05,1.3689200863483402,0.9636922271166357,0.9770762193523469
2023-06-06,1.370623613933414,0.9649120906952644,0.9676739254340018
2023-06-07,1.375726272247958,0.9685716814311504,0.9646245328118358
2023-06-08,1.344538523003042,0.9466141370158345,0.9727562464709449
2023-06-09,1.3670630085688145,0.9624723635380069,0.9768221033004997
2023-06-12,1.3826568831912724,0.9734511357456648,0.9778385675078882
2023-06-13,1.4138247660030505,0.9954086801609805,0.9852079330114563
2023-06-14,1.4155066835682524,0.9966285437396092,0.9852079330114563
2023-06-15,1.4238903417168867,1.0027278616327526,1.0017254763815222
2023-06-16,1.4375219796785859,1.012486770261782,1.0111277702998673
2023-06-19,1.430806413027863,1.0076073159472672,1.0035042887444523
2023-06-20,1.4291059106599369,1.0063874523686385,1.0017254763815222
2023-06-21,1.4342403481002792,1.0100470431045245,0.9877490935299281
2023-06-26,1.4238782708661328,1.0027278616327526,0.9765679872486529
2023-06-27,1.4048239387742503,0.9893093622678375,0.9831750045966791
2023-06-28,1.4238782708661326,1.0027278616327526,0.9852079330114561
2023-06-29,1.4342715429162505,1.0100470431045248,0.9806338440782071
2023-06-30,1.4342715429162505,1.0100470431045248,0.9864785132706919
2023-07-03,1.460254723041545,1.0283449967839546,0.9979137356038142
2023-07-04,1.4498614509914272,1.0210258153121827,0.9996925479667443
2023-07-05,1.45159366299978,1.0222456788908114,0.9928314145668709
2023-07-06,1.453325875008133,1.02346554246944,0.9857161651151503
2023-07-07,1.4463970269747213,1.0185860881549256,0.9829208885448316
2023-07-10,1.4342715429162505,1.0090369960614205,0.9869867453743862
2023-07-11,1.4412003909496622,1.003234673477792,0.9935937627224126
2023-07-12,1.4429326029580152,1.0034360438990308,0.9887655577373163
2023-07-13,1.4671835710749561,1.0283690538974597,1.0047748690036877
2023-07-14,1.4723802071000152,1.027898619746546,1.0042666368999935
2023-07-17,1.479309055133427,1.0259307936932738,0.997151387448273
2023-07-18,1.4948989632086034,1.036742710722828,0.9956266911371902
2023-07-19,1.517417719317192,1.0523599242099622,0.9951184590334956
2023-07-20,1.4983633872253097,1.0381062135926664,0.9880032095817749
2023-07-21,1.4727857179311705,1.0294513215849461,0.9885114416854694
2023-07-24,1.475026761344095,1.018873120242177,0.9841914688040676
2023-07-25,1.4968686383986445,1.045799450932862,1.01265246661095
2023-07-26,1.5052388264977985,1.0337787675888062,1.0103654221443255
2023-07-27,1.5191697735269312,1.037625386258904,1.0093489579369368
2023-07-28,1.5052706905120463,1.0409911775952396,1.0337440989142646
2023-07-31,1.4983484653657706,1.0347404222563306,1.0378099557438192
2023-08-01,1.5018048632097518,1.0491652422691977,1.0332358668105703
2023-08-02,1.4797335163173344,1.0381062135926662,1.0258665013070027
2023-08-03,1.4648259824506042,1.0207964295772258,1.0350146791735007
2023-08-04,1.4723784856746314,1.0265663575823727,1.040351116262291
2023-08-07,1.4599144457468145,1.0323679721088144,1.0324735186550285
2023-08-08,1.455027702832181,1.0289123470975716,1.0286617778773213
2023-08-09,1.479481949938604,1.0462049915866063,1.026628849462544
2023-08-10,1.4811055240949154,1.0473530903428057,1.0278994297217798
2023-08-11,1.488421427923585,1.0525264789764686,1.0037584047962993
2023-08-14,1.4644568135969283,1.0355800747766493,0.9968972713964259
2023-08-15,1.473960273766282,1.0423003781010223,0.9958808071890373
2023-08-16,1.4723789127215616,1.041182130042264,0.9882573256336223
2023-08-17,1.4912112058218348,1.054499250298679,0.9915608343076354
2023-08-18,1.508291157959001,1.0665772152800734,0.9788550317152771
2023-08-21,1.5391664560531095,1.0884104596695174,0.9656409970192245
2023-08-22,1.4925250482939243,1.0554283245280167,0.9714856662117092
2023-08-23,1.4912112058218348,1.0544992502986787,0.9575092833601152
2023-08-24,1.5017219455985527,1.0619318441333832,0.9633539525525998
2023-08-25,1.5332541649287061,1.0841212026749327,0.9615751401896696
2023-08-28,1.5482085170224023,1.0926678308365516,0.9750432909375697
2023-08-29,1.555935174471102,1.0981210174979488,0.9806338440782072
2023-08-30,1.5525001130342755,1.0956966792465443,0.9803797280263599
2023-08-31,1.554968175001042,1.097548300166268,0.9755515230412636
2023-09-01,1.5384255293831253,1.0882940986471596,0.9813961922337484
2023-09-04,1.5157252249524882,1.0723429623056757,0.9961349232408839
2023-09-05,1.5321718962301847,1.0816514949645795,0.9892737898410103
2023-09-06,1.55569951735978,1.0950270050783535,0.9867326293225389
2023-09-07,1.5572782399143945,1.0951517131432784,0.9732644785746393
2023-09-08,1.5341295093210723,1.074800305334167,0.9679280414858489
2023-09-11,1.5462758014774873,1.083309911882424,0.9750432909375695
2023-09-12,1.5325721216007375,1.0737092104903685,0.9737727106783335
2023-09-13,1.5130270398259067,1.059062049703233,0.9674198093821543
2023-09-14,1.506667556646253,1.0925259595959476,0.9666574612266128
2023-09-15,1.532132360420556,1.0977105090159456,0.962337488345211
2023-09-18,1.5226225733558767,1.098181831690491,0.9656409970192241
2023-09-19,1.4944395306437923,1.1024237357613986,0.9643704167599882
2023-09-20,1.503617926532809,1.1132641572759399,0.9597963278267392
2023-09-21,1.4999521623235865,1.120333997394119,0.9509022660120884
2023-09-22,1.4949741551473161,1.116563415997757,0.9699609699006256
2023-09-25,1.4990183535941193,1.1038377037850347,0.9628457204489052
2023-09-26,1.4951679105838998,1.1061943171577608,0.9575092833601145
2023-09-27,1.4719598541816932,1.1236332561159361,0.9600504438785863
2023-09-28,1.4705771386510946,1.142014840423202,0.9564928191527259
2023-10-09,1.465796372698982,1.1330597096068415,0.9539516586342542
2023-10-10,1.4497328508063905,1.0900208795807396,0.9470905252343808
2023-10-11,1.449152957666068,1.0881292531296756,0.9491234536491581
2023-10-12,1.448428381187235,1.0872806677275533,0.9582716315156561
2023-10-13,1.4469005031480078,1.1052657334707263,0.9493775697010053
2023-10-16,1.453012015304916,1.1050603320174586,0.9384505794715771
2023-10-17,1.460651405501051,1.1173393447953397,0.941499972093743
2023-10-18,1.453012015304916,1.1159764440671354,0.9343847226420225
2023-10-19,1.4217432272931152,1.0988360835729536,0.9148177866497909
2023-10-20,1.4217432272931152,1.0946072786872472,0.9102436977165418
2023-10-23,1.4210323556794686,1.0758244272023025,0.9005872877463496
2023-10-24,1.4219647916083922,1.0699702130735331,0.9018578680055853
2023-10-25,1.416370176034851,1.0388626754574914,0.9069401890425286
2023-10-26,1.4266269712530097,1.0448811030704115,0.9102436977165418
2023-10-27,1.4294242790397804,1.0465201322516984,0.9239659645162888
2023-10-30,1.4325323988028587,1.0482357289538262,0.9280318213458433
2023-10-31,1.4359513305422449,1.0507374848701838,0.9259988929310661
2023-11-01,1.4306675269450115,1.0468711348176312,0.9254906608273719
2023-11-02,1.4337756467080902,1.0491454583779563,0.9211706879459701
2023-11-03,1.4315536518894654,1.0475195444646797,0.9282859373976907
2023-11-06,1.4523312772473427,1.062723283857342,0.9404835078863544
2023-11-07,1.4493736233946537,1.060559061641595,0.9376882313160354
2023-11-08,1.4567715321486885,1.065972378842658,0.9348929547457167
2023-11-09,1.45332355219094,1.0634493672951015,0.9356553029012581
2023-11-10,1.4260601634305754,1.0434997604206917,0.9287941695013845
2023-11-13,1.4209142719893704,1.0397343256769493,0.9275235892421488
2023-11-14,1.4316843371000563,1.0476151715563267,0.9275235892421488
2023-11-15,1.4434114442981456,1.0561963197192454,0.933876490538328
2023-11-16,1.4414608882923374,1.0547690273953005,0.92472831267183
2023-11-17,1.4156072750674664,1.0358510042305118,0.9234577324125942
2023-11-20,1.4018861141148438,1.025810734868866,0.9262530089829131
2023-11-21,1.413184714421332,1.0340783290526536,0.9275235892421488
2023-11-22,1.4038697067633943,1.0272622012982735,0.9176130632201094
2023-11-23,1.3923028639207664,1.0187983243563148,0.9224412682052054
2023-11-24,1.383814078602474,1.012586773348122,0.9160883669090265
2023-11-27,1.3758884538682103,1.006787307292291,0.9099895816646946
2023-11-28,1.3806438287087686,1.0102669869257896,0.9110060458720831
2023-11-29,1.3822289536556214,1.011426880136956,0.9041449124722098
2023-11-30,1.3806438287087686,1.0102669869257896,0.9051613766795985
2023-12-01,1.3727182039745047,1.0044675208699585,0.9016037519537383
2023-12-04,1.3743033289213573,1.0056274140811245,0.8955049667094064
2023-12-05,1.3584520794528296,0.9940284819694623,0.8787333072874935
2023-12-06,1.377473578815063,1.007947200503457,0.8800038875467294
2023-12-07,1.3635642659189242,0.9977692535647944,0.877716843080105
2023-12-08,1.364001344188944,0.9980890795312906,0.8794956554430351
2023-12-11,1.3749258400806175,1.0060829279943557,0.885594440687367
2023-12-12,1.3889716205127691,1.015446008501309,0.8876273691021442
2023-12-13,1.4033139229762663,1.0093685257181473,0.8728886380950088
2023-12-14,1.4191393069531162,1.0207513276928888,0.8688227812654542
2023-12-15,1.4020037061007733,1.0084261195648736,0.8670439689025241
2023-12-18,1.410080182117051,1.014235326297647,0.8634863441766639
2023-12-19,1.4120129533848575,1.015625520218761,0.8639945762803581
2023-12-20,1.4153878348389741,1.0180529878452422,0.8561169786730961
2023-12-21,1.41563377538369,1.0182298867136776,0.8639945762803581
2023-12-22,1.4210442323753847,1.022121492795363,0.8655192725914412
2023-12-25,1.4214836166722271,1.0224375309053442,0.8678063170580655
2023-12-26,1.4295888912063228,1.0281645323174415,0.8627239960211223
2023-12-27,1.4314988059678535,1.058276311914175,0.8652651565395939
2023-12-28,1.4255365666599906,1.060458324928431,0.8866109048947559
2023-12-29,1.4221118541875342,1.0761688186310745,0.8891520654132276
2024-01-02,1.4265177084690102,1.0735504030139673,0.8774627270282578
2024-01-03,1.425783965970012,1.0822784550709914,0.8749215665097861
2024-01-04,1.422848618324009,1.0949341305536764,0.867298084954371
2024-01-05,1.4260302191906116,1.0870788837023548,0.8629781120729694
2024-01-08,1.4226057898477869,1.0866424810995035,0.8510346576361528
2024-01-09,1.421080915528169,1.083151260276694,0.85306758605093
2024-01-10,1.418101481336447,1.0633215624057382,0.8490017292213754
2024-01-11,1.4704971987191588,1.1015063364889495,0.8538299342064715
2024-01-12,1.4727752733879724,1.1051537084640783,0.8510346576361527
2024-01-15,1.4929225657589598,1.1199898498944123,0.850018193428764
