total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,risk_codes,defensive_codes,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
26.0593731614499,0.26421390495325925,0.20146277941802304,1.3114775131987604,-0.18982759788871417,949,1657,0.8167550482879719,0.2456140350877194,1.0,188.59025326965832,29.268125029657476,188.59025326965832,29.268125029657476,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,baseline,"510300,159949,159954,159941,513880","518880,512890,159985",0.0,0.0,0.0,0.0,0
21.474589808032643,0.24763924424763473,0.20121085629192054,1.2307449449365446,-0.19633644755507107,1004,1783,0.819134328358209,0.2456140350877194,1.0,203.62544650725854,31.856883776449056,203.62544650725854,31.856883776449056,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,plus_161716_defensive,"510300,159949,159954,159941,513880","518880,512890,159985,161716",-0.016574660705624522,-0.08073256826221575,15.035193237600225,-0.006508849666356897,55
