total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,risk_cap,vg_cap,vm_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
21.104752851035457,0.24489404172387097,0.21055778952951718,1.1630728184935677,-0.21283558381987022,901,1602,0.8193755458515285,0.026011560693641522,0.8,212.99694448444217,36.3968909644845,212.99694448444217,36.3968909644845,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm150_oc066_oh029,0.0,0.284,0.15,0.066,0.029,-0.017487339584662864,-0.08100379751121878,23.126862493559884,False
21.104752851035457,0.24489404172387097,0.21055778952951718,1.1630728184935677,-0.21283558381987022,901,1602,0.8193755458515285,0.026011560693641522,0.8,212.99694448444217,36.3968909644845,212.99694448444217,36.3968909644845,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm160_oc066_oh029,0.0,0.284,0.16,0.066,0.029,-0.017487339584662864,-0.08100379751121878,23.126862493559884,False
21.104752851035457,0.24489404172387097,0.21055778952951718,1.1630728184935677,-0.21283558381987022,901,1602,0.8193755458515285,0.026011560693641522,0.8,212.99694448444217,36.3968909644845,212.99694448444217,36.3968909644845,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm170_oc066_oh029,0.0,0.284,0.17,0.066,0.029,-0.017487339584662864,-0.08100379751121878,23.126862493559884,False
21.10455168668952,0.24489324009787028,0.210557931365923,1.1630682278706324,-0.21283995363401875,901,1602,0.8193802037845705,0.026011560693641522,0.8,212.99778057402875,36.397688119630246,212.99778057402875,36.397688119630246,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm150_oc066_oh029,0.0,0.285,0.15,0.066,0.029,-0.017488141210663555,-0.08100838813415412,23.12769858314647,False
21.10455168668952,0.24489324009787028,0.210557931365923,1.1630682278706324,-0.21283995363401875,901,1602,0.8193802037845705,0.026011560693641522,0.8,212.99778057402875,36.397688119630246,212.99778057402875,36.397688119630246,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm160_oc066_oh029,0.0,0.285,0.16,0.066,0.029,-0.017488141210663555,-0.08100838813415412,23.12769858314647,False
21.10455168668952,0.24489324009787028,0.210557931365923,1.1630682278706324,-0.21283995363401875,901,1602,0.8193802037845705,0.026011560693641522,0.8,212.99778057402875,36.397688119630246,212.99778057402875,36.397688119630246,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm170_oc066_oh029,0.0,0.285,0.17,0.066,0.029,-0.017488141210663555,-0.08100838813415412,23.12769858314647,False
21.104539491696542,0.24489319150144895,0.21055740456407285,1.1630709069978475,-0.21283121505316416,901,1602,0.8193732168850073,0.026011560693641522,0.8,212.9920328864889,36.39609400546716,212.9920328864889,36.39609400546716,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm150_oc067_oh028,0.0,0.283,0.15,0.067,0.028,-0.017488189807084886,-0.08100570900693893,23.121950895606602,False
21.104539491696542,0.24489319150144895,0.21055740456407285,1.1630709069978475,-0.21283121505316416,901,1602,0.8193732168850073,0.026011560693641522,0.8,212.9920328864889,36.39609400546716,212.9920328864889,36.39609400546716,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm160_oc067_oh028,0.0,0.283,0.16,0.067,0.028,-0.017488189807084886,-0.08100570900693893,23.121950895606602,False
21.104539491696542,0.24489319150144895,0.21055740456407285,1.1630709069978475,-0.21283121505316416,901,1602,0.8193732168850073,0.026011560693641522,0.8,212.9920328864889,36.39609400546716,212.9920328864889,36.39609400546716,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm170_oc067_oh028,0.0,0.283,0.17,0.067,0.028,-0.017488189807084886,-0.08100570900693893,23.121950895606602,False
21.104338359676788,0.24489238999707763,0.21055754591570866,1.1630663196232067,-0.21283558381987044,901,1602,0.8193778748180495,0.026011560693641522,0.8,212.9928687787461,36.39689096448447,212.9928687787461,36.39689096448447,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm150_oc067_oh028,0.0,0.284,0.15,0.067,0.028,-0.017488991311456203,-0.08101029638157975,23.122786787863816,False
21.104338359676788,0.24489238999707763,0.21055754591570866,1.1630663196232067,-0.21283558381987044,901,1602,0.8193778748180495,0.026011560693641522,0.8,212.9928687787461,36.39689096448447,212.9928687787461,36.39689096448447,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm160_oc067_oh028,0.0,0.284,0.16,0.067,0.028,-0.017488991311456203,-0.08101029638157975,23.122786787863816,False
21.104338359676788,0.24489238999707763,0.21055754591570866,1.1630663196232067,-0.21283558381987044,901,1602,0.8193778748180495,0.026011560693641522,0.8,212.9928687787461,36.39689096448447,212.9928687787461,36.39689096448447,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm170_oc067_oh028,0.0,0.284,0.17,0.067,0.028,-0.017488991311456203,-0.08101029638157975,23.122786787863816,False
21.104137199102908,0.2448915883721403,0.21055768775226139,1.1630617290035765,-0.2128399536340181,901,1602,0.8193825327510916,0.026011560693641522,0.8,212.99370486705678,36.39768811963011,212.99370486705678,36.39768811963011,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm150_oc067_oh028,0.0,0.285,0.15,0.067,0.028,-0.017489792936393522,-0.08101488700120996,23.123622876174494,False
