total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,slope_hot_threshold,risk_cap,mom_gate,trigger_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,trigger_days_diff_vs_base
24.57377196599477,0.26016992508954484,0.2041454911452738,1.2744338541594484,-0.18982759788871417,936,1616,0.8134597768643571,0.15379310344827646,1.0,188.78363487448706,30.22536807840936,188.78363487448706,30.22536807840936,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,baseline,0.03,1.0,,0,0.0,0.0,0.0,0.0,0,0
11.124646001044404,0.194831504910979,0.1966872861168604,0.9905648136058027,-0.21299432626718495,1045,1752,0.8025965942454493,0.15379310344827646,1.0,222.07953648391242,9.424564218109744,222.07953648391242,9.424564218109744,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,slope_hot_cap80,0.03,0.8,,284,-0.06533842017856584,-0.2838690405536457,-0.02316672837847078,33.29590160942536,109,284
10.042204964284597,0.18688707610184063,0.19383147176837054,0.9641730230742482,-0.21468205666989926,1042,1748,0.7973118027011158,0.15379310344827646,1.0,220.66107079942452,9.794194082372599,220.66107079942452,9.794194082372599,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,slope_hot_cap70,0.03,0.7,,284,-0.07328284898770421,-0.3102608310852002,-0.024854458781185085,31.87743592493746,106,284
11.380333559311032,0.1966116330078096,0.19710941345719815,0.9974745982920971,-0.2096674585137437,987,1684,0.8077933059307105,0.15379310344827646,1.0,226.96151072867036,8.632225929980441,226.96151072867036,8.632225929980441,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,slope_hot_cap70_only_mom15,0.03,0.7,0.15,88,-0.06355829208173525,-0.2769592558673514,-0.019839860625029515,38.1778758541833,51,88
