annualized_return,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_action_count,name,volume_ratio_cut,volume_short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_diff,max_drawdown_integral_diff
0.26238138130853383,1.2689461555006993,-0.18982759788871417,189.8711295861442,1627,current_a_share_amount,0.91,0.9,0.0,0.0,0.0,0.0
0.2066760697092409,1.0017748653995566,-0.20966745851374313,225.23026405739975,1605,blend_etf_ma20_25,0.91,0.9,-0.05570531159929293,-0.2671712901011427,-0.01983986062502896,35.359134471255544
0.20628906037386674,1.005482562990212,-0.20698124687941044,224.68634548406504,1628,blend_etf_ma20_50,0.91,0.9,-0.056092320934667095,-0.26346359251048734,-0.01715364899069627,34.81521589792084
0.2055283952588407,1.0050067158778913,-0.20698124687941066,213.2305835127357,1654,blend_etf_ma20_75,0.91,0.9,-0.05685298604969313,-0.2639394396228081,-0.01715364899069649,23.3594539265915
0.20676988397312512,0.9970782522991839,-0.20966745851374324,225.55529277261257,1602,blend_etf_pos20_25,0.91,0.9,-0.05561149733540871,-0.27186790320151544,-0.01983986062502907,35.68416318646837
0.20441018203631423,0.9889882008711929,-0.20724906939796794,226.47423974329052,1611,blend_etf_pos20_50,0.91,0.9,-0.05797119927221961,-0.27995795462950646,-0.017421471509253772,36.60311015714632
0.20543777175984723,0.9980598046980254,-0.20698124687941089,225.7217166670169,1623,blend_etf_pos20_75,0.91,0.9,-0.0569436095486866,-0.270886350802674,-0.017153648990696713,35.850587080872685
0.19596894426467348,0.9678628479586345,-0.20534204870045858,216.28798313785364,1690,pure_etf_ma20_amount,0.96,0.95,-0.06641243704386035,-0.3010833075420648,-0.015514450811744407,26.416853551709437
0.2087576748320592,1.0174805697389422,-0.20698124687941077,218.83660086944343,1652,pure_etf_pos20_amount,0.96,0.95,-0.05362370647647463,-0.25146558576175715,-0.0171536489906966,28.965471283299223
