total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,ratio_cut,breadth_cut,risk_cap,enter_days,exit_days,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.437225395630232,0.2361532461438344,0.2022186526554907,1.1678113914949095,-0.2329404516736566,41.40557880488808,860,1527,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-15_cap20_en02_ex02,0.9,-0.035,0.2,2.0,2.0,0.0021445859202862,0.0071125579440622,2.1697908527036063,False,full_history,False
18.37586474450852,0.2358740144352922,0.2005290712891656,1.1762584493056305,-0.2193437835245048,39.576750589778214,874,1577,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap15_en01_ex02,0.9,-0.03,0.15,1.0,2.0,0.0018653542117439,0.0155596157547832,0.3409626375937407,False,full_history,False
18.355418034552947,0.2357807859151415,0.2005859762753532,1.1754599712966711,-0.2211093030324775,40.13560746299822,873,1570,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-15_cap15_en01_ex02,0.9,-0.035,0.15,1.0,2.0,0.0017721256915932,0.0147611377458238,0.8998195108137494,False,full_history,False
18.300050601111217,0.2355278735194848,0.2026793680707159,1.1620712841245284,-0.235745092698742,42.09443877181318,860,1524,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-15_cap15_en02_ex01,0.9,-0.035,0.15,2.0,1.0,0.0015192132959365,0.0013724505736811,2.858650819628707,False,full_history,False
18.28875174985817,0.2354761788407373,0.2006185744448969,1.173750633470953,-0.2202826865325517,39.71731795507988,874,1577,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap20_en01_ex02,0.9,-0.03,0.2,1.0,2.0,0.001467518617189,0.0130517999201058,0.4815300028954041,False,full_history,False
18.280497083951307,0.2354383941878599,0.2006746867993146,1.1732341429953783,-0.2213121692075067,40.043396335460486,873,1570,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-15_cap20_en01_ex02,0.9,-0.035,0.2,1.0,2.0,0.0014297339643116,0.0125353094445312,0.8076083832760119,False,full_history,False
18.26228037722535,0.2353549564166608,0.2027203677542541,1.160983274763825,-0.2349277211486217,41.827815383432295,860,1524,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-15_cap20_en02_ex01,0.9,-0.035,0.2,2.0,1.0,0.0013462961931125,0.0002844412129774,2.5920274312478213,False,full_history,False
18.21947601038302,0.2351586113505726,0.2033314949571552,1.1565282171368667,-0.2328780657033092,41.15662493066004,858,1512,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-10_cap15_en03_ex01,0.895,-0.03,0.15,3.0,1.0,0.0011499511270243,-0.0041706164139805,1.9208369784755632,False,full_history,False
18.182142123788378,0.2349870277587888,0.2026352593198177,1.1596551782131388,-0.233581948346167,41.38937429677993,860,1527,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap15_en02_ex01,0.9,-0.03,0.15,2.0,1.0,0.0009783675352406,-0.0010436553377084,2.1535863445954533,False,full_history,False
18.172887714388832,0.2349444472667667,0.2021255274908584,1.1623690000135811,-0.2319380224917658,41.089665848425696,860,1529,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap15_en02_ex02,0.9,-0.03,0.15,2.0,2.0,0.0009357870432185,0.0016701664627341,1.8538778962412223,False,full_history,False
18.136446463782026,0.234776591571951,0.203360435787055,1.1544850927532084,-0.2332546660069463,41.28055785741514,858,1512,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-10_cap20_en03_ex01,0.895,-0.03,0.2,3.0,1.0,0.0007679313484028,-0.0062137407976388,2.044769905230666,False,full_history,False
18.114227016396995,0.2346740986312463,0.2026805109765447,1.1578523139721315,-0.2336649076100425,41.41621114623384,860,1527,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap20_en02_ex01,0.9,-0.03,0.2,2.0,1.0,0.000665438407698,-0.0028465195787155,2.180423194049368,False,full_history,False
18.102605292651575,0.2346204463551422,0.2021830875832551,1.1604355693624968,-0.2319263424447285,41.07327196585539,860,1529,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap20_en02_ex02,0.9,-0.03,0.2,2.0,2.0,0.0006117861315939,-0.0002632641883504,1.8374840136709167,False,full_history,False
18.058168903678517,0.2344150236299016,0.2032355692281315,1.1534153422070093,-0.2324466276062154,41.01507100182023,858,1512,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap15_en03_ex01,0.9,-0.03,0.15,3.0,1.0,0.0004063634063533,-0.0072834913438379,1.779283049635758,False,full_history,False
