date,baseline_raw,downvol_150,downvol_200,drawdown_025,drawdown_035,slope_050,slope_080,combo_light,combo_margin,raw_margin,hs300_benchmark
2015-01-22,1.324173690276503,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.3241736902765067,1.4049202256190898
2015-01-23,1.3305273320305817,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.3305273320305855,1.4116613048839854
2015-01-26,1.343234615538739,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.3432346155387427,1.425143463413776
2015-01-27,1.328918147425988,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.3297798447653997,1.410868236735174
2015-01-28,1.3256179803951624,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.3256179803951664,1.388265794494054
2015-01-29,1.3178745531490372,1.317874553149041,1.317874553149041,1.317874553149041,1.317874553149041,1.317874553149041,1.317874553149041,1.317874553149041,1.317874553149041,1.317874553149041,1.3735940337410464
2015-01-30,1.299823993268547,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.3006668253713913,1.356543068541605
2015-02-02,1.2693884180297403,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.2705675046740816,1.3260099448123726
2015-02-03,1.2698624629644222,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.2699538996452004,1.357336136690416
2015-02-04,1.2599704895280377,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.2599704895280417,1.341871307788597
2015-02-05,1.265640356730914,1.265640356730918,1.265640356730918,1.265640356730918,1.265640356730918,1.265640356730918,1.265640356730918,1.265640356730918,1.265640356730918,1.265640356730918,1.3260099448123726
2015-02-06,1.2613953518077172,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.2613953518077212,1.306183241092092
2015-02-09,1.2401425128069008,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.2401425128069048,1.3212515359195047
2015-02-10,1.2437084177958024,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.2437084177958064,1.3478193189046808
2015-02-11,1.240146484379681,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.2401464843796848,1.3565430685416042
2015-02-12,1.2312316933577825,1.231231693357786,1.231231693357786,1.231231693357786,1.231231693357786,1.231231693357786,1.231231693357786,1.231231693357786,1.231231693357786,1.231231693357786,1.362094545583283
2015-02-13,1.2373108688021952,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.2373108688021988,1.3708182952202064
2015-02-16,1.2376780550791764,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.2380247019957387,1.3823177833779692
2015-02-17,1.2367569652935182,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.2371924570383992,1.394610339684543
2015-02-25,1.2301034840000815,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.2304578558625734,1.37319749966664
2015-02-26,1.2296606467458415,1.230103484000085,1.230103484000085,1.230103484000085,1.230103484000085,1.230103484000085,1.230103484000085,1.230103484000085,1.230103484000085,1.230103484000085,1.414040509330418
2015-02-27,1.2295771559818514,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.2300199631685955,1.411264770809579
2015-03-02,1.229134508205698,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.2295771559818547,1.4223677248929363
2015-03-03,1.2283380290443806,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.2291345082057012,1.3835073856011861
2015-03-04,1.225684440065666,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.2260436708612317,1.3950068737589485
2015-03-05,1.225684440065666,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.3831108515267803
2015-03-06,1.225684440065666,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.3743871018898568
2015-03-09,1.2253535052668485,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.2256844400656695,1.4013514189494385
2015-03-10,1.2226828457418222,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.2230130592678277,1.391438067089298
2015-03-11,1.2219956979825153,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.2226828457418253,1.393420737461326
2015-03-12,1.2288974986532053,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.2289085588302382,1.4187989182232854
2015-03-13,1.2261463927690452,1.226941450829186,1.226941450829186,1.226941450829186,1.226941450829186,1.226941450829186,1.226941450829186,1.226941450829186,1.226941450829186,1.226941450829186,1.4267295997113976
2015-03-16,1.2564763063200304,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.2564763063200344,1.4620211323334973
2015-03-17,1.2724932269593148,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.2724932269593188,1.4806582338305612
2015-03-18,1.3062309959654672,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.3062309959654712,1.5199151071967172
2015-03-19,1.2994152850551333,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.2994152850551373,1.5119844257086048
2015-03-20,1.3178177045130344,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.3178177045130386,1.533397265726508
2015-03-23,1.344398977063336,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.3443989770633404,1.5643269235301458
2015-03-24,1.3430358348812692,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.3430358348812736,1.5627407872325232
2015-03-25,1.334856981788869,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.3348569817888731,1.5532239694467886
2015-03-26,1.3358793384254188,1.335879338425423,1.335879338425423,1.335879338425423,1.335879338425423,1.335879338425423,1.335879338425423,1.335879338425423,1.335879338425423,1.335879338425423,1.5544135716700052
2015-03-27,1.3461029047909197,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.3461029047909239,1.5663095939021736
2015-03-30,1.3890418835260223,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.3890418835260268,1.616272887277281
2015-03-31,1.3737065339777716,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.3737065339777756,1.5984288539290283
2015-04-01,1.396198379981873,1.396198379981877,1.396198379981877,1.396198379981877,1.396198379981877,1.396198379981877,1.396198379981877,1.396198379981877,1.396198379981877,1.396198379981877,1.6246001028397987
2015-04-02,1.3941536667087726,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.3941536667087766,1.6222208983933648
2015-04-03,1.4166455127128743,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.4166455127128783,1.6483921473041356
2015-04-07,1.4415228575355927,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.4415228575355967,1.6773391347357456
2015-04-08,1.45310956608316,1.453109566083164,1.453109566083164,1.453109566083164,1.453109566083164,1.453109566083164,1.453109566083164,1.453109566083164,1.453109566083164,1.453109566083164,1.6908212932655362
2015-04-09,1.4425452141721422,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.4425452141721464,1.6785287369589619
2015-04-10,1.4762829831782944,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.4762829831782986,1.7177856103251177
2015-04-13,1.500294255615637,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.5008195424555004,1.746336063682322
2015-04-14,1.4999734808486,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.5004986553779867,1.747129131831133
2015-04-15,1.4873772441732942,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.4873772441732984,1.7324573710781255
2015-04-16,1.535522375730351,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.5360599967292108,1.789161743718128
2015-04-17,1.5434858561363998,1.543485856136404,1.543485856136404,1.543485856136404,1.543485856136404,1.543485856136404,1.543485856136404,1.543485856136404,1.543485856136404,1.543485856136404,1.8200914015217657
2015-04-20,1.5328610240861853,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.5333977132858394,1.7804379940812047
2015-04-21,1.5647456429190991,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.5652934956425781,1.8181087311497373
2015-04-22,1.5775434535209458,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.5775434535209498,1.8676754904504391
2015-04-23,1.577041051147213,1.577041051147217,1.577041051147217,1.577041051147217,1.577041051147217,1.577041051147217,1.577041051147217,1.577041051147217,1.577041051147217,1.577041051147217,1.8656928200784113
2015-04-24,1.5753316123882648,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.5753316123882688,1.8589517408135157
2015-04-27,1.5851102279856408,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.5851102279856448,1.8974155460308602
2015-04-28,1.578396038951729,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.5789486709865783,1.8728304334177117
2015-04-29,1.5870850707139024,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.5870850707139066,1.8831403193522576
2015-04-30,1.5831888253233617,1.583743135420763,1.583743135420763,1.583743135420763,1.583743135420763,1.583743135420763,1.583743135420763,1.583743135420763,1.583743135420763,1.583743135420763,1.8791749786082013
2015-05-04,1.5857946225036783,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.5857946225036827,1.889484864542747
2015-05-05,1.5671748493752775,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.5677235526186986,1.8177121970753312
2015-05-06,1.550764641528416,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.5507646415284202,1.7986785615038614
2015-05-07,1.523756174447123,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.5237561744471273,1.767352369625818
2015-05-08,1.5473458482269866,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.5473458482269908,1.7947132207598053
2015-05-11,1.5982858684182857,1.59828586841829,1.59828586841829,1.59828586841829,1.59828586841829,1.59828586841829,1.59828586841829,1.59828586841829,1.59828586841829,1.59828586841829,1.8537967978462413
2015-05-12,1.6167473522460052,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.6167473522460094,1.8752096378641447
2015-05-13,1.6017046617197153,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.6017046617197195,1.8577621385902976
2015-05-14,1.597943989088143,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.5979439890881473,1.853400263771836
2015-05-15,1.5685423666958496,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.5685423666958536,1.8192983333729533
2015-05-18,1.5569184694709894,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.5569184694709934,1.8058161748431627
2015-05-19,1.6105935243034326,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.6105935243034366,1.868072024524844
2015-05-20,1.618114869566577,1.618114869566581,1.618114869566581,1.618114869566581,1.618114869566581,1.618114869566581,1.618114869566581,1.618114869566581,1.618114869566581,1.618114869566581,1.8767957741617671
2015-05-21,1.6512771645904434,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.6512771645904474,1.915259579379112
2015-05-22,1.6868326149253103,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.6868326149253146,1.9564991231172961
2015-05-25,1.7401657904276104,1.7401657904276147,1.7401657904276147,1.7401657904276147,1.7401657904276147,1.7401657904276147,1.7401657904276147,1.7401657904276147,1.7401657904276147,1.7401657904276147,2.018358438724572
2015-05-26,1.7658067401883315,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,2.048098494304993
2015-05-27,1.7658067401883315,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,1.7658067401883357,2.048098494304993
2015-05-28,1.6450822701027337,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.6461489746383033,1.9093115682630282
2015-05-29,1.641406203729103,1.641406203729107,1.641406203729107,1.641406203729107,1.641406203729107,1.641406203729107,1.641406203729107,1.641406203729107,1.641406203729107,1.641406203729107,1.910501170486245
2015-06-01,1.665952817218058,1.6670330546374672,1.6670330546374672,1.6670330546374672,1.6670330546374672,1.6670330546374672,1.6670330546374672,1.6670330546374672,1.6670330546374672,1.6670330546374672,2.0104277572364597
2015-06-02,1.6942115829539064,1.6942115829539106,1.6942115829539106,1.6942115829539106,1.6942115829539106,1.6942115829539106,1.6942115829539106,1.6942115829539106,1.6942115829539106,1.6942115829539106,2.0445296876353423
2015-06-03,1.6800822000859823,1.6800822000859865,1.6800822000859865,1.6800822000859865,1.6800822000859865,1.6800822000859865,1.6800822000859865,1.6800822000859865,1.6800822000859865,1.6800822000859865,2.027478722435901
2015-06-04,1.6991404374427177,1.6991404374427217,1.6991404374427217,1.6991404374427217,1.6991404374427217,1.6991404374427217,1.6991404374427217,1.6991404374427217,1.6991404374427217,1.6991404374427217,2.050477698751427
2015-06-05,1.70176915983675,1.7017691598367544,1.7017691598367544,1.7017691598367544,1.7017691598367544,1.7017691598367544,1.7017691598367544,1.7017691598367544,1.7017691598367544,1.7017691598367544,2.053649971346672
2015-06-08,1.7435001278420148,1.7435001278420192,1.7435001278420192,1.7435001278420192,1.7435001278420192,1.7435001278420192,1.7435001278420192,1.7435001278420192,1.7435001278420192,1.7435001278420192,2.1040097987961848
2015-06-09,1.72937074497409,1.7293707449740945,1.7293707449740945,1.7293707449740945,1.7293707449740945,1.7293707449740945,1.7293707449740945,1.7293707449740945,1.7293707449740945,1.7293707449740945,2.086958833596743
2015-06-10,1.7277277934778197,1.7277277934778241,1.7277277934778241,1.7277277934778241,1.7277277934778241,1.7277277934778241,1.7277277934778241,1.7277277934778241,1.7277277934778241,1.7277277934778241,2.084976163224715
2015-06-11,1.7280563837770735,1.7280563837770782,1.7280563837770782,1.7280563837770782,1.7280563837770782,1.7280563837770782,1.7280563837770782,1.7280563837770782,1.7280563837770782,1.7280563837770782,2.0853726972991202
2015-06-12,1.7408714054479817,1.740871405447986,1.740871405447986,1.740871405447986,1.740871405447986,1.740871405447986,1.740871405447986,1.740871405447986,1.740871405447986,1.740871405447986,2.1008375262009387
2015-06-15,1.6991404374427168,1.699140437442721,1.699140437442721,1.699140437442721,1.699140437442721,1.699140437442721,1.699140437442721,1.699140437442721,1.699140437442721,1.699140437442721,2.050477698751426
2015-06-16,1.654452156744165,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.6544521567441692,1.9965490646322621
2015-06-17,1.679096429188219,1.6790964291882233,1.6790964291882233,1.6790964291882233,1.6790964291882233,1.6790964291882233,1.6790964291882233,1.6790964291882233,1.6790964291882233,1.6790964291882233,2.026289120212683
2015-06-18,1.613049779038154,1.613049779038158,1.613049779038158,1.613049779038158,1.613049779038158,1.613049779038158,1.613049779038158,1.613049779038158,1.613049779038158,1.613049779038158,1.9465857712571546
2015-06-19,1.511507434212528,1.512501147466417,1.512501147466417,1.512501147466417,1.512501147466417,1.512501147466417,1.512501147466417,1.512501147466417,1.512501147466417,1.512501147466417,1.825246344489037
2015-06-23,1.5222114806116551,1.522225180638285,1.522225180638285,1.522225180638285,1.522225180638285,1.522225180638285,1.522225180638285,1.522225180638285,1.522225180638285,1.522225180638285,1.889881398617152
2015-06-24,1.5349537666744324,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.5349537666744362,1.9315174764297418
2015-06-25,1.517571436562883,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.5180162153139738,1.862124013408759
2015-06-26,1.4870325735400567,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.4870325735400605,1.7233370873667946
2015-06-29,1.4716829715947606,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.4718816756209732,1.6583054991642745
2015-06-30,1.4714842943935953,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.4716829715947644,1.7780587896347695
2015-07-01,1.4458597018741033,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.4460549192882108,1.6642535102803584
2015-07-02,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6289619776582585
2015-07-03,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.554017037595598
2015-07-06,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5960496494825929
2015-07-07,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.525863118312799
2015-07-08,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.3731974996666383
2015-07-09,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5103982894109806
2015-07-10,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6610812376851134
2015-07-13,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.678925271033366
2015-07-14,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6472025450809167
2015-07-15,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5643269235301436
2015-07-16,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6004115243010544
2015-07-17,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6654431125035751
2015-07-20,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6606847036107073
2015-07-21,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6709945895452536
2015-07-22,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.663063908057141
2015-07-23,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.708268792539381
2015-07-24,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.6725807258428758
2015-07-27,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.508019084964546
2015-07-28,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5254665842383934
2015-07-29,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5813778887295848
2015-07-30,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5270527205360156
2015-07-31,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5270527205360156
2015-08-03,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5274492546104212
2015-08-04,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5881189679944796
2015-08-05,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.55282743537238
2015-08-06,1.4458597018741033,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.4458597018741068,1.5357764701729388
