total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
26.054645595459185,0.2657648458510544,0.2097749101409164,1.2669048251410366,-0.2310626914642467,43.220522124467905,1557,0.8208243601059135,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc070_oh028__stressbond_511260_vr90_vb-1,0.192,0.285,0.07,0.028,0.0004445572860249,0.0023530030215073,-0.0050650825562144,True,full_history,False
26.053643619455062,0.2657614957314471,0.2097756066991021,1.2668846483788272,-0.2310840500773829,43.224457063722426,1557,0.8208537805236834,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc070_oh028__stressbond_511260_vr90_vb-1,0.192,0.29,0.07,0.028,0.0004412071664177,0.0023328262592978,-0.0011301433016939,True,full_history,False
26.052983226232403,0.2657592876352548,0.2097701286339646,1.2669072063114746,-0.2310308586357278,43.22390831789255,1557,0.8208402471315093,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh032__stressbond_511260_vr90_vb-1,0.188,0.285,0.068,0.032,0.0004389990702253,0.0023553841919452,-0.0016788891315684,True,full_history,False
26.052189818301255,0.2657566347238052,0.209772703283962,1.2668790102974437,-0.2310467720745386,43.222214451076816,1557,0.8208508384819064,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc190_vg285_oc072_oh028__stressbond_511260_vr90_vb-1,0.19,0.285,0.072,0.028,0.0004363461587757,0.0023271881779143,-0.0033727559473035,True,full_history,False
26.052125788066647,0.2657564206232958,0.2097754055867985,1.2668616698888189,-0.231062691464246,43.22052212446764,1557,0.820819064430715,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc068_oh030__stressbond_511260_vr90_vb-1,0.192,0.285,0.068,0.03,0.0004361320582664,0.0023098477692895,-0.0050650825564773,True,full_history,False
26.051123905384458,0.2657530705259883,0.2097761021430039,1.2668414934358203,-0.2310840500773824,43.22445706372229,1557,0.8208484848484848,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc068_oh030__stressbond_511260_vr90_vb-1,0.192,0.29,0.068,0.03,0.0004327819609588,0.0022896713162912,-0.001130143301836,True,full_history,False
26.04967307426503,0.2657482190297815,0.2097731622125526,1.2668361206306848,-0.2310467720745381,43.22221445107674,1557,0.8208455428067079,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc190_vg285_oc070_oh030__stressbond_511260_vr90_vb-1,0.19,0.285,0.07,0.03,0.000427930464752,0.0022842985111555,-0.0033727559473817,True,full_history,False
26.04721439776734,0.2657399968046172,0.2097709989902097,1.2668099884341957,-0.231030858635727,43.22390831789246,1557,0.8208720211827009,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc072_oh030__stressbond_511260_vr90_vb-1,0.188,0.285,0.072,0.03,0.0004197082395878,0.0022581663146661,-0.0016788891316608,True,full_history,False
26.04714401187479,0.2657397614122097,0.209773784112989,1.2667920471371965,-0.2310467720745388,43.22221445107685,1557,0.8208402471315093,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc190_vg285_oc068_oh032__stressbond_511260_vr90_vb-1,0.19,0.285,0.068,0.032,0.0004194728471802,0.0022402250176671,-0.003372755947268,True,full_history,False
26.046347424304933,0.2657370973349404,0.2097764022524459,1.2667635371835158,-0.2310626914642469,43.22052212446789,1557,0.8208508384819064,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc072_oh028__stressbond_511260_vr90_vb-1,0.192,0.285,0.072,0.028,0.000416808769911,0.0022117150639864,-0.0050650825562286,True,full_history,False
