total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,description,windows,weights,mode,slope_penalty,extra_hot_penalty,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base
21.044363968389725,0.24688963653322693,0.19392454911477536,1.2731221377604125,-0.18982759788871395,1160,1917,0.8024608420906061,0.15379310344827601,1.0,181.3958877719263,28.89419338112399,181.3958877719263,28.89419338112399,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,official_baseline,当前正式基线,,,,,,0.0,0.0,0.0,0.0,0
9.561199136558926,0.1831220339390156,0.20996692112866028,0.8721470646645569,-0.27827209538426956,852,1493,0.8199953024075163,0.12917983609092323,1.0,239.3808641473078,49.656000151877535,239.3808641473078,49.656000151877535,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,slope_combo_25_10,0.7×25日斜率质量 + 0.3×10日斜率质量,"25,10","0.70,0.30",slope,0.85,0.0,-0.06376760259421133,-0.40097507309585556,-0.08844449749555561,57.98497637538148,-308
8.539750983876639,0.1745678414852181,0.21306520027302822,0.8193165343825344,-0.24085457195056337,772,1356,0.825337639459777,0.15465399785072353,1.0,289.31705978716053,120.48555675864299,289.31705978716053,120.48555675864299,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,slope_combo_25_10_60,0.6×25日斜率质量 + 0.25×10日斜率质量 + 0.15×60日斜率质量,"25,10,60","0.60,0.25,0.15",slope,0.85,0.0,-0.07232179504800884,-0.4538056033778781,-0.05102697406184942,107.92117201523422,-388
11.252080638042091,0.19572303284406734,0.20365680164097189,0.9610434381126585,-0.2691046041769808,884,1550,0.814078097475044,0.12917983609092323,1.0,234.1646102909595,53.18337498931448,234.1646102909595,53.18337498931448,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,slope_combo_25_10_hotpenalty,0.7×25日斜率质量 + 0.3×10日斜率质量，再叠加额外短期过热惩罚,"25,10","0.70,0.30",slope,0.85,0.5,-0.051166603689159595,-0.31207869964775403,-0.07927700628826684,52.76872251903319,-276
