total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,ratio_cut,breadth_cut,risk_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.208010231024105,0.2351569769266179,0.2015112386093894,1.1669670562764376,-0.2165608623997773,36.88992958080884,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr900_vb070_rc182,0.9,-0.03,0.182,0.0,0.0,0.0,False,full_history,False
18.208010231024105,0.2351569769266179,0.2015112386093894,1.1669670562764376,-0.2165608623997773,36.88992958080884,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr900_vb071_rc182,0.9,-0.029,0.182,0.0,0.0,0.0,False,full_history,False
18.206498435620453,0.2351500293553283,0.2015127237307032,1.1669239788033294,-0.216580048161463,36.89250520419588,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr900_vb070_rc183,0.9,-0.03,0.183,-6.947571289606103e-06,-4.307747310816623e-05,0.0025756233870382,False,full_history,False
18.206498435620453,0.2351500293553283,0.2015127237307032,1.1669239788033294,-0.216580048161463,36.89250520419588,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr900_vb071_rc183,0.9,-0.029,0.183,-6.947571289606103e-06,-4.307747310816623e-05,0.0025756233870382,False,full_history,False
18.20498627340837,0.2351430795903575,0.2015142180858333,1.1668808376101791,-0.2165992338957049,36.8950808282363,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr900_vb070_rc184,0.9,-0.03,0.184,-1.3897336260448869e-05,-8.621866625846408e-05,0.005151247427463,False,full_history,False
18.20498627340837,0.2351430795903575,0.2015142180858333,1.1668808376101791,-0.2165992338957049,36.8950808282363,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr900_vb071_rc184,0.9,-0.029,0.184,-1.3897336260448869e-05,-8.621866625846408e-05,0.005151247427463,False,full_history,False
17.900282691085188,0.2337322153183272,0.2011503401593884,1.1619777283653676,-0.2165224907940771,36.88477833599491,1569,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb069_rc180,0.901,-0.031,0.18,-0.0014247616082907,-0.0049893279110699,-0.0051512448139305,False,full_history,False
17.89888003342835,0.2337256719163667,0.2011519342409484,1.1619359903166535,-0.2165416766106465,36.8873539580749,1569,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb069_rc181,0.901,-0.031,0.181,-0.0014313050102512,-0.005031065959784,-0.0025756227339428,False,full_history,False
17.897476974963894,0.2337191261934894,0.2011535381773128,1.161894184468536,-0.2165608623997771,36.88992958080875,1569,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb069_rc182,0.901,-0.031,0.182,-0.0014378507331285,-0.0050728718079016,-9.237055564881302e-14,False,full_history,False
17.896073515790633,0.2337125781497047,0.2011551519682608,1.1618523108301044,-0.2165800481614641,36.89250520419597,1569,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb069_rc183,0.901,-0.031,0.183,-0.0014443987769132,-0.0051147454463331,0.0025756233871305,False,full_history,False
17.89466965600737,0.2337060277850224,0.2011567756135703,1.1618103694104769,-0.2165992338957043,36.89508082823621,1569,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb069_rc184,0.901,-0.031,0.184,-0.0014509491415954,-0.0051566868659609,0.0051512474273707,False,full_history,False
17.72942179422296,0.2329318114346812,0.2017404825886059,1.154611154121612,-0.216522490794077,36.88477833599498,1557,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr899_vb069_rc180,0.899,-0.031,0.18,-0.0022251654919367,-0.0123559021548256,-0.0051512448138595,False,full_history,False
17.728322805518253,0.2329266412733914,0.2017418373688172,1.154577772817461,-0.2165416766106473,36.88735395807499,1557,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr899_vb069_rc181,0.899,-0.031,0.181,-0.0022303356532265,-0.0123892834589762,-0.0025756227338433,False,full_history,False
17.727223440402337,0.2329214690594265,0.2017432007685815,1.154544332458616,-0.2165608623997769,36.8899295808088,1557,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr899_vb069_rc182,0.899,-0.031,0.182,-0.0022355078671913,-0.0124227238178216,-3.5527136788005016e-14,False,full_history,False
17.726123698941972,0.2329162947927789,0.2017445727877366,1.1545108330514513,-0.2165800481614643,36.89250520419609,1557,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr899_vb069_rc183,0.899,-0.031,0.183,-0.0022406821338389,-0.0124562232249862,0.0025756233872513,False,full_history,False
17.72502358120418,0.2329111184734427,0.2017459534261191,1.1544772746023704,-0.2165992338957039,36.89508082823616,1557,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr899_vb069_rc184,0.899,-0.031,0.184,-0.0022458584531752,-0.0124897816740672,0.0051512474273209,False,full_history,False
17.663114371428907,0.2326193646614907,0.2011229016368159,1.1566030659280686,-0.2165224907940774,36.88477833599502,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb070_rc180,0.901,-0.03,0.18,-0.0025376122651272,-0.0103639903483689,-0.0051512448138169,False,full_history,False
17.663114371428907,0.2326193646614907,0.2011229016368159,1.1566030659280686,-0.2165224907940774,36.88477833599502,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb071_rc180,0.901,-0.029,0.18,-0.0025376122651272,-0.0103639903483689,-0.0051512448138169,False,full_history,False
17.66231948048157,0.232615612812489,0.2011245155524119,1.156575130453804,-0.2165416766106479,36.88735395807512,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb070_rc181,0.901,-0.03,0.181,-0.0025413641141289,-0.0103919258226337,-0.0025756227337225,False,full_history,False
17.66231948048157,0.232615612812489,0.2011245155524119,1.156575130453804,-0.2165416766106479,36.88735395807512,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb071_rc181,0.901,-0.029,0.181,-0.0025413641141289,-0.0103919258226337,-0.0025756227337225,False,full_history,False
17.66152411525654,0.2326118585763985,0.2011261395137099,1.156547125792878,-0.2165608623997773,36.88992958080884,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb070_rc182,0.901,-0.03,0.182,-0.0025451183502194,-0.0104199304835597,0.0,False,full_history,False
17.66152411525654,0.2326118585763985,0.2011261395137099,1.156547125792878,-0.2165608623997773,36.88992958080884,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb071_rc182,0.901,-0.029,0.182,-0.0025451183502194,-0.0104199304835597,0.0,False,full_history,False
17.66072827581193,0.232608101953216,0.2011277735204814,1.156519051952459,-0.216580048161463,36.89250520419588,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb070_rc183,0.901,-0.03,0.183,-0.0025488749734019,-0.0104480043239785,0.0025756233870382,False,full_history,False
17.66072827581193,0.232608101953216,0.2011277735204814,1.156519051952459,-0.216580048161463,36.89250520419588,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb071_rc183,0.901,-0.029,0.183,-0.0025488749734019,-0.0104480043239785,0.0025756233870382,False,full_history,False
17.65993196220549,0.2326043429429356,0.2011294175724964,1.1564909089397335,-0.2165992338957049,36.8950808282363,1568,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc182_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__trf3_vr901_vb070_rc184,0.901,-0.03,0.184,-0.0025526339836823,-0.0104761473367041,0.005151247427463,False,full_history,False
