total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,cash_days,strategy,leader_margin,risk_pos_limit,risk_max_cut,defensive_max_cut,cash_days_triggered,annualized_diff,sharpe_diff,max_drawdown_diff,max_drawdown_integral_diff,trade_diff,cash_days_diff
25.92184356331864,0.26238138130853383,0.2067710912485516,1.2689461555006993,-0.18982759788871417,945,1627,0.8146852983988355,0.07132169576059866,0.8,189.8711295861442,30.22536807840936,189.8711295861442,30.22536807840936,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,361,baseline,,,,,,0.0,0.0,0.0,0.0,0,0
13.15417219288637,0.2062398175671969,0.206748730407205,0.9975384959365613,-0.20966745851374313,921,1572,0.8148308588064046,0.07132169576059866,0.8,243.07795875167267,10.1201195869318,243.07795875167267,10.1201195869318,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,361,leader_margin_005,0.005,,,,,-0.05614156374133694,-0.27140765956413804,-0.01983986062502896,53.20682916552846,-24,0
13.3380326416011,0.207341870570676,0.2069505445838191,1.001890915472795,-0.214417994159403,908,1539,0.8146416302765648,0.07132169576059866,0.8,237.49647167050477,9.038255154724027,237.49647167050477,9.038255154724027,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,361,leader_margin_010,0.01,,,,,-0.055039510737857844,-0.26705524002790426,-0.02459039627068882,47.62534208436057,-37,0
12.140530317165965,0.1999142339073401,0.20694537619416473,0.9660241633993903,-0.21262388257164433,898,1517,0.813942940320233,0.07132169576059866,0.8,241.28760259457346,32.766997660234935,241.28760259457346,32.766997660234935,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,364,leader_margin_015,0.015,,,,,-0.062467147401193746,-0.302921992101309,-0.022796284682930157,51.41647300842925,-47,3
14.993534349340916,0.2167127220411147,0.20596317643076692,1.0521915897619745,-0.20966745851374335,950,1623,0.8097944687045124,0.07132169576059866,0.8,225.4365259700622,9.281597111778217,225.4365259700622,9.281597111778217,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,382,cash_tail_soft,,1.0,0.05,0.0,34.0,-0.04566865926741914,-0.21675456573872487,-0.019839860625029182,35.565396383918,5,21
15.027496629005867,0.21689535726783693,0.2059796039155155,1.052994340919301,-0.20966745851374302,952,1632,0.8121234352256186,0.07132169576059866,0.8,225.72164513456835,9.281597111778181,225.72164513456835,9.281597111778181,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,372,cash_tail_mid,,1.0,0.03,-0.005,20.0,-0.045486024040696904,-0.21595181458139834,-0.01983986062502885,35.85051554842414,7,11
15.353495694606433,0.218630382319136,0.20600525664883687,1.0612854539523733,-0.20966745851374335,945,1627,0.814452401746725,0.07132169576059866,0.8,223.69592662133914,9.281597111778211,223.69592662133914,9.281597111778211,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,362,cash_tail_strict,,0.0,0.0,0.0,9.0,-0.04375099898939783,-0.20766070154832605,-0.019839860625029182,33.82479703519493,0,1
