strategy,year,start_date,end_date,strategy_return,hs300_return,excess_return
own_vol_pct_divisor,2015,2014-12-31,2015-12-31,0.08857092757138307,0.0680185133646376,0.020552414206745473
own_vol_pct_divisor,2016,2015-12-31,2016-12-30,0.16294953306982207,-0.09686562903164342,0.2598151621014655
own_vol_pct_divisor,2017,2016-12-30,2017-12-29,0.06962917123297951,0.23368087754307587,-0.16405170631009636
own_vol_pct_divisor,2018,2017-12-29,2018-12-28,-0.1103229618898709,-0.2416418271617753,0.1313188652719044
own_vol_pct_divisor,2019,2018-12-28,2019-12-31,0.4526488704152054,0.3859357093623652,0.0667131610528402
own_vol_pct_divisor,2020,2019-12-31,2020-12-31,0.49546905921745177,0.2907714843749991,0.20469757484245266
own_vol_pct_divisor,2021,2020-12-31,2021-12-31,0.15678677276689768,-0.0404000983832733,0.19718687115017097
own_vol_pct_divisor,2022,2021-12-31,2022-12-30,0.2507277685334919,-0.20132014717873803,0.4520479157122299
own_vol_pct_divisor,2023,2022-12-30,2023-12-29,0.16856444061626896,-0.09775224647250746,0.2663166870887764
own_vol_pct_divisor,2024,2023-12-29,2024-12-31,0.35298466166295817,0.17374101990322166,0.1792436417597365
own_vol_pct_divisor,2025,2024-12-31,2025-12-31,1.1700676794549292,0.20838818873246168,0.9616794907224675
own_vol_pct_divisor,2026,2025-12-31,2026-07-02,0.11455698346608068,0.04689828654129413,0.06765869692478654
own_vol_pct_cap,2012,2012-05-28,2012-12-31,0.04603943974956759,-0.030721966205837004,0.0767614059554046
own_vol_pct_cap,2013,2012-12-31,2013-12-31,-0.0718251855826515,-0.05863708399365919,-0.013188101588992307
own_vol_pct_cap,2014,2013-12-31,2014-12-31,0.35753700035712277,0.5372985893150872,-0.17976158895796446
own_vol_pct_cap,2015,2014-12-31,2015-12-31,0.1007589726781144,0.0680185133646376,0.0327404593134768
own_vol_pct_cap,2016,2015-12-31,2016-12-30,0.1946066036475047,-0.09686562903164342,0.2914722326791481
own_vol_pct_cap,2017,2016-12-30,2017-12-29,0.08436340734269177,0.23368087754307587,-0.1493174702003841
own_vol_pct_cap,2018,2017-12-29,2018-12-28,-0.08327649528412484,-0.2416418271617753,0.15836533187765045
own_vol_pct_cap,2019,2018-12-28,2019-12-31,0.4699100882443441,0.3859357093623652,0.0839743788819789
own_vol_pct_cap,2020,2019-12-31,2020-12-31,0.46766584629935903,0.2907714843749991,0.17689436192435992
own_vol_pct_cap,2021,2020-12-31,2021-12-31,0.17756411978873787,-0.0404000983832733,0.21796421817201117
own_vol_pct_cap,2022,2021-12-31,2022-12-30,0.40014043618457573,-0.20132014717873803,0.6014605833633138
own_vol_pct_cap,2023,2022-12-30,2023-12-29,0.15182989988401574,-0.09775224647250746,0.2495821463565232
own_vol_pct_cap,2024,2023-12-29,2024-12-31,0.25989213605500194,0.17374101990322166,0.08615111615178028
