total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,description,fill_residual_cash_to_treasury,volume_guard_cap,overheat_cap_mode,annualized_diff,sharpe_diff,max_drawdown_diff,max_drawdown_integral_diff
25.92184356331864,0.26238138130853383,0.2067710912485516,1.2689461555006993,-0.18982759788871417,945,1627,0.8146852983988355,0.07132169576059866,0.8,189.8711295861442,30.22536807840936,189.8711295861442,30.22536807840936,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline,当前正式基线：弱量能直接清零风险仓，弱市触发后再切债，高位过热使用两档台阶式降仓。,False,0.5,step,0.0,0.0,0.0,0.0
14.748241800119235,0.21538283549341708,0.20683267595304727,1.0413385336769068,-0.2096674585137437,983,1724,0.8588646288209606,0.07132169576059866,0.8,229.7676951942683,9.29855162114724,229.7676951942683,9.29855162114724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,step1_split_weak_and_stress,第一步：弱量能先把风险仓压到核心仓总和 55%，只负责减风险；更弱市时再把剩余现金统一停泊到十年国债。,True,0.55,step,-0.046998545815116755,-0.22760762182379257,-0.019839860625029515,39.89656560812409
13.42666979234714,0.20786847493478477,0.1955561324888477,1.0629606563048553,-0.20966745851374335,1144,1947,0.8517067048106155,0.07132169576059866,0.8,220.66807677528752,9.295712795824326,220.66807677528752,9.295712795824326,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,step2_split_and_smooth_overheat,第二步：保留第一步的弱市拆层，同时把过热降仓从两档台阶改成 25%~32% 动量区间内线性连续收缩。,True,0.55,continuous,-0.05451290637374906,-0.20598549919584408,-0.019839860625029182,30.79694718914331
