total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,relief_buffer,soft_span,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
25.914797150180547,0.2652961429629661,0.2098183655736372,1.2644085861485683,-0.2313569196458689,43.256429851549555,1569,0.8213222031864669,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs04_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.04,0.32,0.08,0.04,-2.414560206331906e-05,-0.0001432359709609,0.0308426445254355,False,full_history,False
25.914735622687765,0.2652959362560079,0.2098184215263268,1.2644072637955674,-0.2313519768169384,43.25548491906059,1569,0.821326286048238,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs05_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.05,0.32,0.08,0.04,-2.4352309021535845e-05,-0.0001445583239618,0.0298977120364725,False,full_history,False
25.914672327388807,0.2652957236094935,0.2098182821866491,1.2644070900051168,-0.2313651578992723,43.25800477782016,1569,0.8213184049763201,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.32,0.08,0.04,-2.4564955535932853e-05,-0.0001447321144125,0.0324175707960421,False,full_history,False
25.913621316271403,0.2652921925708487,0.2098184590318657,1.264389195283138,-0.2313942776485401,43.26350379540237,1569,0.82129577442236,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.31,0.08,0.04,-2.809599418074349e-05,-0.0001626268363914,0.0379165883782519,False,full_history,False
25.913498261842456,0.2652917791415929,0.2098185710024912,1.264386550123073,-0.2313843926628895,43.261614057549224,1569,0.8213039401459022,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.31,0.08,0.04,-2.8509423436462455e-05,-0.0001652719964559,0.0360268505251042,False,full_history,False
25.91337167381029,0.2652913538385644,0.2098182923887256,1.2643862020717669,-0.231410753445364,43.26665351364642,1569,0.821288178002067,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.31,0.08,0.04,-2.8934726465035258e-05,-0.0001656200477624,0.041066306622298,False,full_history,False
25.912445478690923,0.2652882420061375,0.2098185532472555,1.26436979904973,-0.231431634914674,43.270577600016495,1569,0.8212693456582534,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.3,0.08,0.04,-3.204655889188501e-05,-0.0001820230697993,0.0449903929923749,False,full_history,False
25.91226089788238,0.2652876218392419,0.2098187213010624,1.2643658306285686,-0.2314168084445093,43.26774318392293,1569,0.8212815942435665,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.3,0.08,0.04,-3.2666725787500184e-05,-0.0001859914909607,0.0421559768988117,False,full_history,False
25.912071019684124,0.2652869838697025,0.2098183034788,1.264365307846019,-0.2314563475449434,43.275301975938305,1569,0.8212579510278135,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg30_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.3,0.08,0.04,-3.330469532691893e-05,-0.0001865142735102,0.0497147689141854,False,full_history,False
25.911609867517484,0.2652854344325248,0.20982008971442,1.2643471594812348,-0.2314374849769183,43.27146679213499,1569,0.8213546152579,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.32,0.08,0.04,-3.485413250459146e-05,-0.0002046626382945,0.0458795851108675,False,full_history,False
25.911486589909163,0.265285020224701,0.2098202047838168,1.2643444919807936,-0.2314276070218193,43.26957838357003,1569,0.821362780981442,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.32,0.08,0.04,-3.526834032840931e-05,-0.0002073301387357,0.0439911765459086,False,full_history,False
25.91136062604825,0.2652845969893564,0.2098199179554486,1.2643442032309091,-0.2314539490561741,43.27461429490195,1569,0.8213470188376069,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.32,0.08,0.04,-3.569157567295811e-05,-0.0002076188886201,0.0490270878778318,False,full_history,False
25.91043394277869,0.2652814833007739,0.2098201861520494,1.2643277473242431,-0.2314748460762028,43.278541321956574,1569,0.8213281864937931,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.31,0.08,0.04,-3.8805264255481475e-05,-0.0002240747952861,0.0529541149324543,False,full_history,False
25.91024902720604,0.2652808619659899,0.2098203588540063,1.2643237453929488,-0.2314600301518569,43.27570889979383,1569,0.8213404350791063,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.31,0.08,0.04,-3.942659903954926e-05,-0.0002280767265805,0.0501216927697072,False,full_history,False
25.91006008526181,0.2652802270981003,0.2098199287098613,1.2643233115617407,-0.2314995411301532,43.283262374668894,1569,0.8213167918633533,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg31_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.31,0.08,0.04,-4.006146692914214e-05,-0.0002285105577886,0.0576751676447742,False,full_history,False
25.908418793861745,0.2652747119854284,0.2098218689647238,1.2642853354338748,-0.2315181595480377,43.28652439004569,1569,0.821387027329333,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.32,0.08,0.04,-4.557657960102546e-05,-0.0002664866856545,0.0609371830215721,False,full_history,False
25.908233543629645,0.2652740894828673,0.2098220463148302,1.2642812999966329,-0.2315033541696054,43.283693961831815,1569,0.8213992759146461,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs05_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.05,0.32,0.08,0.04,-4.619908216207946e-05,-0.0002705221228964,0.0581067548076958,False,full_history,False
25.90804553775337,0.2652734577163542,0.2098216038487957,1.2642809551085066,-0.2315428370255104,43.2912421195183,1569,0.8213756326988932,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs03_vg32_cap08_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.03,0.32,0.08,0.04,-4.683084867518339e-05,-0.0002708670110227,0.0656549124941818,False,full_history,False
25.877453253946666,0.2651706021428199,0.2098240022054963,1.263776304691389,-0.2312708195874576,43.240563347152005,1569,0.8213369133953519,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs04_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.04,0.3,0.09,0.04,-0.0001496864222094,-0.0007755174281403,0.0149761401278851,False,full_history,False
25.877392043923862,0.2651703962371428,0.2098240550568764,1.2637750050405985,-0.2312658697280633,43.23961708539155,1569,0.8213409962571229,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs05_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.05,0.3,0.09,0.04,-0.0001498923278866,-0.0007768170789308,0.014029878367431,False,full_history,False
