total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,trigger_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,trigger_days_diff_vs_base
22.827380021755832,0.25377190724199905,0.19417534871940864,1.3069213415381058,-0.18982759788871373,1158,1912,0.8032904273889332,0.14096449390567045,1.0,179.22559228173407,28.894193381124026,179.22559228173407,28.894193381124026,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,official_baseline,0,0.0,0.0,0.0,0.0,0,0
22.627263168910932,0.2530179254005762,0.19346585865893196,1.3078169303589156,-0.18901661450321705,1160,1914,0.80393615676962,0.14096449390567045,1.0,180.23688140724505,29.88165451816223,180.23688140724505,29.88165451816223,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,weak_guard_to_defensive_winner,5,-0.000753981841422835,0.0008955888208097562,0.0008109833854966775,1.0112891255109844,2,5
22.69957937829552,0.25329107371256887,0.19345685399493426,1.3092897381614683,-0.18901661450321772,1159,1913,0.8036132920792765,0.14096449390567045,1.0,179.8181455272113,29.551462256389755,179.8181455272113,29.551462256389755,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,weak_guard_to_defensive_winner_cap70,5,-0.0004808335294301802,0.002368396623362523,0.0008109833854960113,0.5925532454772338,1,5
24.116224605331873,0.25849150653007924,0.1958065807778667,1.3201369714091766,-0.18901661450321738,1179,1958,0.8029969140340755,0.14096449390567045,1.0,179.86482554355922,28.85134591201345,179.86482554355922,28.85134591201345,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,reduce_core_when_leader_strong,206,0.00471959928808019,0.013215629871070833,0.0008109833854963444,0.6392332618251544,21,206
