total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,pool,change_kind,risk_codes,defensive_codes,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
21.971770124954265,0.25023335193274776,0.1951128073195843,1.2825060300776616,-0.18982759788871384,1159,1913,0.8033755091243682,0.06298003072196612,0.7,179.45752886807034,28.89419338112403,179.45752886807034,28.89419338112403,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,base_pool,base,"510300,159949,159954,159941,513880","518880,512890,159985",0.0,0.0,0.0,0.0,0
17.39680801141308,0.23060436968293208,0.20803213966255024,1.1085035709241675,-0.2754571305909457,1131,1900,0.8034945536837547,0.06298003072196612,0.7,220.92044591684623,53.19302498282323,220.92044591684623,53.19302498282323,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_159981_risk,add,"510300,159949,159954,159941,513880,159981","518880,512890,159985",-0.019628982249815685,-0.1740024591534941,41.46291704877589,-0.08562953270223184,-28
18.15709675181795,0.23416043401232223,0.20385842199635848,1.1486424338971144,-0.20377052678822982,1161,1927,0.8027305331052053,0.06298003072196612,0.7,195.17846041136167,22.452469913436722,195.17846041136167,22.452469913436722,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_159981_defensive,add,"510300,159949,159954,159941,513880","518880,512890,159985,159981",-0.016072917920425533,-0.13386359618054722,15.720931543291329,-0.013942928899515983,2
37.6916299959022,0.2976176821568757,0.23362999555266997,1.2738847229476584,-0.2649698764643045,1177,1964,0.8048742983018835,0.15578158458244085,1.0,216.77660976715435,30.71615873284457,216.77660976715435,30.71615873284457,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,plus_163208_risk,add,"510300,159949,159954,159941,513880,163208","518880,512890,159985",0.04738433022412791,-0.008621307130003197,37.319080899084014,-0.07514227857559064,18
17.46823426475404,0.23099410809750465,0.22487035378720932,1.027232377266103,-0.3229620662530409,1209,2030,0.8050552877115661,0.15578158458244085,1.0,221.18696602425126,60.44447192956828,221.18696602425126,60.44447192956828,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,plus_163208_defensive,add,"510300,159949,159954,159941,513880","518880,512890,159985,163208",-0.019239243835243114,-0.25527365281155867,41.72943715618092,-0.13313446836432707,50
