total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,trigger_days,cut,ratio_col,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
19.796216815824906,0.24150600617648244,0.1942856740883617,1.2430458772098905,-0.18982759788871395,1163,1921,0.8022833415964215,0.09787234042553195,1.0,181.17546483233446,28.89419338112399,181.17546483233446,28.89419338112399,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,baseline_full,,,,0.0,0.0,0.0,0.0,0
13.403511751344796,0.2094228711128585,0.18835753014440182,1.1118369993082158,-0.23295430926794403,1151,1788,0.7544521382877926,0.09787234042553195,1.0,169.88960042683715,11.833236923937486,169.88960042683715,11.833236923937486,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,ratio_5_20_lt090,237.0,0.9,ratio_5_20,-0.032083135063623924,-0.13120887790167468,-11.285864405497307,-0.043126711379230076,-12
17.06032079873893,0.22908567605045604,0.1937402369392574,1.182437265844164,-0.17913064919198352,1142,1826,0.7820769977694747,0.09787234042553195,1.0,179.97136597862118,5.64966988166514,179.97136597862118,5.64966988166514,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,ratio_10_20_lt090,123.0,0.9,ratio_10_20,-0.012420330126026391,-0.060608611365726484,-1.2040988537132762,0.010696948696730435,-21
10.464839182261173,0.1899099080882427,0.18809200177818425,1.0096649846504495,-0.20762366506426533,1131,1753,0.7368506391814913,0.09787234042553195,1.0,217.75626254773107,65.29109576388358,217.75626254773107,65.29109576388358,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,ratio_10_40_lt090,305.0,0.9,ratio_10_40,-0.05159609808823973,-0.23338089255944094,36.58079771539661,-0.017796067175551378,-32
10.260555711242938,0.18838592408984578,0.1863558694980268,1.0108934298516445,-0.2100809195067087,1137,1756,0.7165355684696204,0.09787234042553195,1.0,208.7762046219347,10.099956453969956,208.7762046219347,10.099956453969956,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,ratio_10_60_lt090,374.0,0.9,ratio_10_60,-0.053120082086636655,-0.23215244735824592,27.600739789600254,-0.020253321617994757,-26
14.68277959815413,0.21678090538700334,0.1884350290975219,1.1504278499875489,-0.19154178224947416,1117,1739,0.7341007780171764,0.09787234042553195,1.0,185.6774333391744,31.733185208362237,185.6774333391744,31.733185208362237,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,ratio_20_60_lt090,307.0,0.9,ratio_20_60,-0.024725100789479093,-0.09261802722234158,4.501968506839944,-0.001714184360760207,-46
12.171970196470077,0.20174180574211298,0.1879656759331826,1.0732906672483515,-0.22827685637944883,1091,1682,0.7209380857326593,0.09787234042553195,1.0,203.9279031405406,44.47877526790358,203.9279031405406,44.47877526790358,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,ratio_20_120_lt090,327.0,0.9,ratio_20_120,-0.03976420043436946,-0.16975520996153892,22.752438308206138,-0.03844925849073488,-72
