total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,cash_days,cash_days_triggered,annualized_diff,sharpe_diff,max_drawdown_diff,max_drawdown_integral_diff,trade_diff,cash_days_diff,drawdown_integral_definition,drawdown_integral_recomputed
22.102229955547248,0.2514496330364311,0.1929267765362383,1.3033423226723544,-0.189623840388911,31.45599486654608,902,1564,0.8062805057336078,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,base_pool,385,,0.0,0.0,0.0,0.0,0,0,full_history,False
14.80245155120481,0.2171603041840211,0.2092356212050432,1.0378744447687134,-0.2901701208868847,98.4990965394782,967,1723,0.8139583821805392,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,plus_resource_510410,382,,-0.0342893288524099,-0.265467877903641,-0.1005462804979737,67.04310167293211,65,-3,full_history,False
13.943071453687793,0.2123241186756175,0.2091535401624203,1.015159095613371,-0.3056167036502415,109.95272163795396,970,1718,0.8097854630715124,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,plus_resource_510410__cash_tail,400,38.0,-0.0391255143608135,-0.2881832270589834,-0.1159928632613305,78.49672677140788,68,15,full_history,False
11.166729846543866,0.1954185723318451,0.2225741117372542,0.8779932706753162,-0.3694178968079536,151.79314512797154,904,1610,0.8165715965892384,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,plus_energy_159930,371,,-0.0560310607045859,-0.4253490519970382,-0.1797940564190426,120.33715026142546,2,-14,full_history,False
10.823775186605516,0.1929793697358186,0.2225461507808555,0.8671431478760926,-0.3742445307068873,155.38972443382912,907,1608,0.8140476330491032,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,plus_energy_159930__cash_tail,382,31.0,-0.0584702633006124,-0.4361991747962618,-0.1846206903179763,123.93372956728304,5,-3,full_history,False
