total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,cash_days,leader_margin,risk_pos_limit,risk_max_cut,defensive_max_cut,cash_days_triggered,annualized_diff,sharpe_diff,max_drawdown_diff,max_drawdown_integral_diff,trade_diff,cash_days_diff,drawdown_integral_definition,drawdown_integral_recomputed
22.1022299555474,0.2514496330364317,0.1929267765362383,1.3033423226723575,-0.1896238403889109,31.455994866546092,902,1564,0.8062805057336078,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,baseline,385,,,,,,0.0,0.0,0.0,0.0,0,0,full_history,False
18.319680705188485,0.235566491098732,0.1934912236728758,1.2174531052477626,-0.2032865315206591,37.565864082665875,864,1486,0.8070296971478977,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,leader_margin_005,385,0.005,,,,,-0.0158831419376996,-0.0858892174245948,-0.0136626911317482,6.109869216119783,-38,0,full_history,False
16.664465776181643,0.2276860433022303,0.1930436724614432,1.1794535422947166,-0.1902121037398216,35.56012032901743,844,1443,0.8064998529844163,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,leader_margin_010,387,0.01,,,,,-0.0237635897342014,-0.1238887803776409,-0.0005882633509107,4.1041254624713375,-58,2,full_history,False
14.53331460041849,0.2164621950397729,0.1928438261702582,1.1224740731324343,-0.1975699213464262,25.747127119177925,844,1437,0.8052061158482801,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,leader_margin_015,392,0.015,,,,,-0.0349874379966588,-0.1808682495399229,-0.0079460809575153,-5.708867747368167,-58,7,full_history,False
20.68294008768627,0.2457943155913364,0.1927716647378723,1.2750541731616178,-0.1896238403889109,31.286524420539084,906,1553,0.7983963540135255,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,cash_tail_soft,419,,1.0,0.05,0.0,64.0,-0.0056553174450952,-0.0282881495107396,0.0,-0.1694704460070077,4,34,full_history,False
20.739975440034968,0.2460281222748572,0.192833222422053,1.275859622033266,-0.1896238403889109,31.690199142932137,905,1559,0.8018588650396942,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,cash_tail_mid,404,,1.0,0.03,-0.005,42.0,-0.0054215107615744,-0.0274827006390916,0.0,0.2342042763860448,3,19,full_history,False
22.1022299555474,0.2514496330364317,0.1929267765362383,1.3033423226723575,-0.1896238403889109,31.455994866546092,902,1564,0.8062805057336078,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1723646723646728,1.0,cash_tail_strict,385,,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,0,full_history,False
