date,baseline_cf60top2_nav,baseline_cf60top2__dual_rc188_vg284_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg284_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg285_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc188_vg286_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg284_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg285_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc189_vg286_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg284_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg285_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc190_vg286_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg284_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg285_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc191_vg286_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg284_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg285_oc069_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc067_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc067_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc067_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc068_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc068_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc068_oh029__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc069_oh027__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc069_oh028__stressbond_511260_vr90_vb-1_nav,baseline_cf60top2__dual_rc192_vg286_oc069_oh029__stressbond_511260_vr90_vb-1_nav,hs300_benchmark
2012-05-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-05-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0153609831029187
2012-05-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.012288786482335
2012-05-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.009984639016897
2012-06-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.009984639016897
2012-06-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9823348694316433
2012-06-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9834869431643621
2012-06-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9827188940092163
2012-06-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9765745007680489
2012-06-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973118279569892
2012-06-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9846390168970811
