date,base_pool,hs300_benchmark
2020-02-19,3.0129101665702027,1.0411531306508472
2020-02-20,3.1045576241084594,1.0646048472075866
2020-02-21,3.16183728506987,1.0682128036009308
2020-02-24,3.215298301967187,1.059708334959476
2020-02-25,3.2611220307363156,1.0576466455918505
2020-02-26,3.096920335980272,1.0488844657794427
2020-02-27,3.1083762681725533,1.0491421769503957
2020-02-28,2.932718641224227,1.0135780353588568
2020-03-02,3.0205474546983906,1.0504307328051614
2020-03-03,3.093101691916177,1.049657599292302
2020-03-04,3.077827115659801,1.0571312232499444
2020-03-05,3.1160135563007407,1.0823869180033558
2020-03-06,3.096920335980271,1.0620277354980547
2020-03-09,2.951811861544697,1.0282675721031882
2020-03-10,3.0510966072111425,1.050946155147068
2020-03-11,2.9747237259292616,1.033679506693205
2020-03-12,2.8995575361716344,1.0174437029231547
2020-03-13,2.829143163678146,1.0022387438369167
2020-03-16,2.828860249361778,0.9602318229715485
2020-03-17,2.8318100514987563,0.9517273543300936
2020-03-18,2.8259104472248007,0.9357492617309964
2020-03-19,2.797962546878004,0.9267293707476353
2020-03-20,2.796563565604565,0.9390995069533878
2020-03-23,2.94540829990491,0.9086895887809127
2020-03-24,2.9053347175932784,0.930595038311933
2020-03-25,2.953995496114546,0.9550775995524851
2020-03-26,2.8767107302278276,0.9491502426205619
2020-03-27,2.9110595150663685,0.9535313325267661
2020-03-30,2.9368211036952743,0.944769152714358
2020-03-31,2.9282339074856387,0.9455422862272174
2020-04-01,2.842361945389286,0.9465731309110302
2020-04-02,2.8309123504431053,0.9594586894586893
2020-04-03,2.793701166868019,0.9527581990139066
2020-04-07,2.7994860747145767,0.9741482262030204
2020-04-08,2.772831555504835,0.9702825586387229
2020-04-09,2.7769058891554677,0.9731173815192077
2020-04-10,2.779733695559903,0.9700248474677695
2020-04-13,2.7599390507288555,0.9646129128777527
2020-04-14,2.7596630568237828,0.98059100547685
2020-04-15,2.7619250757228184,0.9749213597158799
2020-04-16,2.725546536483372,0.9754367820577861
2020-04-17,2.8128767097453715,0.9841989618701942
2020-04-20,2.776254379022597,0.9883223406054451
2020-04-21,2.7480833553896935,0.978013893767318
2020-04-22,2.735406394754887,0.9867760735797264
2020-04-23,2.76357741838779,0.984972095383054
2020-04-24,2.7480833553896935,0.9767253379125522
2020-04-27,2.8382066856448955,0.9811064278187561
2020-04-28,2.859680320150755,0.9872914959216327
2020-04-29,2.9424679251011447,0.9924457193406963
2020-04-30,3.0392873275007535,1.0071352560850275
2020-05-06,3.025255530051535,1.0097123677945592
2020-05-07,2.9929823959183324,1.0079083895978869
2020-05-08,2.995788755408175,1.0187322587779204
2020-05-11,2.9747410592343475,1.0169282805812483
2020-05-12,2.9326456668866907,1.016670569410295
2020-05-13,2.8905502745390352,1.0189899699488738
2020-05-14,2.835826264487082,1.0104855013074185
2020-05-15,2.863889859385519,1.0055889890593082
2020-05-18,2.884937555559347,1.0086815231107462
2020-05-19,2.9382583858663773,1.0161551470683883
2020-05-20,2.9130011504577844,1.0120317683331375
2020-05-21,2.9396615656112997,1.0053312778883547
2020-05-22,2.879249064873434,0.9831681171863814
2020-05-25,2.867226341613332,0.9836835395282881
2020-05-26,2.9216071162290422,0.9955382533921343
2020-05-27,2.877940713731993,0.9908994523149771
2020-05-28,2.945856718775816,0.9921880081697428
2020-05-29,2.9316028472172433,0.9963113869049938
2020-06-01,2.9200462733931967,1.022597926342218
2020-06-02,2.9507248875358187,1.0254327492227029
2020-06-03,2.986981431522554,1.02517503805175
2020-06-04,2.986981431522554,1.025690460393656
2020-06-05,2.975825571834328,1.0316178173255792
2020-06-08,2.9953483262887235,1.03651432957369
2020-06-09,3.017660045665176,1.043472531189426
2020-06-10,3.026026940431345,1.0411531306508475
2020-06-11,2.9897703964446105,1.0316178173255799
2020-06-12,2.931202133081422,1.0341949290351113
2020-06-15,2.8586890451079525,1.0195053922907802
2020-06-16,2.967458677068158,1.0354834848898773
2020-06-17,2.978614536756384,1.03651432957369
2020-06-18,2.947935922613762,1.0445033758732385
2020-06-19,2.9702476419902144,1.057904356762804
2020-06-22,2.970063570305359,1.0589352014466167
2020-06-23,3.029202004227369,1.063831713694727
2020-06-24,3.025916535676146,1.0731093158490412
2020-06-29,2.9963473187151415,1.0638317136947268
2020-06-30,3.0981968438030463,1.0767172722423857
2020-07-01,3.0620566897395967,1.1009421223119846
2020-07-02,3.0817695010469324,1.1261978170653966
2020-07-03,3.127766060764051,1.1486186889383232
2020-07-06,3.228213932687696,1.2328902418400134
2020-07-07,3.241808287678767,1.2205201056342607
2020-07-08,3.2732153521717633,1.2364981982333578
2020-07-09,3.2967279680793844,1.255568824883893
2020-07-10,3.297066841047266,1.2331479530109664
2020-07-13,3.311259787849869,1.2589190701062845
2020-07-14,3.307097550529082,1.2478374897552977
2020-07-15,3.300265715523971,1.2328902418400134
2020-07-16,3.1154502416275536,1.1741320948626885
2020-07-17,3.123570922053334,1.1867599422393944
2020-07-20,3.1855914338177547,1.2182007050956822
2020-07-21,3.228967945972224,1.2212932391471205
2020-07-22,3.2692443021574307,1.2349519312076391
2020-07-23,3.305195568158558,1.2282514407628566
2020-07-24,3.1099457876311316,1.1736166725207824
2020-07-27,3.1152997566638563,1.1808325853074713
2020-07-28,3.1500004701035356,1.1898524762908327
2020-07-29,3.287216864850606,1.2238703508566524
2020-07-30,3.2525887288218027,1.2148504598732912
2020-07-31,3.330314388323665,1.2241280620276052
2020-08-03,3.397133500707523,1.243456399849094
2020-08-04,3.3866132838922707,1.2444872445329065
2020-08-05,3.4084893778196967,1.245002666874813
2020-08-06,3.355636849475614,1.240363865797656
2020-08-07,3.2902793483790833,1.2279937295919032
2020-08-10,3.2695963612217924,1.2321171083271543
2020-08-11,3.2172028724935484,1.2200046832923548
2020-08-12,3.1677344806127814,1.2117579258218532
2020-08-13,3.179412382593112,1.2078922582575555
2020-08-14,3.2099743077840435,1.2313439748142951
2020-08-17,3.2227000531152648,1.2568573807386596
2020-08-18,3.2645636300636114,1.2550534025419875
2020-08-19,3.2268434149493346,1.2354673535495457
2020-08-20,3.2087038307806077,1.2223240838309337
2020-08-21,3.2635641792955368,1.2326325306690613
2020-08-24,3.3324462717614702,1.2403638657976568
2020-08-25,3.40635937010323,1.2426832663362357
2020-08-26,3.3509762967892303,1.2274783072499982
2020-08-27,3.446564838072746,1.2367559094043128
2020-08-28,3.4952475358174913,1.2671658275767879
2020-08-31,3.535869823159073,1.2560842472258011
2020-09-01,3.5952579302277603,1.2648464270382094
2020-09-02,3.734392297539931,1.2638155823543966
2020-09-03,3.776644502150883,1.2586613589353333
2020-09-04,3.7465577871773994,1.244487244532908
2020-09-07,3.5392192825978235,1.2194892609504497
2020-09-08,3.6878844209659793,1.225674329053326
2020-09-09,3.6974384391403534,1.1970683890775229
2020-09-10,3.6995429955913504,1.1980992337613359
2020-09-11,3.680735610164176,1.20737683591565
2020-09-14,3.667841026194567,1.2143350375313862
2020-09-15,3.681704374244794,1.2233549285147476
2020-09-16,3.6820530457996714,1.2161390157280587
2020-09-17,3.68113461986988,1.2086653917704164
2020-09-18,3.680565007756546,1.239848443455751
2020-09-21,3.6964045177620046,1.2256743290533263
2020-09-22,3.69793687123895,1.2109847923089945
2020-09-23,3.685764162697653,1.214592748702339
2020-09-24,3.687332927243388,1.1947489885389442
2020-09-25,3.675699170476583,1.1955221220518037
2020-09-28,3.6988645380113936,1.1980992337613354
2020-09-29,3.6742282524668224,1.2009340566418203
2020-09-30,3.690310952759374,1.1973261002484759
2020-10-09,3.90216492643513,1.2212932391471216
2020-10-12,3.926810178602089,1.259434492448192
2020-10-13,3.872128748786916,1.263557871183443
2020-10-14,3.866641232402453,1.2573728030805664
2020-10-15,3.866641232402453,1.2542802690291284
2020-10-16,3.912350744425684,1.250672312635784
2020-10-19,3.9036058741696857,1.2426832663362353
2020-10-20,3.9125163668188008,1.2504146014648307
2020-10-21,3.8563132273974423,1.2519608684905497
2020-10-22,3.8528425454927846,1.2478374897552986
2020-10-23,3.746312336861648,1.2334056641819204
2020-10-26,3.753208392367037,1.2241280620276058
2020-10-27,3.758435056242847,1.2277360184209505
2020-10-28,3.792373025556988,1.2380444652590776
2020-10-29,3.841538646218565,1.2493837567810173
2020-10-30,3.778441112269232,1.2259320402242782
2020-11-02,3.7824791273168095,1.2331479530109672
2020-11-03,3.830229089248672,1.2462912227295795
2020-11-04,3.84728264708148,1.2558265360548475
2020-11-05,3.912086166846151,1.275412585047289
2020-11-06,3.840461223948357,1.2759280073891952
2020-11-09,3.968956644363925,1.3009259909716537
2020-11-10,3.916367174477108,1.2939677893559178
2020-11-11,3.809775030434461,1.2818553643211184
2020-11-12,3.8204431396102527,1.281082230808259
2020-11-13,3.798133730698743,1.2679389610896465
2020-11-16,3.806400039669217,1.2815976531501652
2020-11-17,3.7987520682647102,1.2792782526115867
2020-11-18,3.762884022984957,1.2774742744149143
2020-11-19,3.761868044298751,1.2882981435949479
2020-11-20,3.757739115520644,1.2921638111592455
2020-11-23,3.7934164474302694,1.3071110590745298
2020-11-24,3.824317001558275,1.2988643016040278
2020-11-25,3.8200707934699554,1.2828862090049307
2020-11-26,3.854610443888243,1.284690187201603
2020-11-27,3.8811978047182873,1.302987680339279
2020-11-30,3.8677373759298774,1.2965449010654493
2020-12-01,3.895800045716864,1.325150841041252
2020-12-02,3.879437805265692,1.3223160181607672
2020-12-03,3.881395429075422,1.3218005958188608
2020-12-04,3.881239053994584,1.3246354186993459
2020-12-07,3.855594102768272,1.3132961271774057
2020-12-08,3.835874994467624,1.309172748442155
2020-12-09,3.8535392037957856,1.2937100781849638
2020-12-10,3.851389819379326,1.2911329664754319
2020-12-11,3.832380281308083,1.2767011409020539
2020-12-14,3.851124117645939,1.2880404324239938
2020-12-15,3.842463157586479,1.2919060999882912
2020-12-16,3.863138332271482,1.2944832116978229
2020-12-17,3.889593267528338,1.3127807048354991
2020-12-18,3.8833931306354574,1.3053070808778569
2020-12-21,3.883539428129498,1.3169040835707497
2020-12-22,3.8840699180601135,1.2970603234073548
2020-12-23,3.921489580729043,1.307626481416435
2020-12-24,3.9024602799834662,1.307626481416435
2020-12-25,3.942486368691944,1.3184503505964684
2020-12-28,3.9336003568121503,1.3220583069898133
2020-12-29,3.8956699517902615,1.3179349282545625
2020-12-30,4.03847797218837,1.3344284431955655
2020-12-31,4.140272990419514,1.3625189608294623
2021-01-04,4.259350280452899,1.3746313858642618
2021-01-05,4.271330617246374,1.4001447917886267
2021-01-06,4.312941758311429,1.4127726391653326
2021-01-07,4.400347825343277,1.4429248461668545
2021-01-08,4.375214678617851,1.4357089333801654
2021-01-11,4.309174714604356,1.419473129610115
2021-01-12,4.44875275298792,1.4607069169626241
2021-01-13,4.401209808253236,1.455037271201654
2021-01-14,4.324010504140332,1.4284930205934767
2021-01-15,4.332189154808881,1.4241119306872725
2021-01-18,4.4116067160633845,1.43931688977351
2021-01-19,4.31669498416594,1.4197361230887624
2021-01-20,4.463449400979143,1.4275684297626616
2021-01-21,4.569504656949584,1.4521096573408785
2021-01-22,4.63815150145163,1.452892888008269
2021-01-25,4.646562452616121,1.4701239626908469
2021-01-26,4.515897330797904,1.4387947359952509
2021-01-27,4.560418316692325,1.4414055048865504
2021-01-28,4.40735258279052,1.4058990479648747
2021-01-29,4.347237003530203,1.3962392030670658
2021-02-01,4.4015837123503845,1.4126870470822537
2021-02-02,4.495092684157773,1.4335731982126512
2021-02-03,4.500758286524936,1.4320067368778715
2021-02-04,4.488851675521282,1.4291348910974415
2021-02-05,4.4883431370592355,1.4312235062104812
2021-02-08,4.59541173687598,1.4500210422278383
2021-02-09,4.605282877666113,1.4860496529277738
2021-02-10,4.706125622962793,1.5160734951777204
2021-02-18,4.782030193474129,1.5048471889451316
2021-02-19,4.789463744919918,1.5132016493972906
2021-02-22,4.728972161730655,1.4591587333473872
2021-02-23,4.716055867443476,1.4552425800104376
2021-02-24,4.559638584404889,1.4168642773083324
2021-02-25,4.630634549630606,1.430179198653961
2021-02-26,4.480562101673559,1.391278742173596
2021-03-01,4.5313256459869455,1.414514585306163
2021-03-02,4.502379387522128,1.3965002799561954
2021-03-03,4.585351080692776,1.4239133533148416
2021-03-04,4.547781241806374,1.3803135128301374
2021-03-05,4.480096333175662,1.374830898158408
2021-03-08,4.454311606078249,1.3262705967802342
2021-03-09,4.418857606319305,1.2999018309781076
2021-03-10,4.383403606560361,1.3053844456498367
2021-03-11,4.476425554964257,1.3390633643476022
2021-03-12,4.556350215700839,1.342457363906292
2021-03-15,4.574318920776843,1.3158275212150354
2021-03-16,4.592269997130276,1.324443058556324
2021-03-17,4.5692125745505425,1.3304478270063131
2021-03-18,4.576908090465575,1.3408909025715117
2021-03-19,4.533318489603998,1.3046012149824464
2021-03-22,4.573985408654588,1.3194825976628546
2021-03-23,4.5098790959894925,1.307734137652006
2021-03-24,4.465004677123925,1.287892294078128
2021-03-25,4.458594045857416,1.2868479865216083
2021-03-26,4.4938525178232185,1.313999982991125
2021-03-29,4.56757477738808,1.3166107518824246
2021-03-30,4.55475351485506,1.328098135004143
2021-03-31,4.548342883588551,1.318438290106334
2021-04-01,4.576733005215415,1.334625057232392
2021-04-02,4.541873683692161,1.3474178247997604
2021-04-06,4.612603640946545,1.3401076719041216
2021-04-07,4.610134828629047,1.330969980784573
2021-04-08,4.6008213224678265,1.3338418265650027
2021-04-09,4.6057969763854185,1.3153053674367754
2021-04-12,4.6505778616437565,1.293374908749858
2021-04-13,4.635650899890976,1.2915473705259486
2021-04-14,4.706968606043144,1.2988575234215876
2021-04-15,4.6588706181730775,1.2915473705259488
2021-04-16,4.6903830929845,1.2957246007520282
2021-04-19,4.706968606043144,1.3286202887824041
2021-04-20,4.642285105114433,1.3265316736693644
2021-04-21,4.606161857672706,1.3296645963389235
2021-04-22,4.642474946141602,1.328620288782404
2021-04-23,4.585363232599461,1.3419352101280322
2021-04-26,4.592444323502207,1.3252262892237143
2021-04-27,4.632315584400805,1.3286202887824041
2021-04-28,4.755554027178291,1.3385412105693424
2021-04-29,4.766428007423363,1.3505507474693212
2021-04-30,4.84254586913887,1.3388022874584726
2021-05-06,4.70480878603462,1.3213101358867647
2021-05-07,4.534449762195154,1.3053844456498367
2021-05-10,4.577945683175442,1.3051233687607067
2021-05-11,4.556197722685297,1.311911367878086
2021-05-12,4.606942963828968,1.3200047514411148
2021-05-13,4.581068327835818,1.3056455225389667
2021-05-14,4.488314654254288,1.3385412105693426
2021-05-17,4.625782178121188,1.3544669008062706
2021-05-18,4.594851985251135,1.354989054584531
2021-05-19,4.639528930507878,1.3513339781367113
2021-05-20,4.673895811474603,1.3549890545845311
2021-05-21,4.625782178121188,1.3406298256823825
2021-05-24,4.67045912337793,1.347939978578022
2021-05-25,4.804489959148158,1.3907565883953363
2021-05-26,4.759813013891415,1.3910176652844666
2021-05-27,4.797616582954812,1.3959781261779358
2021-05-28,4.82167339963152,1.3920619728409862
2021-05-31,4.9591409234984205,1.393628434175766
2021-06-01,4.94539417111173,1.3957170492888058
2021-06-02,4.838856840114882,1.3844907430562172
2021-06-03,4.78043314247145,1.3737865906018885
2021-06-04,4.845730216308228,1.3824021279431773
2021-06-07,4.811363335341503,1.3808356666083972
2021-06-08,4.770123078181433,1.3698704372649388
2021-06-09,4.769263562488455,1.3719590523779785
2021-06-10,4.764971225282216,1.3808356666083974
2021-06-11,4.79831602042065,1.3680428990410292
2021-06-15,4.741629868685312,1.352639362582361
2021-06-16,4.524888700285491,1.3341029034541334
2021-06-17,4.6349265242423225,1.336974749234563
2021-06-18,4.728291950629938,1.3382801336802124
2021-06-21,4.764971225282216,1.3364525954563027
2021-06-22,4.7883125818791195,1.343240594573682
2021-06-23,4.843484879915172,1.3513339781367113
2021-06-24,4.835029075306382,1.354727977695401
2021-06-25,4.846867201758689,1.375875205714928
2021-06-28,4.858915032165293,1.3782248977170977
2021-06-29,4.858915032165293,1.3641267457040795
2021-06-30,4.974297291921123,1.3722201292671088
2021-07-01,4.962372606632271,1.3716979754888488
2021-07-02,4.962821769564479,1.3348861341215235
2021-07-05,5.015672155980315,1.336713672345433
2021-07-06,5.020786709504429,1.3385412105693426
2021-07-07,5.063407988872039,1.3523782856932307
2021-07-08,5.059998286522631,1.3408909025715121
2021-07-09,5.054883732998517,1.3346250572323928
2021-07-12,5.1060292682396495,1.3523782856932307
2021-07-13,5.107734119414354,1.3565555159193101
2021-07-14,5.089001214706703,1.341674133238902
2021-07-15,5.174530646886647,1.3594273616997397
2021-07-16,4.998468310744231,1.3461124403541114
2021-07-19,4.964751829727407,1.351856131914971
2021-07-20,4.9564188014441,1.3484621323562813
2021-07-21,5.114533724146417,1.3586441310323498
2021-07-22,5.104853218674847,1.3599495154779997
2021-07-23,4.985460317858811,1.3463735172432416
2021-07-26,4.806400008151172,1.3006850616454975
2021-07-27,4.79379305731012,1.255518759826013
2021-07-28,4.7480928605113055,1.2581295287173124
2021-07-29,4.752790525568454,1.2808432180716196
2021-07-30,4.705400703980438,1.2719666038412007
2021-08-02,4.691044027538088,1.3035569074259268
2021-08-03,4.679549892095422,1.304079061204187
2021-08-04,4.641330261382249,1.3155664443259052
2021-08-05,4.637304168447463,1.3077341376520066
2021-08-06,4.611002209765969,1.303556907425927
2021-08-09,4.538492563855325,1.3179161363280751
2021-08-10,4.555250074860329,1.3327975190084838
2021-08-11,4.549669370327575,1.3257484430019746
2021-08-12,4.485471581666511,1.3173939825498155
2021-08-13,4.569508519964713,1.3103449065433064
2021-08-16,4.605757862914853,1.3095616758759165
2021-08-17,4.608540798179455,1.2803210642933602
2021-08-18,4.572368100593744,1.294158139417248
2021-08-19,4.514800870995537,1.2852815251868293
2021-08-20,4.512994950647139,1.261784605165132
2021-08-23,4.544622408522294,1.2805821411824896
2021-08-24,4.552664599051629,1.2941581394172477
2021-08-25,4.5485672009124825,1.2978132158650675
2021-08-26,4.594293537852872,1.2756216802890203
2021-08-27,4.613498945195953,1.2790156798477097
2021-08-30,4.635082565992192,1.2743162958433703
2021-08-31,4.7596429243547735,1.27379414206511
2021-09-01,4.731085066808645,1.2920695243042077
2021-09-02,4.802587611898952,1.2910252167476879
2021-09-03,4.788775512401918,1.2839761407411787
2021-09-06,4.790548851077045,1.3059065994280958
2021-09-07,4.868328980024421,1.322354443443284
2021-09-08,4.941348456562095,1.3168718287715546
2021-09-09,4.909874899513929,1.3163496749932946
2021-09-10,4.9688878189792405,1.329142442560663
2021-09-13,4.992492986765365,1.3220933665541539
2021-09-14,5.0121639599204695,1.304862291871576
2021-09-15,5.008229765289449,1.2910252167476877
2021-09-16,4.976756208241283,1.2764049109564097
2021-09-17,5.008229765289449,1.2865869096324782
2021-09-22,4.913809094144951,1.2779713722911892
2021-09-23,4.957085235086178,1.2855426020759584
2021-09-24,4.937414261931074,1.2873701402998678
2021-09-27,4.91774328877597,1.295724600752027
2021-09-28,4.882335537096783,1.2933749087498572
2021-09-29,4.827256812262492,1.2847593714085683
2021-09-30,4.791467050284633,1.2884144478563877
2021-10-08,4.754000783455468,1.3069509069846152
2021-10-11,4.799844753738897,1.3066898300954852
2021-10-12,4.774369100039922,1.2931138318607271
2021-10-13,4.70711629911647,1.3077341376520053
2021-10-14,4.676860421792111,1.3006850616454961
2021-10-15,4.697840730226319,1.3069509069846155
2021-10-18,4.765732620474018,1.2918084474150773
2021-10-19,4.791953982897534,1.3040790612041857
2021-10-20,4.764718181515259,1.300423984756366
2021-10-21,4.822299372416406,1.3061676763172252
2021-10-25,4.827663463033659,1.3192215207737235
2021-10-26,4.843728898850743,1.314783213658514
2021-10-27,4.814835072776405,1.2975521389759364
2021-10-28,4.85234630873571,1.292069524304207
2021-10-29,4.826604805447783,1.300423984756366
2021-11-01,4.828051568890597,1.2962467545302863
2021-11-02,4.831294048117521,1.282670756295528
2021-11-03,4.802111735075202,1.2774492185129285
2021-11-04,4.850748923479069,1.2897198323020371
2021-11-05,4.850748923479069,1.285281525186828
2021-11-08,4.902628591109861,1.2842372176303078
2021-11-09,4.941538341832954,1.2837150638520483
2021-11-10,4.936596803491121,1.2771881416237991
2021-11-11,4.895228673852928,1.2980742927541964
2021-11-12,4.893696520903365,1.2975521389759361
2021-11-15,4.939661109390247,1.2959856776411565
2021-11-16,4.9159413133245335,1.2949413700846366
2021-11-17,4.943080740881888,1.2946802931955066
2021-11-18,4.953776742485033,1.2831929100737882
2021-11-19,5.030176753936067,1.2975521389759364
2021-11-22,5.03628875485215,1.3009461385346262
2021-11-23,4.956832742943076,1.301729369202016
2021-11-24,4.9652558442055525,1.3046012149824457
2021-11-25,4.983758083306905,1.2996407540889763
2021-11-26,4.926191636147611,1.2886755247455177
2021-11-29,4.953867743524644,1.286847986521608
2021-11-30,4.945609094075483,1.2821486025172684
2021-12-01,4.8967573959277395,1.2855426020759582
2021-12-02,4.87491169438205,1.288153370967258
2021-12-03,4.876812878471511,1.2999018309781065
2021-12-06,4.857840568081613,1.2985964465324564
2021-12-07,4.8144644979678075,1.3059065994280954
2021-12-08,4.815521715069809,1.324704135445453
2021-12-09,4.8782431632866565,1.3466345941323703
2021-12-10,4.917729785856262,1.3427184407954207
2021-12-13,4.914445826066041,1.34611244035411
2021-12-14,4.852040164782663,1.3380190567910812
2021-12-15,4.914007884537435,1.3260095198911028
2021-12-16,4.969733747145591,1.3330585958976118
2021-12-17,4.9708057446054585,1.3139999829911244
2021-12-20,4.940257757807434,1.2944192163063768
2021-12-21,5.027973798675075,1.2999018309781059
2021-12-22,5.012852072964773,1.300685061645496
2021-12-23,5.0330295907427445,1.3106059834324342
2021-12-24,4.998791383338065,1.304601214982445
2021-12-27,4.953302062338099,1.305645522538965
2021-12-28,4.9234703811596505,1.3124335216563439
2021-12-29,4.9041142335198185,1.294941370084636
2021-12-30,4.9274664014583625,1.3043401380933148
2021-12-31,4.863171548247901,1.3074730607628744
2022-01-04,4.931684153707494,1.302773676758535
2022-01-05,4.942357561805198,1.2905030629694263
2022-01-06,4.844003079809407,1.2758827571781484
2022-01-07,4.88545542890313,1.279015679847708
2022-01-10,4.909142485528116,1.2824096794063973
2022-01-11,4.926907777996854,1.2706612193955487
2022-01-12,4.892401658258407,1.2842372176303067
2022-01-13,4.896343964187705,1.2630899896107797
2022-01-14,4.821440151531049,1.251602606489061
2022-01-17,4.785111802392571,1.2623067589433898
2022-01-18,4.826312027013418,1.2743162958433685
2022-01-19,4.914598222629517,1.2675282967259893
2022-01-20,4.8787958160086395,1.2776048815116767
2022-01-21,4.841130806090117,1.2685889898613247
2022-01-24,4.841486844431252,1.2691193364289926
2022-01-25,4.753778749423439,1.2410109683426003
2022-01-26,4.7553422923971125,1.2479054737222819
2022-01-27,4.874512316110197,1.2264264377317369
2022-01-28,4.904883109356989,1.207599134579531
2022-02-07,5.253607410795044,1.2266916110155706
2022-02-08,5.280453381950276,1.220857798771225
2022-02-09,5.34713500683953,1.2311995568407466
2022-02-10,5.353523459655348,1.228282650718574
2022-02-11,5.353523459655348,1.218736412500554
2022-02-14,5.259347443625687,1.2057429215926934
2022-02-15,5.215213059483374,1.216880199513717
2022-02-16,5.225248751101514,1.2224488384742287
2022-02-17,5.225248751101514,1.2251005713125676
2022-02-18,5.207828497317544,1.231464730124581
2022-02-21,5.2365217672752165,1.226956784299405
2022-02-22,5.321951572528286,1.2110463872693715
2022-02-23,5.364755472575431,1.2237747048933982
2022-02-24,5.593042939493535,1.2012349757675176
2022-02-25,5.357621489234241,1.2105160407017037
2022-02-28,5.293415639163523,1.2121070804047067
2022-03-01,5.36475547257543,1.2221836651903946
2022-03-02,5.36475547257543,1.2129026002562084
2022-03-03,5.35762148923424,1.2052125750250255
2022-03-04,5.3504875058930494,1.1916887375494973
2022-03-07,5.621578872858297,1.1524430915420818
2022-03-08,5.707186672952585,1.130698882267703
2022-03-09,5.7927944730468734,1.1200919509143472
2022-03-10,5.646547814552463,1.1360023479443808
2022-03-11,5.742856589658538,1.14342719989173
2022-03-14,5.792794473046873,1.1063029401549853
2022-03-15,5.639413831211272,1.0535334566720413
2022-03-16,5.742856589658539,1.0994084347753041
2022-03-17,5.7250216313055615,1.121682990617351
2022-03-18,5.852847988113851,1.1291078425647
2022-03-21,5.867114527999565,1.1275168028616969
2022-03-22,6.0119435728742925,1.1264561097263615
2022-03-23,6.0119435728742925,1.1330854418222085
2022-03-24,5.975919029203411,1.1259257631586934
2022-03-25,5.939078745917271,1.105507420303484
2022-03-28,5.862445471776403,1.0988780882076368
2022-03-29,5.805959047718674,1.0941049690986269
2022-03-30,5.892002226600325,1.126721283010195
2022-03-31,5.85289169074503,1.1185009112113444
2022-04-01,5.778581672619968,1.1320247486868729
2022-04-06,5.735560083179141,1.128842669280866
2022-04-07,5.611218303166551,1.115053658521504
2022-04-08,5.616671566331534,1.122478510468853
2022-04-11,5.483550623786689,1.0874756370027796
2022-04-12,5.445315667251905,1.106037766871152
2022-04-13,5.435077705950374,1.0975522217884675
2022-04-14,5.496704317186464,1.1092198462771585
2022-04-15,5.354665586158282,1.108689499709491
2022-04-18,5.316798644186982,1.103386034032813
2022-04-19,5.36215522029853,1.0962263553692981
2022-04-20,5.2668890207636325,1.0776642255009259
2022-04-21,5.300929874455996,1.0596324422002212
2022-04-22,5.3121353845903085,1.06228417503856
2022-04-25,5.143062884855013,1.0111057312586194
2022-04-26,5.137919821970158,1.0031505327436026
2022-04-27,5.135420864565744,1.0312589008299946
2022-04-28,5.244140857962528,1.0381534062096756
