total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,trigger_days,avg_moved_weight,max_moved_weight,avg_weighted_vol20,scope,cap,vol20_cut,breadth_cut,annualized_return_diff,sharpe_rf0_diff,max_drawdown_diff,max_drawdown_integral_diff,is_integral_valid_change,is_strict_drawdown_safe
15.196429378745112,0.21779849906660287,0.20583572150347282,1.0581180830798032,-0.2172581671252053,945,1628,0.814452401746725,0.07132169576059866,0.8,224.4581317999426,10.043802290381684,224.4581317999426,10.043802290381684,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap80_vol022_br010,2,0.19999999999999996,0.19999999999999996,0.037611122572646996,gold_only,0.8,0.022,-0.01,-0.044582882241930966,-0.21082807242089618,-0.02743056923649112,34.5870022137984,False,False
15.196429378745112,0.21779849906660287,0.20583572150347282,1.0581180830798032,-0.2172581671252053,945,1628,0.814452401746725,0.07132169576059866,0.8,224.4581317999426,10.043802290381684,224.4581317999426,10.043802290381684,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap80_vol022_br015,2,0.19999999999999996,0.19999999999999996,0.037611122572646996,gold_only,0.8,0.022,-0.015,-0.044582882241930966,-0.21082807242089618,-0.02743056923649112,34.5870022137984,False,False
15.196429378745112,0.21779849906660287,0.20583572150347282,1.0581180830798032,-0.2172581671252053,945,1628,0.814452401746725,0.07132169576059866,0.8,224.4581317999426,10.043802290381684,224.4581317999426,10.043802290381684,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap80_vol022_br020,2,0.19999999999999996,0.19999999999999996,0.037611122572646996,gold_only,0.8,0.022,-0.02,-0.044582882241930966,-0.21082807242089618,-0.02743056923649112,34.5870022137984,False,False
15.196429378745112,0.21779849906660287,0.20583572150347282,1.0581180830798032,-0.2172581671252053,945,1628,0.814452401746725,0.07132169576059866,0.8,224.4581317999426,10.043802290381684,224.4581317999426,10.043802290381684,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap80_vol024_br010,2,0.19999999999999996,0.19999999999999996,0.037611122572646996,gold_only,0.8,0.024,-0.01,-0.044582882241930966,-0.21082807242089618,-0.02743056923649112,34.5870022137984,False,False
15.196429378745112,0.21779849906660287,0.20583572150347282,1.0581180830798032,-0.2172581671252053,945,1628,0.814452401746725,0.07132169576059866,0.8,224.4581317999426,10.043802290381684,224.4581317999426,10.043802290381684,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap80_vol024_br015,2,0.19999999999999996,0.19999999999999996,0.037611122572646996,gold_only,0.8,0.024,-0.015,-0.044582882241930966,-0.21082807242089618,-0.02743056923649112,34.5870022137984,False,False
15.196429378745112,0.21779849906660287,0.20583572150347282,1.0581180830798032,-0.2172581671252053,945,1628,0.814452401746725,0.07132169576059866,0.8,224.4581317999426,10.043802290381684,224.4581317999426,10.043802290381684,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap80_vol024_br020,2,0.19999999999999996,0.19999999999999996,0.037611122572646996,gold_only,0.8,0.024,-0.02,-0.044582882241930966,-0.21082807242089618,-0.02743056923649112,34.5870022137984,False,False
15.155862510452682,0.21758242344035783,0.20513041119138456,1.0607029068808118,-0.1991860259360968,949,1640,0.814452401746725,0.07132169576059866,0.8,223.42121581903223,8.096026543293327,223.42121581903223,8.096026543293327,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol018_br010,35,0.19999999999999998,0.19999999999999996,0.021822113768209136,soymeal_only,0.8,0.018,-0.01,-0.044798957868176004,-0.20824324861988752,-0.009358428047382628,33.55008623288802,False,False
15.155862510452682,0.21758242344035783,0.20513041119138456,1.0607029068808118,-0.1991860259360968,949,1640,0.814452401746725,0.07132169576059866,0.8,223.42121581903223,8.096026543293327,223.42121581903223,8.096026543293327,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol018_br015,35,0.19999999999999998,0.19999999999999996,0.021822113768209136,soymeal_only,0.8,0.018,-0.015,-0.044798957868176004,-0.20824324861988752,-0.009358428047382628,33.55008623288802,False,False
15.155862510452682,0.21758242344035783,0.20513041119138456,1.0607029068808118,-0.1991860259360968,949,1640,0.814452401746725,0.07132169576059866,0.8,223.42121581903223,8.096026543293327,223.42121581903223,8.096026543293327,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol018_br020,35,0.19999999999999998,0.19999999999999996,0.021822113768209136,soymeal_only,0.8,0.018,-0.02,-0.044798957868176004,-0.20824324861988752,-0.009358428047382628,33.55008623288802,False,False
15.146728529862887,0.21753370261489025,0.20523197068520968,1.0599406217686682,-0.2004287431903118,946,1631,0.814452401746725,0.07132169576059866,0.8,223.1763911855992,8.144701345692948,223.1763911855992,8.144701345692948,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol020_br010,26,0.19999999999999998,0.19999999999999996,0.022880318870523646,soymeal_only,0.8,0.02,-0.01,-0.04484767869364359,-0.20900553373203112,-0.010601145301597614,33.30526159945498,False,False
15.146728529862887,0.21753370261489025,0.20523197068520968,1.0599406217686682,-0.2004287431903118,946,1631,0.814452401746725,0.07132169576059866,0.8,223.1763911855992,8.144701345692948,223.1763911855992,8.144701345692948,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol020_br015,26,0.19999999999999998,0.19999999999999996,0.022880318870523646,soymeal_only,0.8,0.02,-0.015,-0.04484767869364359,-0.20900553373203112,-0.010601145301597614,33.30526159945498,False,False
15.146728529862887,0.21753370261489025,0.20523197068520968,1.0599406217686682,-0.2004287431903118,946,1631,0.814452401746725,0.07132169576059866,0.8,223.1763911855992,8.144701345692948,223.1763911855992,8.144701345692948,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol020_br020,26,0.19999999999999998,0.19999999999999996,0.022880318870523646,soymeal_only,0.8,0.02,-0.02,-0.04484767869364359,-0.20900553373203112,-0.010601145301597614,33.30526159945498,False,False
15.13049323030776,0.2174470399675048,0.20569529089785615,1.057131833297459,-0.20617927710834816,947,1633,0.814452401746725,0.07132169576059866,0.8,223.5692851471643,9.075978230480157,223.5692851471643,9.075978230480157,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol024_br010,7,0.35000000000000003,0.35,0.025800519935790765,soymeal_only,0.65,0.024,-0.01,-0.04493434134102903,-0.21181432220324026,-0.016351679219633986,33.69815556102009,False,False
15.13049323030776,0.2174470399675048,0.20569529089785615,1.057131833297459,-0.20617927710834816,947,1633,0.814452401746725,0.07132169576059866,0.8,223.5692851471643,9.075978230480157,223.5692851471643,9.075978230480157,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol024_br015,7,0.35000000000000003,0.35,0.025800519935790765,soymeal_only,0.65,0.024,-0.015,-0.04493434134102903,-0.21181432220324026,-0.016351679219633986,33.69815556102009,False,False
15.13049323030776,0.2174470399675048,0.20569529089785615,1.057131833297459,-0.20617927710834816,947,1633,0.814452401746725,0.07132169576059866,0.8,223.5692851471643,9.075978230480157,223.5692851471643,9.075978230480157,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol024_br020,7,0.35000000000000003,0.35,0.025800519935790765,soymeal_only,0.65,0.024,-0.02,-0.04493434134102903,-0.21181432220324026,-0.016351679219633986,33.69815556102009,False,False
15.129126666020628,0.2174397416657161,0.20550816235282507,1.0580589071319046,-0.2066266194664902,948,1635,0.814452401746725,0.07132169576059866,0.8,223.55470886991378,9.10751492751455,223.55470886991378,9.10751492751455,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol022_br010,16,0.19999999999999996,0.19999999999999996,0.024030984838657392,soymeal_only,0.8,0.022,-0.01,-0.04494163964281772,-0.2108872483687947,-0.01679902157777602,33.683579283769575,False,False
15.129126666020628,0.2174397416657161,0.20550816235282507,1.0580589071319046,-0.2066266194664902,948,1635,0.814452401746725,0.07132169576059866,0.8,223.55470886991378,9.10751492751455,223.55470886991378,9.10751492751455,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol022_br015,16,0.19999999999999996,0.19999999999999996,0.024030984838657392,soymeal_only,0.8,0.022,-0.015,-0.04494163964281772,-0.2108872483687947,-0.01679902157777602,33.683579283769575,False,False
15.129126666020628,0.2174397416657161,0.20550816235282507,1.0580589071319046,-0.2066266194664902,948,1635,0.814452401746725,0.07132169576059866,0.8,223.55470886991378,9.10751492751455,223.55470886991378,9.10751492751455,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap80_vol022_br020,16,0.19999999999999996,0.19999999999999996,0.024030984838657392,soymeal_only,0.8,0.022,-0.02,-0.04494163964281772,-0.2108872483687947,-0.01679902157777602,33.683579283769575,False,False
