year,start_date,end_date,strategy_return,hs300_etf_return,excess_return
2024,2023-12-29,2024-12-31,0.4169878568206624,0.1839080459770126,0.23307981084364982
2025,2024-12-31,2025-12-31,1.1022334507314953,0.2149042246129622,0.887329226118533
2026,2025-12-31,2026-05-25,0.4033249187453438,0.06630669546436296,0.33701822328098086
