total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,pool,change_kind,risk_codes,defensive_codes,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
21.971770124954265,0.25023335193274776,0.1951128073195843,1.2825060300776616,-0.18982759788871384,1159,1913,0.8033755091243682,0.06298003072196612,0.7,179.45752886807034,28.89419338112403,179.45752886807034,28.89419338112403,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,base_pool,base,"510300,159949,159954,159941,513880","518880,512890,159985",0.0,0.0,0.0,0.0,0
18.968627551162726,0.23781436426677316,0.19978870874466864,1.1903293522493383,-0.29540484731102634,1152,1951,0.8091357740750339,0.06298003072196612,0.7,212.78776394928025,58.075748252285095,212.78776394928025,58.075748252285095,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_510500_risk,add,"510300,159949,159954,159941,513880,510500","518880,512890,159985",-0.012418987665974601,-0.09217667782832328,33.330235081209906,-0.1055772494223125,-7
13.480602341599225,0.2097932090330703,0.1981105682367672,1.0589703058260924,-0.20947567068291495,1163,1914,0.8033352789019551,0.06298003072196612,0.7,193.06023056580597,6.765781765620301,193.06023056580597,6.765781765620301,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_588000_risk,add,"510300,159949,159954,159941,513880,588000","518880,512890,159985",-0.040440142899677456,-0.2235357242515692,13.602701697735625,-0.01964807279420111,4
17.098026934655334,0.22221220099546413,0.19595651425348332,1.133987312654568,-0.23201385688014964,1203,2037,0.7897508527093389,0.06298003072196612,0.7,206.27488697657424,42.10610305865963,206.27488697657424,42.10610305865963,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_510050_risk,add,"510300,159949,159954,159941,513880,510050","518880,512890,159985",-0.028021150937283634,-0.14851871742309353,26.817358108503896,-0.0421862589914358,44
21.233398896638683,0.2473263013319642,0.19492721170367378,1.2688136210964067,-0.18982759788871384,1164,1923,0.8036687642563329,0.06298003072196612,0.7,181.69220397777318,28.89419338112403,181.69220397777318,28.89419338112403,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_511380_defensive,add,"510300,159949,159954,159941,513880","518880,512890,159985,511380",-0.002907050600783556,-0.0136924089812549,2.2346751097028346,0.0,5
19.352560104065933,0.23949520507314603,0.19639497178668106,1.2194569081599467,-0.19050333267624397,1202,2011,0.8042388982368395,0.06298003072196612,0.7,183.8341231371495,26.47411846400704,183.8341231371495,26.47411846400704,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_513660_defensive,add,"510300,159949,159954,159941,513880","518880,512890,159985,513660",-0.010738146859601727,-0.06304912191771495,4.376594269079163,-0.0006757347875301356,43
21.39072481727582,0.2479531506882331,0.1953090866456546,1.2695423185204362,-0.18982759788871384,1175,1945,0.8031711291343121,0.06298003072196612,0.7,178.25378425099615,28.89419338112403,178.25378425099615,28.89419338112403,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_513300_defensive,add,"510300,159949,159954,159941,513880","518880,512890,159985,513300",-0.002280201244514668,-0.012963711557225421,-1.203744617074193,0.0,16
