total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,treasury_code,mode,risk_cap,drawdown_cut,ratio_cut,breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
17.030624942299248,0.2295363720471679,0.201518894183739,1.139031518493166,-0.2195260698986376,40.4415314435033,881,1587,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb00_cap20,511260.0,market_stress_only,0.2,,0.9,-0.02,0.0009482113172876,0.0034453908123734,0.9927705905520624,False,full_history,False
17.000354002002982,0.229388769232848,0.2017115015340699,1.1372121445147405,-0.2204601412474615,40.34478784529008,875,1554,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb00_cap30,511260.0,market_stress_only,0.3,,0.9,-0.02,0.0008006085029677,0.0016260168339476,0.8960269923388395,False,full_history,False
16.96368603618216,0.2292096651544692,0.201963496037852,1.1349064046282444,-0.2242176290399935,40.156373522324245,877,1563,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb01_cap50,511260.0,market_stress_only,0.5,,0.9,-0.01,0.0006215044245889,-0.0006797230525481,0.707612669373006,False,full_history,False
16.907955021783057,0.2289367967914877,0.202792889878253,1.128919248248448,-0.2337832382866941,41.45449014827569,861,1518,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb-1_cap50,511260.0,market_stress_only,0.5,,0.88,-0.03,0.0003486360616073,-0.0066668794323445,2.00572929532445,False,full_history,False
16.836982707435222,0.2285881607298803,0.2012953092309483,1.1355861276807926,-0.2143748215820501,39.44876085295124,878,1551,0.813005294117647,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1,,,,,,,0.0,0.0,0.0,False,full_history,False
16.801680615475057,0.2284142669124782,0.2017239188179837,1.1323112710227354,-0.2237439322766643,41.0942675396355,877,1563,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb01_cap40,511260.0,market_stress_only,0.4,,0.9,-0.01,-0.000173893817402,-0.0032748566580571,1.6455066866842645,False,full_history,False
16.739952215356073,0.2281094293946004,0.2026513974265243,1.1256247540918458,-0.2337832382866945,41.45449014827581,861,1518,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb-1_cap40,511260.0,market_stress_only,0.4,,0.88,-0.03,-0.0004787313352798,-0.0099613735889467,2.0057292953245707,False,full_history,False
16.638396262553425,0.2276057590369362,0.2015404039354561,1.1293306681563844,-0.2235185379044281,41.44455355740381,877,1560,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb01_cap30,511260.0,market_stress_only,0.3,,0.9,-0.01,-0.000982401692944,-0.0062554595244082,1.995792704452569,False,full_history,False
16.628181453799236,0.2275549493827451,0.2028984670531809,1.121521284451605,-0.2337832382866943,41.454490148275816,866,1529,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap60,511260.0,market_stress_only,0.6,,0.88,-0.02,-0.0010332113471351,-0.0140648432291876,2.0057292953245778,False,full_history,False
16.611265313247838,0.227470746364707,0.2013375449295778,1.1297979541981094,-0.2230262426274414,41.69821205592345,880,1584,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb01_cap20,511260.0,market_stress_only,0.2,,0.9,-0.01,-0.0011174143651733,-0.0057881734826832,2.2494512029722102,False,full_history,False
