date,horizon,bucket,risk_leader,risk_leader_momentum,ret,mdd
2019-01-09,20,<=0%,510300,-0.05694486291051515,0.05243007806361333,-0.013774504537867438
2019-01-10,20,<=0%,510300,-0.05746089049338121,0.051431315174420345,-0.013774504537867438
2019-01-11,20,<=0%,510300,-0.04623753399818653,0.03969351996564763,-0.017468648807771547
2019-01-14,20,<=0%,159954,-0.03695881731784578,0.0528673521421521,-0.017468648807771547
2019-01-15,20,<=0%,159954,-0.019027484143763096,0.052360589704696814,-0.017468648807771547
2019-01-16,20,0-5%,159954,0.0032223415682062218,0.05447528608123786,-0.017468648807771547
2019-01-17,20,<=0%,159954,0.0,0.05020226384474458,-0.017468648807771547
2019-01-18,20,<=0%,159954,-0.0021141649048626032,0.09880646697617657,-0.017468648807771547
2019-01-21,20,<=0%,159954,-0.007314524555903867,0.19452207411300582,-0.017468648807771547
2019-01-22,20,<=0%,510300,-0.007665329376228769,0.18869208856675845,-0.017468648807771547
2019-01-23,20,0-5%,159954,0.0021208907741250282,0.17779553558951378,-0.017468648807771547
2019-01-24,20,0-5%,159954,0.021551724137930828,0.1916469596582906,-0.017468648807771547
2019-01-25,20,0-5%,159954,0.04112554112554112,0.22044514415847782,-0.017468648807771547
2019-01-28,20,>5%,159954,0.05032822757111588,0.22113547740377593,-0.017468648807771547
2019-01-29,20,>5%,510300,0.05349960340919102,0.23221126424868332,-0.017468648807771547
2019-01-30,20,>5%,159941,0.06632653061224492,0.2434923536004614,-0.017468648807771547
2019-01-31,20,>5%,159941,0.1282051282051282,0.21453930318721137,-0.017468648807771547
2019-02-01,20,>5%,159941,0.14728096676737157,0.19154793348882304,-0.017468648807771547
2019-02-11,20,>5%,510300,0.10164624928846022,0.2404138617302034,-0.017468648807771547
2019-02-12,20,>5%,510300,0.10711895834463059,0.23543041314695867,-0.017468648807771547
2019-02-13,20,>5%,510300,0.14583292947506554,0.20628372661812455,-0.017468648807771547
2019-02-14,20,>5%,510300,0.14718374931529565,0.19650873520068446,-0.017468648807771547
2019-02-15,20,>5%,159941,0.10014409221902021,0.22081317947264578,-0.013397089954796937
2019-02-18,20,>5%,510300,0.12739828198534853,0.2369075852937046,-0.013397089954796937
2019-02-19,20,>5%,510300,0.12444697758224543,0.23848432855653012,-0.013397089954796937
2019-02-20,20,>5%,510300,0.11911388566405057,0.23427195967491676,-0.013397089954796937
2019-02-21,20,>5%,159949,0.12557077625570767,0.24075301888694667,-0.013397089954796937
2019-02-22,20,>5%,159949,0.17539863325740312,0.18364590692631366,-0.013397089954796937
2019-02-25,20,>5%,159949,0.2909930715935336,0.08610522061968728,-0.013397089954796937
2019-02-26,20,>5%,159949,0.24208144796380093,0.06709168151403544,-0.030362519338164695
2019-02-27,20,>5%,159949,0.22171945701357476,0.08231594782271157,-0.030362519338164695
2019-02-28,20,>5%,159949,0.25917431192660567,0.05909947766624901,-0.03484650006329881
2019-03-01,20,>5%,159949,0.26576576576576594,0.08230370446649826,-0.03484650006329881
2019-03-04,20,>5%,159949,0.2924107142857142,0.1122858657718584,-0.03484650006329881
2019-03-05,20,>5%,159949,0.36218678815489747,0.09888203945635832,-0.03484650006329881
2019-03-06,20,>5%,159949,0.3935926773455378,0.11223571799167797,-0.03484650006329881
2019-03-07,20,>5%,159949,0.35360360360360343,0.11125691396695903,-0.03484650006329881
2019-03-08,20,>5%,159949,0.30561797752808983,0.10046859107433259,-0.03484650006329881
2019-03-11,20,>5%,159949,0.36568848758465,0.05957642471943814,-0.03484650006329881
2019-03-12,20,>5%,159949,0.3981693363844394,0.059491880276521414,-0.03484650006329881
2019-03-13,20,>5%,159949,0.36111111111111116,0.0654968822438875,-0.03484650006329881
2019-03-14,20,>5%,159949,0.35813953488372086,0.07001817000391264,-0.03484650006329881
2019-03-15,20,>5%,159949,0.2984409799554564,0.06501965219325756,-0.03484650006329881
2019-03-18,20,>5%,159949,0.2943722943722942,0.04714597688216515,-0.03484650006329881
2019-03-19,20,>5%,159949,0.27408993576017116,0.04603886558456449,-0.03484650006329881
2019-03-20,20,>5%,159949,0.24318658280922434,0.045058706246534186,-0.03484650006329881
2019-03-21,20,>5%,159949,0.2432432432432432,0.057204758367102704,-0.03484650006329881
2019-03-22,20,>5%,159949,0.25527426160337563,0.033666121204119825,-0.033376949126668554
2019-03-25,20,>5%,159949,0.1703406813627253,0.03781764413612354,-0.02717014924632477
2019-03-26,20,>5%,159949,0.15212981744421894,0.06480433917982253,-0.026084130664015603
2019-03-27,20,>5%,159949,0.1629327902240325,0.05689511328186514,-0.026084130664015603
2019-03-28,20,>5%,159949,0.1460446247464502,0.07213146485412136,-0.026084130664015603
2019-03-29,20,>5%,159949,0.14534883720930214,0.03366151532609907,-0.026084130664015603
2019-04-01,20,>5%,159949,0.10196779964221814,-0.004453749583453348,-0.026084130664015603
2019-04-02,20,>5%,159949,0.1129326047358834,-0.03515667497826236,-0.05254198594285975
2019-04-03,20,>5%,159949,0.14814814814814814,-0.03716008834826534,-0.05254198594285975
2019-04-04,20,>5%,159949,0.12021857923497259,-0.05172240023447261,-0.058076821135340295
2019-04-08,20,>5%,159949,0.07473309608540912,-0.03900891478279411,-0.058351862703568624
2019-04-09,20,>5%,510300,0.07492719089224198,-0.04065710878025253,-0.058351862703568624
2019-04-10,20,>5%,159941,0.06023316062176165,-0.03785743698383437,-0.058351862703568624
2019-04-11,20,>5%,159941,0.07184466019417468,-0.03381202033325914,-0.058351862703568624
2019-04-12,20,>5%,159941,0.07762557077625565,-0.03464115461551909,-0.058351862703568624
2019-04-15,20,>5%,159941,0.0977393617021276,-0.029112953323764956,-0.058351862703568624
2019-04-16,20,>5%,510300,0.09892183288409684,-0.03905602189845225,-0.058351862703568624
2019-04-17,20,>5%,510300,0.0888888888888888,-0.04048707914493743,-0.058351862703568624
2019-04-18,20,>5%,510300,0.09345542687853459,-0.03923004981631495,-0.058351862703568624
2019-04-19,20,>5%,510300,0.11774281063483438,-0.05339202599522086,-0.058351862703568624
2019-04-22,20,>5%,510300,0.07550200803212848,-0.028821179663044094,-0.04574951313451758
2019-04-23,20,0-5%,159941,0.0477386934673365,-0.021355082018324034,-0.04574951313451758
2019-04-24,20,>5%,159941,0.06265664160400997,-0.02336898660274478,-0.04574951313451758
2019-04-25,20,>5%,159941,0.06829573934837097,-0.023245271616242236,-0.04574951313451758
2019-04-26,20,>5%,159941,0.07485963817841546,-0.024514271994065195,-0.04574951313451758
2019-04-29,20,>5%,159941,0.06748466257668717,-0.037170051873811394,-0.04574951313451758
2019-04-30,20,>5%,159941,0.09759188846641309,-0.023594307346717414,-0.04271824807616109
2019-05-06,20,>5%,159941,0.05986137366099564,0.026403107809395587,-0.017510461082449136
2019-05-07,20,>5%,159941,0.06304619225967545,0.025098205963377085,-0.017510461082449136
2019-05-08,20,>5%,159941,0.051572327044025146,0.04979512542542652,-0.0054028607893372715
2019-05-09,20,0-5%,159941,0.040599625234228665,0.04974735022562915,-0.0054028607893372715
2019-05-10,20,0-5%,159941,0.029556650246305383,0.04612225669356085,-0.0054028607893372715
2019-05-13,20,0-5%,159941,0.015309246785058184,0.03646997367972937,-0.008874012824839683
2019-05-14,20,<=0%,159941,-0.011620795107033621,0.0394491924368332,-0.008874012824839683
2019-05-15,20,<=0%,159941,-0.003043213633597164,0.04483004571135152,-0.008874012824839683
2019-05-16,20,0-5%,159941,0.004263093788063443,0.05375537204849956,-0.008874012824839683
2019-05-17,20,0-5%,159941,0.015206812652068136,0.043624821666612634,-0.010423256121773639
2019-05-20,20,0-5%,159941,0.013439218081856996,0.05496831797898949,-0.010423256121773639
2019-05-21,20,<=0%,159941,-0.0066425120772946045,0.05118920729609999,-0.010423256121773639
2019-05-22,20,<=0%,159941,-0.000605326876513268,0.06971440729981038,-0.010423256121773639
2019-05-23,20,<=0%,159941,-0.015142337976983722,0.07501176150505295,-0.010423256121773639
2019-05-24,20,<=0%,159941,-0.020543806646525664,0.07451040654428054,-0.010423256121773639
2019-05-27,20,<=0%,159941,-0.021739130434782483,0.06289836578352404,-0.010423256121773639
2019-05-28,20,<=0%,159941,-0.02296072507552871,0.06370871655067578,-0.010745902489626702
2019-05-29,20,<=0%,159941,-0.03552077062010828,0.057968082711902236,-0.0136714718853862
2019-05-30,20,<=0%,159941,-0.041541240216736885,0.06289516243996007,-0.013926997410804609
2019-05-31,20,<=0%,159941,-0.053357314148681056,0.07733059722871971,-0.013926997410804609
2019-06-03,20,<=0%,159954,-0.06835937500000011,0.06563569041090322,-0.013926997410804609
2019-06-04,20,<=0%,159954,-0.06719367588932812,0.04598682580680302,-0.013926997410804609
2019-06-05,20,<=0%,159954,-0.06150793650793651,0.03224376615898783,-0.015046755050505123
2019-06-06,20,<=0%,159954,-0.07269155206286848,0.03629805294045463,-0.015046755050505123
2019-06-10,20,<=0%,159954,-0.04837117472852903,0.021885797237422677,-0.02822101042502767
2019-06-11,20,0-5%,510300,0.014701878573372795,0.0167643851683259,-0.03842639071227938
2019-06-12,20,<=0%,510300,-0.0021580793094151396,0.018631823439872353,-0.03842639071227938
2019-06-13,20,0-5%,510300,0.009018857611369002,0.01651417824807977,-0.03842639071227938
2019-06-14,20,0-5%,510300,0.01746603825894044,0.002051756107050995,-0.03842639071227938
2019-06-17,20,<=0%,159954,-0.011328527291452173,0.02036485023664114,-0.03842639071227938
2019-06-18,20,0-5%,510300,0.007940854326395907,0.012319807182996856,-0.03842639071227938
2019-06-19,20,0-5%,159941,0.04393564356435631,0.011167708677632948,-0.03842639071227938
2019-06-20,20,0-5%,159941,0.04029304029304037,-0.015722972073997865,-0.03842639071227938
2019-06-21,20,0-5%,159941,0.030927835051546282,-0.022615793017446983,-0.03871655777087635
2019-06-24,20,>5%,510300,0.057597366977508946,-0.04643138784841905,-0.05762778810631841
2019-06-25,20,>5%,510300,0.05851358846367116,-0.037256413418491396,-0.05818350367404734
2019-06-26,20,0-5%,510300,0.045740892906052544,-0.02396578087125001,-0.05818350367404734
2019-06-27,20,>5%,510300,0.059857221306973685,-0.014693539161234948,-0.05818350367404734
2019-06-28,20,>5%,510300,0.07672991071428514,-0.017695232480517964,-0.05818350367404734
2019-07-01,20,>5%,510300,0.10139275766016653,-0.04007276733831844,-0.05818350367404734
2019-07-02,20,>5%,510300,0.09000825763831477,-0.03914691482770305,-0.05818350367404734
2019-07-03,20,>5%,510300,0.07589041095890359,-0.03797335455503459,-0.05026907933517377
2019-07-04,20,>5%,510300,0.06818181818181746,-0.04196943668719977,-0.04721510897112924
2019-07-05,20,>5%,510300,0.07424657534246526,-0.05215584500056247,-0.05215584500056247
2019-07-08,20,>5%,159941,0.08549715009499681,-0.01666561354469276,-0.04113608883317377
2019-07-09,20,>5%,159941,0.09278350515463907,-0.004114232957239672,-0.04113608883317377
2019-07-10,20,>5%,159941,0.11573472041612476,0.004789194062567281,-0.04113608883317377
2019-07-11,20,>5%,159941,0.10025380710659904,0.012167163300904837,-0.04113608883317377
2019-07-12,20,>5%,159941,0.09355246523388105,0.019498984553559584,-0.04113608883317377
2019-07-15,20,>5%,159949,0.08961303462321801,0.006752316172571993,-0.04113608883317377
2019-07-16,20,>5%,159941,0.06751824817518237,0.027545785611009288,-0.0401762650982721
2019-07-17,20,>5%,159941,0.0639853747714807,0.011518053807582085,-0.03522872007300548
2019-07-18,20,>5%,159941,0.05231143552311446,0.03277715683691973,-0.025818889356509334
2019-07-19,20,>5%,159949,0.0764587525150906,0.03450445845904526,-0.025331555134076478
2019-07-22,20,>5%,159949,0.05210420841683372,0.05012100848798262,-0.024895010307622423
2019-07-23,20,>5%,159949,0.06400000000000006,0.041523605699409494,-0.024895010307622423
2019-07-24,20,>5%,159949,0.0631163708086786,0.01980082041587594,-0.02984591207652776
2019-07-25,20,0-5%,159949,0.046242774566473965,0.014676652395291034,-0.02984591207652776
2019-07-26,20,0-5%,159941,0.035882352941176476,0.021657494513415587,-0.02984591207652776
2019-07-29,20,0-5%,159941,0.03629976580796246,0.007713621773191681,-0.03706082387309528
2019-07-30,20,0-5%,159941,0.04798578199052139,0.023231894117886398,-0.03706082387309528
2019-07-31,20,>5%,159941,0.052757793764988126,0.02239323818899397,-0.03706082387309528
2019-08-01,20,0-5%,159941,0.03267973856209139,0.043276322030106895,-0.03706082387309528
2019-08-02,20,0-5%,159941,0.03947368421052633,0.037277740502281054,-0.03706082387309528
2019-08-05,20,<=0%,159941,-0.003470213996529803,0.013336142996266842,-0.03706082387309528
2019-08-06,20,<=0%,513880,-0.019114688128772706,0.01642332897947596,-0.03706082387309528
2019-08-07,20,<=0%,513880,-0.008130081300813052,-0.0004032795170662018,-0.03706082387309528
2019-08-08,20,<=0%,159941,-0.006399069226294407,0.008106888655935673,-0.03706082387309528
2019-08-09,20,0-5%,159941,0.008111239860950192,0.0099378678169042,-0.03706082387309528
2019-08-12,20,0-5%,159941,0.029171528588098017,0.05062402542596578,-0.03706082387309528
2019-08-13,20,0-5%,513880,0.0010172939979653517,0.022463974487560767,-0.03706082387309528
2019-08-14,20,<=0%,513880,0.0,0.032884230576795126,-0.02874539196703696
2019-08-15,20,0-5%,159949,0.03244274809160319,0.024681867308615102,-0.02874539196703696
2019-08-16,20,0-5%,159949,0.03612167300380231,0.02347586960741821,-0.02874539196703696
2019-08-19,20,>5%,159949,0.06542056074766345,0.007228188097246013,-0.03557528798109255
2019-08-20,20,>5%,159949,0.05607476635513997,0.012726109492823934,-0.03881705171897143
2019-08-21,20,0-5%,159949,0.04469273743016755,0.03635949885623657,-0.03881705171897143
2019-08-22,20,>5%,159949,0.06628787878787867,0.03141360962701123,-0.03881705171897143
2019-08-23,20,>5%,159949,0.05607476635513997,0.015772024473346136,-0.03881705171897165
2019-08-26,20,>5%,159949,0.06285714285714294,0.039615011393884014,-0.03881705171897165
2019-08-27,20,>5%,159949,0.06766917293233066,0.013537909806174309,-0.03881705171897165
2019-08-28,20,0-5%,159949,0.046382189239331906,0.022625128960731544,-0.03881705171897165
2019-08-29,20,0-5%,159949,0.03314917127071837,0.01028323373198159,-0.03881705171897165
2019-08-30,20,0-5%,159949,0.02752293577981657,0.016559092960226174,-0.044095082773506156
2019-09-02,20,>5%,159949,0.06826568265682642,0.018009751564882492,-0.04620982818190589
2019-09-03,20,>5%,159949,0.05818181818181811,0.019232454666634702,-0.04620982818190589
2019-09-04,20,>5%,159949,0.06959706959706935,0.020749111102408735,-0.04620982818190589
2019-09-05,20,>5%,159949,0.08807339449541263,0.010182279028355445,-0.04620982818190589
2019-09-06,20,>5%,159949,0.10966542750929364,0.012971798477750873,-0.04620982818190589
2019-09-09,20,>5%,159949,0.1749049429657794,-0.03384699612201336,-0.04620982818190589
2019-09-10,20,>5%,159949,0.18339768339768336,-0.027902082404016926,-0.03881248123420877
2019-09-11,20,>5%,159949,0.17441860465116266,-0.01835035538516605,-0.03147716462565475
2019-09-12,20,>5%,159949,0.16030534351145032,-0.0213650677745717,-0.03147716462565475
2019-09-16,20,>5%,159949,0.16698656429942416,-0.01861146547730319,-0.031470693667519645
2019-09-17,20,>5%,159949,0.11842105263157876,0.00420615598867724,-0.022526510699386493
2019-09-18,20,>5%,159949,0.12310606060606055,0.0024733790149689128,-0.022526510699386493
2019-09-19,20,>5%,159949,0.12734082397003732,-0.00970738042220698,-0.022526510699386493
2019-09-20,20,>5%,159949,0.10905730129390001,-0.0037269186743972282,-0.019268265735051138
2019-09-23,20,>5%,159949,0.08807339449541263,0.0065156427843946485,-0.018286552287338442
2019-09-24,20,>5%,513880,0.07354443309499481,-0.009071813418450425,-0.018286552287338442
2019-09-25,20,>5%,513880,0.062118126272912466,-0.004261861849474857,-0.01892816051774171
2019-09-26,20,>5%,513880,0.060975609756097615,-0.011492976199229399,-0.025118973177051362
2019-09-27,20,>5%,513880,0.05792682926829262,-0.0011803724989909448,-0.025118973177051362
2019-09-30,20,0-5%,513880,0.046511627906976605,0.009474013902441847,-0.025118973177051362
2019-10-08,20,0-5%,513880,0.04873096446700509,0.018162475022760027,-0.025118973177051362
2019-10-09,20,0-5%,513880,0.0392749244712991,0.005868001836058623,-0.025118973177051362
2019-10-10,20,0-5%,513880,0.039235412474849074,0.004315030187561852,-0.025118973177051362
2019-10-11,20,0-5%,159949,0.04991087344028511,-0.005924854957451098,-0.025118973177051362
2019-10-14,20,>5%,159949,0.05892857142857122,-0.026959695244029525,-0.026959695244029525
2019-10-15,20,0-5%,513880,0.049049049049049165,-0.015336346893702335,-0.020365918652411996
2019-10-16,20,>5%,513880,0.05899999999999994,-0.013390816162665575,-0.020365918652411996
2019-10-17,20,>5%,513880,0.05483549351944195,-0.007620037800917023,-0.020365918652411996
2019-10-18,20,0-5%,513880,0.041297935103244976,-0.005125479974429803,-0.020365918652411996
2019-10-21,20,0-5%,513880,0.04935834155972363,-0.005379797145300791,-0.020365918652411996
2019-10-22,20,0-5%,513880,0.046123650637880376,-0.007083551275468114,-0.020365918652411996
2019-10-23,20,>5%,513880,0.050147492625368884,-0.0055754916328296655,-0.020365918652411996
2019-10-24,20,0-5%,513880,0.04585365853658563,-0.010867740703591755,-0.020365918652411996
2019-10-25,20,0-5%,513880,0.04373177842565612,-0.01422028277839893,-0.020365918652411996
2019-10-28,20,0-5%,513880,0.03969022265246869,-0.0025374212346704894,-0.020365918652411996
2019-10-29,20,0-5%,513880,0.04660194174757293,0.01143744231451338,-0.020365918652411996
2019-10-30,20,0-5%,513880,0.039728682170542484,0.020178385115189545,-0.020365918652411996
2019-10-31,20,0-5%,513880,0.03557692307692295,0.05421448203965129,-0.020365918652411996
2019-11-01,20,0-5%,513880,0.027724665391969383,0.04689763060488805,-0.020365918652411996
2019-11-04,20,0-5%,513880,0.029580152671755622,0.04367360549056554,-0.020365918652411996
2019-11-05,20,0-5%,513880,0.0371075166508088,0.03594557379530716,-0.020365918652411996
2019-11-06,20,0-5%,159941,0.04223744292237441,0.03977651862766329,-0.018004144797724386
2019-11-07,20,0-5%,513880,0.042145593869731934,0.03823176397829808,-0.018004144797724386
2019-11-08,20,0-5%,159954,0.04222451081359435,0.042573342483258614,-0.012725726718885833
2019-11-11,20,0-5%,159941,0.04644495412844041,0.06091781900879267,-0.0067536580873209795
2019-11-12,20,>5%,513880,0.05711519845111335,0.06114180938038127,-0.0067536580873209795
2019-11-13,20,>5%,159941,0.06246385193753601,0.060736113621773,-0.0067536580873209795
2019-11-14,20,>5%,159941,0.06520484708597807,0.05774852085433735,-0.0067536580873209795
2019-11-15,20,>5%,159941,0.06013745704467355,0.05990072062354379,-0.0067536580873209795
2019-11-18,20,>5%,513880,0.05609284332688591,0.06873128691653752,-0.0067536580873209795
2019-11-19,20,>5%,159941,0.05349099099099108,0.08149275501452391,-0.0067536580873209795
2019-11-20,20,0-5%,159941,0.04596412556053808,0.08041146042438685,-0.004566210045662156
2019-11-21,20,0-5%,159941,0.04211117349803484,0.08311393633353648,-0.004566210045662156
2019-11-22,20,0-5%,159941,0.048396173325830016,0.0706161457708796,-0.016742770167427645
2019-11-25,20,>5%,159941,0.05643340857787815,0.03998773954489909,-0.035007610350076046
2019-11-26,20,>5%,159941,0.05885650224215255,0.054062842012296386,-0.035007610350076046
2019-11-27,20,>5%,159941,0.0734463276836157,0.04488406657042887,-0.035007610350076046
2019-11-28,20,>5%,159941,0.09853603603603611,0.02377503365950351,-0.035007610350076046
2019-11-29,20,>5%,159941,0.09590577678070678,0.0061726717293189015,-0.035007610350076046
2019-12-02,20,>5%,159941,0.11426978818283162,0.022361808980541076,-0.035007610350076046
2019-12-03,20,0-5%,159941,0.04693539480949749,0.025014035855160932,-0.035007610350076046
2019-12-04,20,0-5%,159941,0.03709856035437431,0.04551218428942261,-0.035007610350076046
2019-12-05,20,>5%,159949,0.052810902896081924,0.04031417093073131,-0.035007610350076046
2019-12-06,20,0-5%,159941,0.029719317556411662,0.052416258937377336,-0.035007610350076046
2019-12-09,20,0-5%,159941,0.02893013100436681,0.05895616252607261,-0.035007610350076046
2019-12-10,20,0-5%,159941,0.020674646354733373,0.044239028322140994,-0.035007610350076046
2019-12-11,20,0-5%,159941,0.026286966046002114,0.07513118209879321,-0.035007610350076046
2019-12-12,20,0-5%,159941,0.033991228070175294,0.07137448904699029,-0.035007610350076046
2019-12-13,20,>5%,159949,0.05592105263157898,0.08304685164322434,-0.035007610350076046
2019-12-16,20,>5%,159949,0.09259259259259278,0.06570983009188014,-0.035007610350076046
2019-12-17,20,>5%,159949,0.11167512690355341,0.049399004982059624,-0.035007610350076046
2019-12-18,20,>5%,159949,0.09731543624161088,0.05673859099846035,-0.030581039755351536
2019-12-19,20,>5%,159949,0.08818635607321146,0.05673859099846035,-0.030581039755351536
2019-12-20,20,>5%,159949,0.08207705192629833,0.10021789659136404,-0.018575851393188736
2019-12-23,20,>5%,159949,0.05666666666666664,0.11020340419284103,-0.01666666666666672
2019-12-24,20,0-5%,159949,0.043408360128617485,0.1097444347158727,-0.01666666666666672
2019-12-25,20,>5%,159949,0.06148867313915862,0.0796061650575084,-0.030013642564802212
2019-12-26,20,>5%,159949,0.07317073170731714,-0.015359263834520909,-0.10994229195088678
2019-12-27,20,>5%,159949,0.07628524046434504,-0.005937996730320916,-0.11640224988157
2019-12-30,20,>5%,159949,0.10183639398998334,0.008084452106698059,-0.11640224988157
2019-12-31,20,>5%,159949,0.09800664451827257,0.0398799479460068,-0.11640224988157
2020-01-02,20,>5%,159949,0.1160862354892207,0.020260325380802024,-0.11640224988157
2020-01-03,20,>5%,159949,0.11276948590381441,0.03743846109579363,-0.11640224988157
2020-01-06,20,>5%,159949,0.13567839195979903,0.05085414067116689,-0.11640224988157
2020-01-07,20,>5%,159949,0.14524207011686152,0.07305043802402089,-0.11640224988157
2020-01-08,20,>5%,159949,0.12106135986733002,0.0783565141813305,-0.11640224988157
2020-01-09,20,>5%,159949,0.15231788079470188,0.046036413997022185,-0.11640224988157
2020-01-10,20,>5%,159949,0.12459546925566345,0.09083155516997188,-0.11640224988157
2020-01-13,20,>5%,159949,0.12959999999999994,0.07795399243972989,-0.11640224988157
2020-01-14,20,>5%,159949,0.13043478260869557,0.0614070493222052,-0.11640224988157
2020-01-15,20,>5%,159949,0.11269841269841252,0.09709568475714159,-0.11640224988157
2020-01-16,20,>5%,159949,0.1282051282051282,0.1119728092366572,-0.11640224988157
2020-01-17,20,>5%,159949,0.12639999999999985,0.12919345468550314,-0.11640224988157
2020-01-20,20,>5%,159949,0.12772585669781922,0.10990985162073219,-0.11640224988157
2020-01-21,20,>5%,159949,0.10477657935285056,0.07636419849509268,-0.11640224988157
2020-01-22,20,>5%,159949,0.1156773211567732,0.056763916478029364,-0.11640224988157
2020-01-23,20,>5%,159949,0.0871559633027521,0.02789597341497041,-0.09052138217738326
2020-02-03,20,0-5%,159941,0.034554973821989465,0.15375046414394666,-0.09052138217738326
2020-02-04,20,>5%,159949,0.08823529411764697,0.19010146105348236,-0.09052138217738326
2020-02-05,20,>5%,159949,0.14353312302839116,0.1482893310501523,-0.09052138217738326
2020-02-06,20,>5%,159949,0.1540832049306624,0.1252852740780428,-0.09052138217738326
2020-02-07,20,>5%,159949,0.1402439024390243,0.11988531771110611,-0.09052138217738326
2020-02-10,20,>5%,159941,0.1303901437371664,0.052995522017605046,-0.09052138217738326
2020-02-11,20,>5%,159949,0.16024653312788906,0.06342420393676962,-0.09052138217738326
2020-02-12,20,>5%,159949,0.17878787878787872,0.0035178478978588057,-0.09052138217738326
2020-02-13,20,>5%,159949,0.16490166414523455,-0.012253761939423291,-0.10080512217370052
2020-02-14,20,>5%,159949,0.14264487369985135,-0.03501046397835672,-0.12264164111896558
2020-02-17,20,>5%,159949,0.19374068554396429,-0.07340313196899184,-0.12272937695485364
2020-02-18,20,>5%,159949,0.19026548672566368,-0.07572194023220635,-0.12272937695485364
2020-02-19,20,>5%,159949,0.15014577259475215,-0.058297373921054496,-0.12364415341266899
2020-02-20,20,>5%,159949,0.20266272189349088,-0.09507539885867,-0.13231120296224275
2020-02-21,20,>5%,159949,0.18965517241379315,-0.10976178281767912,-0.13274504736076165
2020-02-24,20,>5%,159949,0.21151079136690654,-0.07667868618516505,-0.13274504736076165
2020-02-25,20,>5%,159949,0.20963172804532593,-0.0990135343614873,-0.13274504736076165
2020-02-26,20,>5%,159949,0.1552706552706553,-0.046150634940528956,-0.10251880645712574
2020-02-27,20,>5%,159949,0.16119828815977177,-0.07452943851000504,-0.10251880645712574
2020-02-28,20,>5%,159949,0.09090909090909105,-0.00738534063697871,-0.10251880645712574
2020-03-02,20,>5%,159949,0.12357954545454564,-0.02771893249777646,-0.10251880645712574
2020-03-03,20,>5%,159949,0.11878453038674053,-0.053301766592873334,-0.10251880645712574
2020-03-04,20,>5%,159949,0.1241283124128314,-0.07650370258695871,-0.10251880645712574
2020-03-05,20,>5%,159949,0.11323328785811726,-0.09149549599395845,-0.10251880645712574
2020-03-06,20,>5%,159949,0.1406469760900142,-0.09790990281197309,-0.09790990281197309
2020-03-09,20,>5%,159949,0.18376722817764168,-0.051604165161937776,-0.0843616159956323
2020-03-10,20,>5%,159949,0.1365576102418209,-0.09120165223501553,-0.09120165223501553
2020-03-11,20,>5%,159949,0.07448275862068976,-0.06649956600994844,-0.06786921711909788
2020-03-12,20,0-5%,159949,0.014686248331108098,-0.04132487081802738,-0.061328441714958215
2020-03-13,20,0-5%,159949,0.012032085561497263,-0.02446115623902101,-0.06569287110997168
2020-03-16,20,<=0%,510300,-0.04486029223276067,-0.02446115623902112,-0.0657863018228606
2020-03-17,20,<=0%,159949,-0.054448871181938974,-0.024678553471109366,-0.0657863018228606
2020-03-18,20,<=0%,510300,-0.08562075044069506,-0.03551560200359183,-0.07733558156458176
2020-03-19,20,<=0%,159949,-0.08831168831168834,0.005330365441813756,-0.07733558156458176
2020-03-20,20,<=0%,159949,-0.07542262678803646,-0.0072621937980431595,-0.07733558156458176
2020-03-23,20,<=0%,510300,-0.1323818897637794,-0.06699408856883626,-0.07733558156458176
2020-03-24,20,<=0%,510300,-0.10596682347115616,-0.05848838063627848,-0.07733558156458176
2020-03-25,20,<=0%,510300,-0.08267326732673297,-0.06446119433059905,-0.07733558156458176
2020-03-26,20,<=0%,510300,-0.1084483175986446,-0.04471335038540536,-0.07193988321115807
2020-03-27,20,<=0%,510300,-0.10735826296743045,-0.024879832200824792,-0.07193988321115807
2020-03-30,20,<=0%,510300,-0.1084630350194552,-0.028458559796718408,-0.07193988321115807
2020-03-31,20,<=0%,159954,-0.09299999999999997,0.0025990935226998246,-0.06921829929095613
2020-04-01,20,<=0%,510300,-0.09754299754299767,0.06687543285174646,-0.04109800621817539
2020-04-02,20,<=0%,159954,-0.0855130784708249,0.06624492183910702,-0.037219737284780674
2020-04-03,20,<=0%,510300,-0.06000508517670977,0.06892085073380039,-0.027541311967951954
2020-04-07,20,<=0%,159954,-0.059595959595959536,0.06771221245839354,-0.027541311967951954
2020-04-08,20,<=0%,159954,-0.07429718875502,0.07040225549299728,-0.027541311967951954
2020-04-09,20,<=0%,159954,-0.06237424547283699,0.053706761763379296,-0.03508771929824572
2020-04-10,20,<=0%,159954,-0.08094768015794651,0.037525241306213264,-0.048938134810710854
2020-04-13,20,<=0%,159954,-0.06565656565656564,0.02518316188738412,-0.066943674976916
2020-04-14,20,0-5%,159941,0.023510114816839955,0.03543201099533566,-0.066943674976916
2020-04-15,20,0-5%,159941,0.01689545934530101,0.04218749935086685,-0.066943674976916
2020-04-16,20,>5%,159941,0.05105920695274313,0.07561714985684809,-0.066943674976916
2020-04-17,20,>5%,159941,0.1150195421552207,0.033263990542631294,-0.066943674976916
2020-04-20,20,>5%,159941,0.11671388101983005,0.056475458745515406,-0.066943674976916
2020-04-21,20,>5%,159941,0.14832254267216016,0.0453715299744919,-0.066943674976916
