date,action,code,theme,name,from_exposure,to_exposure,nav
2012-09-28,BUY,510300,沪深300,沪深300ETF华泰柏瑞,0.0,0.18998272884282574,0.9999050086355786
2012-10-08,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.18998272884282574,0.30864197530863446,0.997002070702172
2012-10-09,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.30864197530863446,0.776014109347436,1.003849056250466
2012-10-10,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.776014109347436,0.9143364403018106,1.0037796288797727
2012-10-11,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,0.9143364403018106,0.8649130628622359,0.9975220929749646
2012-10-12,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,0.8649130628622359,0.8470798038341476,0.9967757948539542
2012-10-15,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,0.8470798038341476,0.6468763845812964,0.9937871737233013
2012-10-16,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.6468763845812964,0.8777429467084641,0.9939483302472868
2012-10-17,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.8777429467084641,0.9677419354838657,0.9972719114815697
2012-10-18,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.9677419354838657,1.0,1.0092162974875762
2012-10-19,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,1.0,0.10182435299109116,1.0087630707370923
2012-10-22,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.10182435299109116,0.10993657505285359,1.0091492053688278
2012-10-23,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,0.10993657505285359,0.03408606731998276,1.0078513320375246
2012-10-24,SELL,510300,沪深300,沪深300ETF华泰柏瑞,0.03408606731998276,0.0,1.0077757066984758
2012-10-30,BUY,510300,沪深300,沪深300ETF华泰柏瑞,0.0,0.008814455707359947,1.007771265201311
2012-10-31,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.008814455707359947,0.07023705004390202,1.0078029244534732
2012-11-01,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.07023705004390202,0.9421265141319024,1.0088492315378992
2012-11-02,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.9421265141319024,0.9964093357271109,1.0108579206681316
2012-11-05,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,0.9964093357271109,0.7562277580071264,1.0081530954759503
2012-11-06,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,0.7562277580071264,0.7037861915367527,1.0051856577912404
2012-11-07,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.7037861915367527,0.9095002251238249,1.0044735212475886
2012-11-08,SELL,510300,沪深300,沪深300ETF华泰柏瑞,0.9095002251238249,0.0,0.9874997493665276
2012-12-13,BUY,510300,沪深300,沪深300ETF华泰柏瑞,0.0,0.008771929824571423,0.987495418227276
2012-12-14,ADD,510300,沪深300,沪深300ETF华泰柏瑞,0.008771929824571423,1.0,0.9874425049041006
2013-02-21,REDUCE,510300,沪深300,沪深300ETF华泰柏瑞,1.0,0.6959873367629661,1.0713523619437566
