total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,proxy_kind,volume_ratio_cut,volume_short_ratio_cut,volume_breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
21.881151349381007,0.2506450134379492,0.1796751360012787,1.3949899747740575,-0.2082464657991901,35.2443461305872,950,1543,0.7615211764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs100_vb02,etf_above_ma20_blend,1.0,1.0,0.0,-0.0009783719725737,0.0909317748923455,3.788351264041111,False,full_history,False
21.86778244988778,0.2505927895673268,0.1802209862248055,1.3904750762751916,-0.2082464657991896,35.24434613058708,949,1541,0.7631535294117646,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb-1,etf_above_ma20_blend,1.0,0.95,-0.03,-0.0010305958431962,0.0864168763934796,3.7883512640409904,False,full_history,False
21.86778244988778,0.2505927895673268,0.1802209862248055,1.3904750762751916,-0.2082464657991896,35.24434613058708,949,1541,0.7631535294117646,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb00,etf_above_ma20_blend,1.0,0.95,-0.02,-0.0010305958431962,0.0864168763934796,3.7883512640409904,False,full_history,False
21.847601738585286,0.2505139025163019,0.1929225648084621,1.298520485486069,-0.1896238403889111,31.4559948665461,902,1562,0.8055529411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb01,hybrid_breadth_blend,0.91,0.9,-0.01,-0.001109482894221,-0.0055377143956429,7.105427357601002e-15,False,full_history,False
21.751738514904307,0.2501382841871835,0.1933404651454545,1.2937709858047493,-0.1945389819794026,33.51472233022098,888,1530,0.8060117647058825,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb02,hybrid_breadth_blend_75_25,0.91,0.9,0.0,-0.0014851012233394,-0.0102872140769627,2.0587274636748845,False,full_history,False
21.699254689033697,0.2499320152170443,0.193344477802439,1.292677288008334,-0.1945389819794026,33.51472233022098,888,1530,0.8063058823529413,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb00,hybrid_breadth_blend_75_25,0.91,0.9,-0.02,-0.0016913701934786,-0.011380911873378,2.0587274636748845,False,full_history,False
21.699254689033697,0.2499320152170443,0.193344477802439,1.292677288008334,-0.1945389819794026,33.51472233022098,888,1530,0.8063058823529413,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb01,hybrid_breadth_blend_75_25,0.91,0.9,-0.01,-0.0016913701934786,-0.011380911873378,2.0587274636748845,False,full_history,False
21.66159294923072,0.2497837260857616,0.1927979907550506,1.2955722469281912,-0.1896238403889109,31.455994866546156,903,1560,0.8046705882352941,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb02,hybrid_breadth_blend,0.91,0.9,0.0,-0.0018396593247613,-0.0084859529535208,6.394884621840903e-14,False,full_history,False
21.557275832272044,0.2493717905005439,0.1937934707650485,1.2867914977531802,-0.193004793977537,35.111960215904226,880,1515,0.806,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_baseline_sh_sz_vr91_vs90_vb01,baseline_sh_sz,0.91,0.9,-0.01,-0.002251594909979,-0.0172667021285317,3.6559653493581337,False,full_history,False
21.3537258137542,0.248562877493992,0.1801165575642112,1.380011259683218,-0.2082464657991896,35.24434613058708,947,1539,0.7628594117647058,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb01,etf_above_ma20_blend,1.0,0.95,-0.01,-0.0030605079165308,0.0759530598015061,3.7883512640409904,False,full_history,False
