date,current_default_strategy_nav,current_default_strategy__proxy_baseline_sh_sz_vr91_vs90_vb01_nav,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb-1_nav,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb00_nav,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb01_nav,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb02_nav,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb03_nav,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb-1_nav,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb00_nav,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb01_nav,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb02_nav,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb03_nav,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb-2_nav,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb00_nav,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb01_nav,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb02_nav,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb03_nav,current_default_strategy__proxy_hybrid_breadth_blend_25_75_vr91_vs90_vb-2_nav,current_default_strategy__proxy_hybrid_breadth_blend_25_75_vr91_vs90_vb-1_nav,current_default_strategy__proxy_hybrid_breadth_blend_25_75_vr91_vs90_vb00_nav,current_default_strategy__proxy_hybrid_breadth_blend_25_75_vr91_vs90_vb01_nav,current_default_strategy__proxy_hybrid_breadth_blend_25_75_vr91_vs90_vb02_nav,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb-2_nav,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb-1_nav,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb00_nav,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb01_nav,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs90_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs90_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs90_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs90_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs95_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs95_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs95_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs95_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs100_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs100_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs100_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr92_vs100_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs95_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs95_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs95_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs95_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs100_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs100_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs100_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr96_vs100_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs90_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs90_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs90_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs90_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs95_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs95_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs95_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs95_vb02_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs100_vb-1_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs100_vb00_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs100_vb01_nav,current_default_strategy__proxy_etf_pos20_regime_vr100_vs100_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs90_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs90_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs90_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs90_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs95_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs95_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs95_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs95_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs100_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs100_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs100_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr92_vs100_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs90_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs90_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs90_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs90_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs95_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs95_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs95_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs95_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs100_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs100_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs100_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr96_vs100_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs90_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs90_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs90_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs90_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs95_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs95_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs95_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs95_vb02_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs100_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs100_vb00_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs100_vb01_nav,current_default_strategy__proxy_etf_above_ma20_regime_vr100_vs100_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs90_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs90_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs90_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs90_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs95_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs95_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs95_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs95_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs100_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs100_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs100_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr92_vs100_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs100_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs100_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs100_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs100_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs90_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs90_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs90_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs90_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb02_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs100_vb-1_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs100_vb00_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs100_vb01_nav,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs100_vb02_nav
2012-05-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-05-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-05-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-05-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-06-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-06-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-06-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-06-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-06-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012-06-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
