total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,leader_margin,annualized_diff,sharpe_diff,mdd_diff,max_drawdown_integral_diff,trade_diff
25.935359429283825,0.2631691930158302,0.20279950781918868,1.297681615926138,-0.18982759788871417,939,1641,0.8191336835960303,0.11544153922052303,1.0,189.52622071974838,30.22536807840936,189.52622071974838,30.22536807840936,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,0.0,0.0,0.0,0.0,0.0,0
20.60962345262775,0.2435827026002586,0.20316536614403286,1.1989381222957662,-0.20036055292839117,908,1566,0.8194681844716871,0.11544153922052303,1.0,202.87028349411514,35.261219277133186,202.87028349411514,35.261219277133186,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,0.005,-0.01958649041557159,-0.09874349363037171,-0.010532955039676994,13.344062774366762,-31
18.325303825178064,0.23376598133982385,0.20278419452033655,1.1527820592367728,-0.19739396183642366,885,1520,0.8199929947460596,0.11544153922052303,1.0,205.91655683414947,18.203069390834102,205.91655683414947,18.203069390834102,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,0.01,-0.029403211676006347,-0.14489955668936516,-0.007566363947709487,16.390336114401094,-54
16.257795106596426,0.22390277256149527,0.20279039628165293,1.104109349687939,-0.19655531047971253,881,1506,0.8195843549328664,0.11544153922052303,1.0,211.3520959665893,21.825192621999935,211.3520959665893,21.825192621999935,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,0.015,-0.03926642045433493,-0.1935722662381989,-0.006727712590998358,21.825875246840923,-58
14.26445223218458,0.21329311889858582,0.2022605003403892,1.054546579977947,-0.19396166450501606,875,1491,0.8172784588441331,0.11544153922052303,1.0,210.5333282397022,21.053550106805304,210.5333282397022,21.053550106805304,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,0.02,-0.04987607411724437,-0.24313503594819097,-0.00413406661630189,21.00710751995382,-64
