total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,ratio_cut,breadth_cut,risk_cap,short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.743591724774088,0.234983236794589,0.21313214365805688,1.1025236867677237,-0.2353710779075927,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.12104558400148,41.85646192089856,220.12104558400148,41.85646192089856,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-05_rc190_vs920,0.895,-0.025,0.19,0.92,-0.027398144513944844,-0.14155292923706275,30.250963593119195,False
18.743366192648107,0.23498223859394862,0.2131311263485434,1.1025242657877719,-0.23538891815331286,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.13021996068937,41.86235104280324,220.13021996068937,41.86235104280324,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-10_rc188_vs920,0.895,-0.03,0.188,0.92,-0.027399142714585212,-0.14155235021701462,30.26013796980709,False
18.743366192648107,0.23498223859394862,0.2131311263485434,1.1025242657877719,-0.23538891815331286,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.13021996068937,41.86235104280324,220.13021996068937,41.86235104280324,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-05_rc188_vs920,0.895,-0.025,0.188,0.92,-0.027399142714585212,-0.14155235021701462,30.26013796980709,False
18.7431398898717,0.23498123697177475,0.21313012254455135,1.1025247588953822,-0.23540675852741133,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.1393941816279,41.86824020651851,220.1393941816279,41.86824020651851,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-10_rc186_vs920,0.895,-0.03,0.186,0.92,-0.02740014433675908,-0.14155185710940432,30.26931219074561,False
18.7431398898717,0.23498123697177475,0.21313012254455135,1.1025247588953822,-0.23540675852741133,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.1393941816279,41.86824020651851,220.1393941816279,41.86824020651851,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-05_rc186_vs920,0.895,-0.025,0.186,0.92,-0.02740014433675908,-0.14155185710940432,30.26931219074561,False
18.66080325944617,0.23461610285982903,0.21304870024688885,1.1012322656178943,-0.23617883381374083,887,1582,0.8235016011644832,0.026011560693641522,0.8,220.1735720359012,41.933108758982925,220.1735720359012,41.933108758982925,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-10_rc190_vs920,0.905,-0.03,0.19,0.92,-0.0277652784487048,-0.14284435038689214,30.30349004501892,False
18.66080325944617,0.23461610285982903,0.21304870024688885,1.1012322656178943,-0.23617883381374083,887,1582,0.8235016011644832,0.026011560693641522,0.8,220.1735720359012,41.933108758982925,220.1735720359012,41.933108758982925,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-05_rc190_vs920,0.905,-0.025,0.19,0.92,-0.0277652784487048,-0.14284435038689214,30.30349004501892,False
18.660690098815145,0.23461560005501614,0.21304751756589524,1.101236018779003,-0.2362119643193864,887,1582,0.8235016011644832,0.026011560693641522,0.8,220.18386449733777,41.94059437899178,220.18386449733777,41.94059437899178,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-10_rc188_vs920,0.905,-0.03,0.188,0.92,-0.027765781253517696,-0.14284059722578357,30.313782506455482,False
18.660690098815145,0.23461560005501614,0.21304751756589524,1.101236018779003,-0.2362119643193864,887,1582,0.8235016011644832,0.026011560693641522,0.8,220.18386449733777,41.94059437899178,220.18386449733777,41.94059437899178,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-05_rc188_vs920,0.905,-0.025,0.188,0.92,-0.027765781253517696,-0.14284059722578357,30.313782506455482,False
18.660576084350144,0.23461509345365683,0.21304634971459413,1.1012396775065947,-0.23624509596241916,887,1582,0.8235016011644832,0.026011560693641522,0.8,220.19415701625556,41.94808029626128,220.19415701625556,41.94808029626128,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-10_rc186_vs920,0.905,-0.03,0.186,0.92,-0.027766287854877003,-0.1428369384981918,30.324075025373276,False
18.660576084350144,0.23461509345365683,0.21304634971459413,1.1012396775065947,-0.23624509596241916,887,1582,0.8235016011644832,0.026011560693641522,0.8,220.19415701625556,41.94808029626128,220.19415701625556,41.94808029626128,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-05_rc186_vs920,0.905,-0.025,0.186,0.92,-0.027766287854877003,-0.1428369384981918,30.324075025373276,False
18.601108958411718,0.2343504899408262,0.21321242754390077,1.0991408551575779,-0.23553460286060357,880,1568,0.8235016011644832,0.026011560693641522,0.8,220.27461706979122,41.91005670755334,220.27461706979122,41.91005670755334,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-15_rc190_vs920,0.895,-0.035,0.19,0.92,-0.028030891367707644,-0.1449357608472086,30.404535078908935,False
18.600401745619408,0.23434733865741308,0.21321143260040118,1.0991312041724546,-0.23555652537690863,880,1568,0.8235016011644832,0.026011560693641522,0.8,220.28528886108165,41.917283781795696,220.28528886108165,41.917283781795696,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-15_rc188_vs920,0.895,-0.035,0.188,0.92,-0.02803404265112075,-0.1449454118323319,30.41520687019937,False
18.599693841726626,0.2343441841886973,0.21321045021616836,1.0991214734132497,-0.23557844773616887,880,1568,0.8235016011644832,0.026011560693641522,0.8,220.2959607121276,41.92451080435302,220.2959607121276,41.92451080435302,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-15_rc186_vs920,0.895,-0.035,0.186,0.92,-0.028037197119836543,-0.14495514259153675,30.42587872124531,False
18.51891794919666,0.23398354410808753,0.2131290124381903,1.0978493328117178,-0.23634218601858226,885,1582,0.8235016011644832,0.026011560693641522,0.8,220.3271268779501,41.98668690189715,220.3271268779501,41.98668690189715,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-15_rc190_vs920,0.905,-0.035,0.19,0.92,-0.028397837200446308,-0.14622728319306866,30.45704488706781,False
18.518324320824025,0.23398088860603772,0.21312785218712466,1.097842849749193,-0.2363793911264469,885,1582,0.8235016011644832,0.026011560693641522,0.8,220.33891598168228,41.99550970193611,220.33891598168228,41.99550970193611,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-15_rc188_vs920,0.905,-0.035,0.188,0.92,-0.028400492702496116,-0.14623376625559348,30.468833990799993,False
18.517729913007212,0.23397822954206982,0.21312670581868454,1.09783627839265,-0.23641659692272965,885,1582,0.8235016011644832,0.026011560693641522,0.8,220.35070534097463,42.004332688315195,220.35070534097463,42.004332688315195,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr905_vb-15_rc186_vs920,0.905,-0.035,0.186,0.92,-0.02840315176646402,-0.1462403376121364,30.480623350092344,False
18.363303396030147,0.233284845194504,0.2113603240435573,1.1037305428545259,-0.23637066493538383,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.69392128648573,41.96819437632844,219.69392128648573,41.96819437632844,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-10_rc190_vsna,0.895,-0.03,0.19,,-0.029096536114029847,-0.1403460731502606,29.82383929560345,False
