total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,treasury_code,mode,risk_cap,drawdown_cut,ratio_cut,breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.632993095072848,0.23449245345030678,0.2115660561081946,1.1083651969689678,-0.23378323828669556,887,1574,0.8194491994177584,0.026011560693641522,0.8,218.81886069929047,41.45449014827604,218.81886069929047,41.45449014827604,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb-1_cap30,511260,market_stress_only,0.3,,0.88,-0.03,-0.0013054367030738145,-0.008027573368983187,0.8302620069191562,False
18.553963841411814,0.23414018348429022,0.21143202001731565,1.1074017240393146,-0.2330031173361462,894,1605,0.8194491994177584,0.026011560693641522,0.8,218.67837824236642,41.198025375873044,218.67837824236642,41.198025375873044,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb-1_cap20,511260,market_stress_only,0.2,,0.88,-0.03,-0.0016577066690903752,-0.008991046298636451,0.6897795499951087,False
18.389076132881087,0.2334009227572713,0.21172824761655062,1.1023608110145553,-0.23378323828669412,892,1587,0.8194491994177584,0.026011560693641522,0.8,218.9339006571341,41.454490148275724,218.9339006571341,41.454490148275724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap50,511260,market_stress_only,0.5,,0.88,-0.02,-0.002396967396109284,-0.014031959323395737,0.9453019647627912,False
18.314240579380392,0.23306347433253483,0.21040671674713804,1.1076807714870869,-0.24687104756859324,903,1630,0.8194491994177584,0.026011560693641522,0.8,222.76752098780997,44.46574473282561,222.76752098780997,44.46574473282561,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap60,511260,market_stress_only,0.6,,0.92,-0.03,-0.0027344158208457703,-0.008711998850864155,4.778922295438662,False
18.269456659064385,0.23286095315283295,0.21183408787664842,1.0992610088723234,-0.23378323828669478,894,1595,0.8194491994177584,0.026011560693641522,0.8,219.80295317261488,41.454490148275895,219.80295317261488,41.454490148275895,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap60,511260,market_stress_only,0.6,,0.88,-0.01,-0.002936937000547646,-0.01713176146562767,1.8143544802435656,False
18.085269296955488,0.23202339872695266,0.2115876735801648,1.0965827772525951,-0.23378323828669434,892,1587,0.8194491994177584,0.026011560693641522,0.8,219.31277657638873,41.454490148275795,219.31277657638873,41.454490148275795,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap40,511260,market_stress_only,0.4,,0.88,-0.02,-0.0037744914264279394,-0.019809993085355915,1.3241778840174163,False
17.915613772338478,0.23124525254157668,0.2099720220966313,1.1013145953090608,-0.25014436334538914,903,1630,0.8194491994177584,0.026011560693641522,0.8,224.03939102229103,45.215933880844574,224.03939102229103,45.215933880844574,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap50,511260,market_stress_only,0.5,,0.92,-0.03,-0.004552637611803911,-0.015078175028890195,6.050792329919716,False
17.86554074198122,0.23101434667511556,0.21164817453089885,1.0915017206604323,-0.23468229937561425,894,1595,0.8194491994177584,0.026011560693641522,0.8,220.69649273993025,42.45696236782837,220.69649273993025,42.45696236782837,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap50,511260,market_stress_only,0.5,,0.88,-0.01,-0.00478354347826504,-0.024891049677518762,2.7078940475589377,False
17.784397952904456,0.23063895430753645,0.2114812789070204,1.0905880440080886,-0.23385279253953406,892,1585,0.8194491994177584,0.026011560693641522,0.8,219.72119567586577,42.15719011190166,219.72119567586577,42.15719011190166,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap30,511260,market_stress_only,0.3,,0.88,-0.02,-0.005158935845844148,-0.025804726329862415,1.7325969834944601,False
17.782777730598955,0.23063144331009644,0.21034086538127814,1.0964652203557221,-0.24687104756859235,910,1647,0.8194491994177584,0.026011560693641522,0.8,223.1046879359572,44.46574473282537,223.1046879359572,44.46574473282537,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb00_cap60,511260,market_stress_only,0.6,,0.92,-0.02,-0.005166446843284156,-0.019927549982228898,5.11608924358589,False
17.623110268027684,0.22988829044624204,0.2102144314207381,1.09358947857451,-0.24486224611839957,911,1654,0.8194491994177584,0.026011560693641522,0.8,224.31046590712924,45.277801729593556,224.31046590712924,45.277801729593556,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb01_cap60,511260,market_stress_only,0.6,,0.92,-0.01,-0.0059095997071385575,-0.02280329176344109,6.32186721475793,False
17.58230235739947,0.229697405099907,0.2113462006329611,1.086830065607926,-0.23460915383086767,899,1616,0.8194491994177584,0.026011560693641522,0.8,220.2499637860749,42.452991342102365,220.2499637860749,42.452991342102365,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap20,511260,market_stress_only,0.2,,0.88,-0.02,-0.006100485053473603,-0.02956270473002509,2.2613650937035743,False
17.520922901880656,0.22940955829924392,0.20961787309768265,1.0944179277705879,-0.2534179894795172,903,1630,0.8194491994177584,0.026011560693641522,0.8,225.38258501940786,45.96504220583416,225.38258501940786,45.96504220583416,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap40,511260,market_stress_only,0.4,,0.92,-0.03,-0.006388331854136675,-0.02197484256736315,7.393986327036544,False
17.46816492469046,0.22916143372156128,0.21149880067271332,1.0835117409302961,-0.23656569862525956,894,1595,0.8194491994177584,0.026011560693641522,0.8,222.18698141795727,43.151374976728206,222.18698141795727,43.151374976728206,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap40,511260,market_stress_only,0.4,,0.88,-0.01,-0.006636456431819315,-0.032881029407654916,4.198382725585958,False
17.265626028108997,0.2282027202902941,0.20989674024461105,1.087214217926155,-0.25044922513902446,910,1647,0.8194491994177584,0.026011560693641522,0.8,224.66186090972374,45.98288535116624,224.66186090972374,45.98288535116624,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb00_cap50,511260,market_stress_only,0.5,,0.92,-0.02,-0.007595169863086504,-0.02917855241179601,6.6732622173524305,False
17.130269507934123,0.22755649080549967,0.20934466925819742,1.0869944365520983,-0.25669180959084226,903,1625,0.8194491994177584,0.026011560693641522,0.8,227.29729803552056,46.713054390848086,227.29729803552056,46.713054390848086,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap30,511260,market_stress_only,0.3,,0.92,-0.03,-0.008241399347880929,-0.02939833378585277,9.308699343149243,False
17.0772758585703,0.22730226256821484,0.2113860386785431,1.0752945842079746,-0.2384455207056556,894,1592,0.8194491994177584,0.026011560693641522,0.8,223.79144402780076,43.844474641054816,223.79144402780076,43.844474641054816,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap30,511260,market_stress_only,0.3,,0.88,-0.01,-0.008495627585165755,-0.0410981861299764,5.802845335429453,False
17.071178889920173,0.22727296896458093,0.2097486540239234,1.0835491175006957,-0.24973912760713912,911,1654,0.8194491994177584,0.026011560693641522,0.8,226.80083882415653,46.838609264842425,226.80083882415653,46.838609264842425,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb01_cap50,511260,market_stress_only,0.5,,0.92,-0.01,-0.008524921188799661,-0.03284365283725532,8.812240131785217,False
16.907061386013503,0.2264809761932589,0.20907369609144325,1.0832590633218737,-0.25915893537299517,908,1654,0.8194491994177584,0.026011560693641522,0.8,228.7182954314198,47.24447067999584,228.7182954314198,47.24447067999584,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap20,511260,market_stress_only,0.2,,0.92,-0.03,-0.009316913960121687,-0.03313370701607732,10.729696739048478,False
