total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,pool,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
21.91728331672716,0.2500218187866863,0.19511308901183133,1.2814200218598628,-0.19043421654852244,1157,1911,0.8034341601507612,0.06298003072196612,0.7,179.67605233277254,30.97514113188996,179.67605233277254,30.97514113188996,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,base_pool,0.0,0.0,0.0,0.0,0
22.346888396067804,0.2516771454391231,0.2126394930420005,1.183586086660825,-0.19762289322772864,1137,1884,0.800340308308694,0.06298003072196612,0.7,185.08115984350331,34.16679858707385,185.08115984350331,34.16679858707385,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 70%,plus_159845_risk,0.0016553266524368393,-0.09783393519903782,5.4051075107307724,-0.007188676679206196,-20
