total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,leader_gap,mom_threshold,release_ratio,trigger_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,trigger_days_diff_vs_base
23.296321461227098,0.25557175807623933,0.19793637124860466,1.2911813855334633,-0.18978949296819625,1182,1966,0.8021672425603653,0.15379310344827601,1.0,183.39555901521348,31.9065314339024,183.39555901521348,31.9065314339024,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g003_m10,0.003,0.1,0.95,207,0.0086821215430124,0.01805924777305079,3.810492051770087e-05,1.9996712432871675,22,207
23.296321461227098,0.25557175807623933,0.19793637124860466,1.2911813855334633,-0.18978949296819625,1182,1966,0.8021672425603653,0.15379310344827601,1.0,183.39555901521348,31.9065314339024,183.39555901521348,31.9065314339024,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g005_m10,0.005,0.1,0.95,207,0.0086821215430124,0.01805924777305079,3.810492051770087e-05,1.9996712432871675,22,207
23.296321461227098,0.25557175807623933,0.19793637124860466,1.2911813855334633,-0.18978949296819625,1182,1966,0.8021672425603653,0.15379310344827601,1.0,183.39555901521348,31.9065314339024,183.39555901521348,31.9065314339024,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g007_m10,0.007,0.1,0.95,207,0.0086821215430124,0.01805924777305079,3.810492051770087e-05,1.9996712432871675,22,207
23.285900077127106,0.2555333313672521,0.19793207688664965,1.2910152582978711,-0.18978949296819625,1182,1965,0.8021672425603653,0.15379310344827601,1.0,183.39555901521356,31.9065314339024,183.39555901521356,31.9065314339024,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g010_m10,0.01,0.1,0.95,206,0.008643694834025162,0.017893120537458618,3.810492051770087e-05,1.9996712432872528,22,206
23.175771837773326,0.2551263175497469,0.19765919497626486,1.290738422669296,-0.18964247329603012,1182,1966,0.8021672425603653,0.15379310344827601,1.0,183.2274288120551,31.848627664836112,183.2274288120551,31.848627664836112,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r90_g003_m10,0.003,0.1,0.9,207,0.008236681016519976,0.01761628490888345,0.00018512459268382742,1.8315410401287977,22,207
23.175771837773326,0.2551263175497469,0.19765919497626486,1.290738422669296,-0.18964247329603012,1182,1966,0.8021672425603653,0.15379310344827601,1.0,183.2274288120551,31.848627664836112,183.2274288120551,31.848627664836112,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r90_g005_m10,0.005,0.1,0.9,207,0.008236681016519976,0.01761628490888345,0.00018512459268382742,1.8315410401287977,22,207
23.175771837773326,0.2551263175497469,0.19765919497626486,1.290738422669296,-0.18964247329603012,1182,1966,0.8021672425603653,0.15379310344827601,1.0,183.2274288120551,31.848627664836112,183.2274288120551,31.848627664836112,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r90_g007_m10,0.007,0.1,0.9,207,0.008236681016519976,0.01761628490888345,0.00018512459268382742,1.8315410401287977,22,207
23.165840369228867,0.2550895280673475,0.19765510872658143,1.2905789772437188,-0.18964247329603012,1182,1965,0.8021672425603653,0.15379310344827601,1.0,183.22742881205517,31.848627664836112,183.22742881205517,31.848627664836112,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r90_g010_m10,0.01,0.1,0.9,206,0.008199891534120596,0.01745683948330634,0.00018512459268382742,1.8315410401288545,22,206
23.10952722030795,0.25488065942381777,0.19830686103344944,1.285284120254547,-0.19068596242459523,1180,1958,0.8021672425603653,0.15379310344827601,1.0,184.39098950345198,32.255133780422085,184.39098950345198,32.255133780422085,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g003_m08,0.003,0.08,0.95,241,0.007991022890590838,0.012161982494134582,-0.0008583645358812841,2.995101731525665,20,241
23.10952722030795,0.25488065942381777,0.19830686103344944,1.285284120254547,-0.19068596242459523,1180,1958,0.8021672425603653,0.15379310344827601,1.0,184.39098950345198,32.255133780422085,184.39098950345198,32.255133780422085,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g005_m08,0.005,0.08,0.95,241,0.007991022890590838,0.012161982494134582,-0.0008583645358812841,2.995101731525665,20,241
23.101578922628224,0.2548511422611037,0.19830539043618597,1.2851448046900873,-0.19068596242459523,1181,1961,0.8021672425603653,0.15379310344827601,1.0,184.39233110526084,32.255133780422085,184.39233110526084,32.255133780422085,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g007_m08,0.007,0.08,0.95,240,0.007961505727876794,0.012022666929674797,-0.0008583645358812841,2.9964433333345255,21,240
23.048269163954785,0.25465293473497397,0.19829885645209508,1.28418761101879,-0.19068596242459523,1182,1965,0.8021672425603653,0.15379310344827601,1.0,184.44195919407088,32.255133780422085,184.44195919407088,32.255133780422085,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r95_g010_m08,0.01,0.08,0.95,238,0.0077632982017470376,0.011065473258377478,-0.0008583645358812841,3.046071422144564,22,238
23.00004961409534,0.254473301009972,0.19800522824288658,1.285184756322787,-0.19049180847537772,1180,1958,0.8021672425603653,0.15379310344827601,1.0,184.15443387109497,32.17890132235374,184.15443387109497,32.17890132235374,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,rc_r90_g003_m08,0.003,0.08,0.9,241,0.007583664476745078,0.01206261856237445,-0.0006642105866637715,2.7585460991686546,20,241
