strategy,total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown_integral,max_drawdown,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,drawdown_integral_definition,drawdown_integral_recomputed
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg30_cap08_hi04_dd02_vm16_gb06__stressbond_default,22.077695595825983,0.2514095354570376,0.1930087786468068,1.302580831916978,29.592053291212444,-0.189016614503217,863,0.810115294117647,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg30_cap08_hi04_dd02_vm15_gb06__stressbond_default,22.077695595825983,0.2514095354570376,0.1930087786468068,1.302580831916978,29.592053291212444,-0.189016614503217,863,0.810115294117647,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg30_cap08_hi04_dd02_vm16_gb06_gs05__stressbond_default,22.077695595825983,0.2514095354570376,0.1930087786468068,1.302580831916978,29.592053291212444,-0.189016614503217,863,0.810115294117647,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg30_cap08_hi04_dd02_vm15_gb06_gs05__stressbond_default,22.077695595825983,0.2514095354570376,0.1930087786468068,1.302580831916978,29.592053291212444,-0.189016614503217,863,0.810115294117647,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb02_gs03__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb02_gs03__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb02__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb02__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb02_gs05__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb02_gs05__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb04_gs03__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb04_gs03__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb04__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb04__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb04_gs05__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb04_gs05__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb06_gs03__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb06_gs03__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb06__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb06__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm16_gb06_gs05__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi05_dd02_vm15_gb06_gs05__stressbond_default,22.077582125680756,0.2514090958253367,0.1930184178398044,1.302513504353733,29.600110971005527,-0.1890166145032175,863,0.8102123529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb02_gs03__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb02_gs03__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb02__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb02__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb02_gs05__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb02_gs05__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb04_gs03__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb04_gs03__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb04__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb04__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb04_gs05__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb04_gs05__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb06_gs03__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb06_gs03__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb06__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb06__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm16_gb06_gs05__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap08_hi06_dd02_vm15_gb06_gs05__stressbond_default,22.077350886832697,0.2514081999012776,0.1930300170442592,1.3024305947381902,29.608188373066923,-0.1890166145032176,863,0.810309411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb02_gs03__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb02__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb02_gs05__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb04_gs03__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb04__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb04_gs05__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb06_gs03__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb06__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg33_cap08_hi04_dd02_vm16_gb06_gs05__stressbond_default,22.077197852670444,0.251407606973018,0.1930039602405999,1.3026033593280248,29.61628549739721,-0.1890166145032172,900,0.8100888235294117,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm16_gb02_gs03__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm15_gb02_gs03__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm16_gb02__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm15_gb02__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm16_gb02_gs05__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm15_gb02_gs05__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm16_gb04_gs03__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm15_gb04_gs03__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm16_gb04__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg31_cap08_hi04_dd02_vm15_gb04__stressbond_default,22.07617686877147,0.2514036510948247,0.193010474867851,1.302538897264275,29.600110971005456,-0.1890166145032176,863,0.8101682352941176,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
