code,theme,name,holding_days,holding_day_share,gross_profit_contribution,cost_drag_contribution,net_profit_contribution,gross_contribution_rate,net_contribution_rate
159949,创业板50,创业板50ETF华安,421,0.13642255346727156,11.502975489292373,-0.40936875659658933,11.093606732695783,0.44089625930558546,0.42520561007938956
513880,日经ETF,日经225ETF华安,191,0.06189241736876215,3.3378165902319528,-0.3944210319673165,2.943395558264637,0.12793479828338938,0.11281707872050645
159941,纳指ETF,纳指ETF广发,377,0.12216461438755671,3.3422270989900986,-0.438419514845158,2.9038075841449404,0.12810384817964546,0.11129971569394798
159954,H股,H股ETF,130,0.04212572909915749,2.3557546138975045,-0.11648107609729448,2.2392735378002095,0.09029345477403757,0.08582886465307349
518880,黄金ETF,黄金ETF华安,990,0.3208036292935839,2.574997887002627,-0.5842124989876243,1.9907853880150035,0.09869680563572907,0.0763045901882582
512890,红利低波ETF,红利低波ETF华泰柏瑞,217,0.07031756318859365,2.084837037449123,-0.387196615099747,1.6976404223493764,0.07990948532653122,0.06506866962869957
510300,沪深300,沪深300ETF华泰柏瑞,874,0.2832145171743357,0.24145189345968024,-0.24418236730851833,-0.0027304738488380664,0.009254582584107772,-0.00010465602636509534
511260,十年国债ETF,十年国债ETF,102,0.03305249513933895,0.05873591968385149,-0.10803023242595139,-0.049294312742099895,0.0022512824876997537,-0.0018893961925992495
159985,豆粕,豆粕ETF,294,0.09526895657809462,-0.46447169122734966,-0.37370422508134077,-0.838175916308691,-0.017802683436655312,-0.03212635082849045
