strategy,year,start_date,end_date,strategy_return,hs300_return,excess_return
slope_vol_025,2016,2015-12-31,2016-12-30,0.20479659935825056,-0.09686562903164342,0.301662228389894
slope_vol_025,2017,2016-12-30,2017-12-29,0.08259720333763387,0.23368087754307587,-0.151083674205442
slope_vol_025,2018,2017-12-29,2018-12-28,-0.12098924578799497,-0.2416418271617753,0.12065258137378032
slope_vol_025,2019,2018-12-28,2019-12-31,0.5012430880786247,0.3859357093623652,0.11530737871625951
slope_vol_025,2020,2019-12-31,2020-12-31,0.4588195336152998,0.2907714843749991,0.1680480492403007
slope_vol_025,2021,2020-12-31,2021-12-31,0.08689795825154656,-0.0404000983832733,0.12729805663481986
slope_vol_025,2022,2021-12-31,2022-12-30,0.15894408138256177,-0.20132014717873803,0.3602642285612998
slope_vol_025,2023,2022-12-30,2023-12-29,0.17113969518217176,-0.09775224647250746,0.2688919416546792
slope_vol_025,2024,2023-12-29,2024-12-31,0.36725512081814315,0.17374101990322166,0.1935141009149215
slope_vol_025,2025,2024-12-31,2025-12-31,1.3027552462193488,0.20838818873246168,1.0943670574868871
slope_vol_025,2026,2025-12-31,2026-06-22,0.20665551451116593,0.0989194178931394,0.10773609661802652
slope_downvol_025,2012,2012-05-28,2012-12-31,0.05184302699687038,-0.030721966205837004,0.08256499320270738
slope_downvol_025,2013,2012-12-31,2013-12-31,-0.07182678247337204,-0.05863708399365919,-0.013189698479712852
slope_downvol_025,2014,2013-12-31,2014-12-31,0.3938201851155403,0.5372985893150872,-0.14347840419954694
slope_downvol_025,2015,2014-12-31,2015-12-31,0.0367799981225756,0.0680185133646376,-0.031238515242062004
slope_downvol_025,2016,2015-12-31,2016-12-30,0.13764589944153016,-0.09686562903164342,0.23451152847317358
slope_downvol_025,2017,2016-12-30,2017-12-29,0.09810905718451357,0.23368087754307587,-0.1355718203585623
slope_downvol_025,2018,2017-12-29,2018-12-28,-0.16008754478008247,-0.2416418271617753,0.08155428238169282
slope_downvol_025,2019,2018-12-28,2019-12-31,0.4873770123556882,0.3859357093623652,0.10144130299332299
slope_downvol_025,2020,2019-12-31,2020-12-31,0.4184434848476759,0.2907714843749991,0.1276720004726768
slope_downvol_025,2021,2020-12-31,2021-12-31,0.12954764140978225,-0.0404000983832733,0.16994773979305555
slope_downvol_025,2022,2021-12-31,2022-12-30,0.2691312297146631,-0.20132014717873803,0.4704513768934011
slope_downvol_025,2023,2022-12-30,2023-12-29,0.18652518101488047,-0.09775224647250746,0.28427742748738793
slope_downvol_025,2024,2023-12-29,2024-12-31,0.27349646545134965,0.17374101990322166,0.09975544554812799
slope_downvol_025,2025,2024-12-31,2025-12-31,1.2709281223607212,0.20838818873246168,1.0625399336282595
slope_downvol_025,2026,2025-12-31,2026-06-22,0.16542550586594995,0.0989194178931394,0.06650608797281055
slope_downvol_040,2012,2012-05-28,2012-12-31,0.05184302699687038,-0.030721966205837004,0.08256499320270738
slope_downvol_040,2013,2012-12-31,2013-12-31,-0.07182678247337204,-0.05863708399365919,-0.013189698479712852
slope_downvol_040,2014,2013-12-31,2014-12-31,0.3938201851155403,0.5372985893150872,-0.14347840419954694
slope_downvol_040,2015,2014-12-31,2015-12-31,-0.002832725848253892,0.0680185133646376,-0.07085123921289149
slope_downvol_040,2016,2015-12-31,2016-12-30,0.1565882809835928,-0.09686562903164342,0.2534539100152362
slope_downvol_040,2017,2016-12-30,2017-12-29,0.10563345355626241,0.23368087754307587,-0.12804742398681346
slope_downvol_040,2018,2017-12-29,2018-12-28,-0.17753905015742488,-0.2416418271617753,0.06410277700435041
slope_downvol_040,2019,2018-12-28,2019-12-31,0.3739825927096492,0.3859357093623652,-0.011953116652716034
slope_downvol_040,2020,2019-12-31,2020-12-31,0.43934490379286806,0.2907714843749991,0.14857341941786895
slope_downvol_040,2021,2020-12-31,2021-12-31,0.2002393176512538,-0.0404000983832733,0.2406394160345271
slope_downvol_040,2022,2021-12-31,2022-12-30,0.21949785567181324,-0.20132014717873803,0.42081800285055126
slope_downvol_040,2023,2022-12-30,2023-12-29,0.16603947542664765,-0.09775224647250746,0.2637917218991551
slope_downvol_040,2024,2023-12-29,2024-12-31,0.3229357032779212,0.17374101990322166,0.14919468337469954
