strategy,total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown_integral,max_drawdown,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,drawdown_integral_definition,drawdown_integral_recomputed
relative_lead_core_28_cap35_hi30_hsmom04_lead03_ma120,18.787489254255675,0.237783329431964,0.2118788333281438,1.1222608964610494,46.60596687974049,-0.2470828267305419,1260,0.8165654604295381,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
relative_lead_core_30_cap35_hi30_hsmom04_lead02_ma120,18.75323362954282,0.2376300727294775,0.2118668470975581,1.1216010243455232,46.16595929147645,-0.2457254476072594,1266,0.8166902030008827,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
relative_lead_core_28_cap35_hi30_hsmom04_lead02_ma120,18.748866975242414,0.237610518964807,0.2118696219772038,1.121494043116633,46.25457907031026,-0.2459644123233549,1266,0.8165984112974405,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
relative_lead_core_28_cap35_hi30_hsmom05_lead02_ma90,18.68259061286757,0.2373132412127234,0.2119993546084817,1.1194054889977902,47.49549518772001,-0.2493099673684573,1182,0.8153133274492498,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
current_baseline,18.455163912554585,0.2362860197266547,0.2015356408617294,1.1724279572404115,36.88477833599491,-0.2165224907940771,1569,0.8127819947043249,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi20_m6005_m12010_ma90_dd03_oh25_ohh30,18.110947717016437,0.2347098851761941,0.2041302747013453,1.1498043860450815,43.39079195061311,-0.2411553211366981,1366,0.8177593409826419,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi20_m6005_m12010_ma90_dd03_oh25_ohh28,18.082398110983853,0.2345779779583872,0.2041107876831988,1.1492679079876786,43.39079195061288,-0.2411553211366974,1369,0.8174945572227126,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi25_m6005_m12010_ma90_dd03_oh25_ohh30,17.926438394621496,0.2338541492235211,0.2044007956318721,1.1440960809403833,43.39138417021868,-0.2411553211366974,1366,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi25_m6005_m12010_ma90_dd03_oh25_ohh28,17.912348094504623,0.2337884818461517,0.2043900562936704,1.1438349109813897,43.391384170218785,-0.2411553211366981,1369,0.8180976757869961,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi20_m6005_m12010_ma90_dd03_oh25_ohh32,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s03_sc08_mc04_dw80_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s03_sc08_mc04_dw100_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s03_sc09_mc04_dw80_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s03_sc09_mc04_dw100_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s03_sc10_mc04_dw80_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s03_sc10_mc04_dw100_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s05_sc08_mc04_dw80_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s05_sc08_mc04_dw100_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s05_sc09_mc04_dw80_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s05_sc09_mc04_dw100_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s05_sc10_mc04_dw80_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
short_brake_core_28_m6005_m12010_ma90_s05_sc10_mc04_dw100_cap30_hi20,17.85365576299756,0.2335144585433817,0.2042530477767871,1.143260583306312,43.389654468641915,-0.2411553211366986,1372,0.8182300676669608,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap33_hi25_m6005_m12010_ma90_dd03_oh25_ohh30,17.841163680726922,0.2334560331718762,0.2044580234448592,1.1418286709341958,43.39138417021856,-0.2411553211366971,1366,0.8185919388055312,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag28_co24_rm06_cap30_hi20,17.834312695797465,0.2334239758945826,0.2040169398955602,1.1441401680374008,39.6309751436725,-0.235562724933776,1464,0.818265372168285,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs95_vg80,17.83060359381511,0.2334066156660286,0.2028757933347501,1.150490217829497,39.601649803519294,-0.2353607392246099,1482,0.8160152986172403,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
adaptive_core_overheat_28_cap33_hi25_m6005_m12010_ma90_dd03_oh25_ohh28,17.818775383816863,0.2333512332259799,0.204439893960103,1.14141730709134,43.39138417021872,-0.2411553211366979,1369,0.8183801117975875,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag28_co24_rm08_cap30_hi20,17.807290685349574,0.2332974282507955,0.2040362348101011,1.1434117497214562,39.63097514367245,-0.2355627249337758,1409,0.8181971167990586,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi25_m6005_m12010_ma90_dd03_oh25_ohh32,17.798292455720556,0.2332552508811838,0.2044678762581835,1.14079167422197,43.390816544203325,-0.2411553211366975,1372,0.8184654310091203,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag28_co28_rm06_cap30_hi20,17.796173684199427,0.2332453168442867,0.2040651624639707,1.1429942966647624,39.6309751436724,-0.2355627249337754,1382,0.8190044130626656,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm08_cap30_hi20,17.796173684199427,0.2332453168442867,0.2040651624639707,1.1429942966647624,39.6309751436724,-0.2355627249337754,1382,0.8190044130626656,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm10_cap30_hi20,17.796173684199427,0.2332453168442867,0.2040651624639707,1.1429942966647624,39.6309751436724,-0.2355627249337754,1382,0.8190044130626656,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm12_cap30_hi20,17.796173684199427,0.2332453168442867,0.2040651624639707,1.1429942966647624,39.6309751436724,-0.2355627249337754,1382,0.8190044130626656,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
adaptive_core_overheat_28_cap35_hi25_m6005_m12010_ma90_dd03_oh25_ohh30,17.784375010726215,0.2331899787562359,0.2044990575019248,1.1402985500509752,43.3913841702188,-0.2411553211366981,1366,0.8188331862312445,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs90_vg70,17.765691829047107,0.2331022849253547,0.2028527036441451,1.1491209174824464,39.42874682306967,-0.2341107972816805,1465,0.8160741394527802,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi20_m6005_m12010_ma90_dd03_oh25_ohh35,17.762701352539477,0.2330882409067984,0.2043418918782549,1.1406777081503696,43.3919787110691,-0.2411553211366979,1365,0.8185536922624301,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap35_hi25_m6005_m12010_ma90_dd03_oh25_ohh28,17.756519318529453,0.233059201952934,0.2044756074781204,1.1397897520753042,43.39138417021878,-0.2411553211366979,1369,0.818568402471315,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
adaptive_core_overheat_28_cap30_hi25_m6005_m12010_ma90_dd03_oh25_ohh35,17.752666543928928,0.233041099765983,0.2045166808337133,1.1394723345596545,43.39197871106895,-0.2411553211366974,1365,0.818627243306855,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag28_co24_rm10_cap30_hi20,17.70450702796328,0.2328145313658953,0.2040582445920138,1.1409219550593297,39.63097514367242,-0.2355627249337755,1424,0.8181641659311563,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag30_co24_rm06_cap30_hi20,17.66147260052404,0.2326116154144692,0.2036167385864862,1.142399279299268,39.6350287742482,-0.2355627249337758,1457,0.818119446896146,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag28_co24_rm12_cap30_hi20,17.64892092751709,0.2325523499138069,0.2041452141544527,1.1391516126254215,39.63097514367257,-0.2355627249337764,1451,0.81815475139747,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
adaptive_core_overheat_28_cap33_hi25_m6005_m12010_ma90_dd03_oh25_ohh32,17.637172300579703,0.232496842603828,0.204570907558482,1.1365098066906834,43.39047713598511,-0.2411553211366972,1372,0.8189685201529862,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag28_co24_rm06_cap33_hi25,17.6180513364144,0.2324064346007577,0.204335165052062,1.1373785542079526,39.631803873977944,-0.2355627249337765,1464,0.8190038246543101,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs90_vg70,17.616931950491296,0.2324011392340403,0.2029345812210123,1.145202251068962,39.42874682306967,-0.2341107972816805,1469,0.8166919682259487,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co28_rm06_cap30_hi20,17.611748849417676,0.2323766162032765,0.2036643287869141,1.1409784795765727,39.63502877424825,-0.2355627249337758,1457,0.8188396587231538,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs95_vg70,17.611670298002828,0.2323762445007851,0.2024456687711443,1.147844979402725,39.65744921001713,-0.2352789984471234,1480,0.8143971756398942,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs90_vg80,17.607662789421976,0.2323572791800654,0.2030628060198926,1.144263116098686,39.518433803729366,-0.2345845571216638,1466,0.8169273315681083,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr95_vs90_vg70,17.602739297675715,0.2323339738251448,0.2027547535805838,1.1458866917899655,39.42874682306967,-0.2341107972816805,1473,0.8156328331862314,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co24_rm08_cap30_hi20,17.600519047518826,0.2323234623942232,0.2036434086071682,1.1408346775533464,39.63502877424822,-0.2355627249337757,1415,0.8179923506913799,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag30_co28_rm08_cap30_hi20,17.59151134435068,0.2322808048620979,0.2036722519361854,1.1404636746240526,39.635028774248255,-0.2355627249337761,1415,0.8187972933215651,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co24_rm08_cap33_hi25,17.59133960098461,0.232279991355341,0.2043544283428248,1.1366525953901436,39.63180387397773,-0.2355627249337757,1409,0.8189355692850839,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag28_co28_rm06_cap33_hi25,17.580350248653854,0.2322279229393276,0.2043833103778899,1.1362372128622191,39.631803873977745,-0.2355627249337757,1382,0.8197428655486908,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm08_cap33_hi25,17.580350248653854,0.2322279229393276,0.2043833103778899,1.1362372128622191,39.631803873977745,-0.2355627249337757,1382,0.8197428655486908,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm10_cap33_hi25,17.580350248653854,0.2322279229393276,0.2043833103778899,1.1362372128622191,39.631803873977745,-0.2355627249337757,1382,0.8197428655486908,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm12_cap33_hi25,17.580350248653854,0.2322279229393276,0.2043833103778899,1.1362372128622191,39.631803873977745,-0.2355627249337757,1382,0.8197428655486908,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr95_vs90_vg70,17.56912460796991,0.2321747054381882,0.2028575851070971,1.1445207006462852,39.42874682306967,-0.2341107972816805,1471,0.8164271844660195,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
adaptive_core_overheat_28_cap33_hi25_m6005_m12010_ma90_dd03_oh25_ohh35,17.564633028819184,0.2321534037984589,0.2046531424109246,1.134374977405997,43.392336547877505,-0.2411553211366973,1365,0.8192274198293616,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag30_co28_rm10_cap30_hi20,17.557799894191874,0.2321209879824506,0.2036831319295708,1.1396181204770208,39.63502877424827,-0.2355627249337757,1427,0.818780817887614,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr95_vs95_vg70,17.551949180947226,0.2320932238824249,0.2022831896666415,1.1473678275733623,38.82957140222932,-0.2316445795928505,1484,0.8134263018534864,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co28_rm12_cap30_hi20,17.534573884533565,0.2320107228273751,0.2037215682684428,1.138861853457047,39.63502877424813,-0.2355627249337751,1444,0.8187761106207708,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
adaptive_core_overheat_28_cap35_hi25_m6005_m12010_ma90_dd03_oh25_ohh32,17.530253133156222,0.2319901959678378,0.2046447860404018,1.133623780290388,43.39025135022753,-0.2411553211366978,1372,0.8193039129155635,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs90_vg80,17.509042790469216,0.2318893661857393,0.20312041138963,1.1416349770034877,39.518433803729366,-0.2345845571216638,1469,0.8173392174168873,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr95_vs90_vg80,17.49997667470292,0.2318462349269845,0.2029937076173178,1.1421350821576168,39.518433803729366,-0.2345845571216638,1474,0.8166331273904089,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co24_rm10_cap30_hi20,17.499362678126808,0.2318433131820176,0.2036791564570194,1.1382770687728252,39.635028774248234,-0.2355627249337757,1427,0.8179429243895263,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag28_co24_rm10_cap33_hi25,17.489736137100824,0.2317974928472606,0.2043763976760872,1.1341695786938792,39.63180387397777,-0.2355627249337759,1424,0.8189026184171815,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs95_vg70,17.48201807676664,0.2317607404819637,0.2021805742526103,1.146305679161812,39.60146260629017,-0.2348485946623747,1477,0.8127202118270078,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr95_vs90_vg80,17.477493594195018,0.2317391888781299,0.2030661228431681,1.1412006376716344,39.518433803729366,-0.2345845571216638,1471,0.8171626949102677,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr95_vs95_vg80,17.467280996865203,0.231690524887751,0.2026613007969816,1.143240095551591,39.11855971207889,-0.232938283221482,1484,0.8151621065019123,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co24_rm06_cap33_hi25,17.45160818564242,0.231615793840624,0.2039274273056623,1.1357755888983987,39.63587385648749,-0.235562724933775,1457,0.8188726095910562,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
adaptive_core_overheat_28_cap35_hi25_m6005_m12010_ma90_dd03_oh25_ohh35,17.4399641154809,0.2315602344522795,0.2047510294311811,1.130935629948123,43.392575568598616,-0.241155321136697,1365,0.8196275375110326,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_core_ag28_co24_rm12_cap33_hi25,17.434788293321635,0.2315355276877524,0.2044632287872874,1.1324066877992502,39.6318038739779,-0.2355627249337766,1451,0.8188932038834952,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag30_co24_rm12_cap30_hi20,17.42980049827045,0.2315117123747458,0.2037981932372845,1.1359851071162057,39.635028774248305,-0.2355627249337758,1444,0.8179288025889968,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
adaptive_core_overheat_28_cap35_hi30_m6005_m12010_ma90,17.428132357787838,0.2315037461394664,0.2049645657466335,1.1294817974812252,43.392575568598765,-0.2411553211366979,1365,0.8197010885554574,159941,纳指ETF,纳指ETF广发,0.1430594900849859,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr92_vs95_vg80,17.42129858378976,0.2314711043354926,0.2025887198309272,1.1425665976302608,39.63305917681958,-0.2350737938719317,1478,0.8146913798175934,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co24_rm06_cap35_hi30,17.409225859915562,0.2314134109835346,0.2047292747107466,1.1303386450740318,39.633917771793314,-0.2355627249337758,1457,0.8197363930567816,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag30_co28_rm06_cap33_hi25,17.40244362116381,0.2313809844842742,0.2039749421775005,1.1343598483921853,39.635873856487464,-0.2355627249337751,1457,0.8195928214180641,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co24_rm08_cap33_hi25,17.391340108108974,0.2313278736179518,0.2039540531171498,1.13421562397232,39.63587385648762,-0.2355627249337759,1415,0.8187455133862901,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag28_co24_rm08_cap35_hi30,17.382813731076,0.2312870696210074,0.2047484994189475,1.1296154564129812,39.63391777179331,-0.2355627249337755,1402,0.8196681376875553,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_core_ag30_co28_rm08_cap33_hi25,17.382433704361073,0.2312852505486617,0.2039828520679412,1.1338465376081068,39.63587385648758,-0.2355627249337756,1415,0.8195504560164755,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
adaptive_core_overheat_28_cap35_hi30_m6004_m12010_ma120,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s03_sc08_mc04_dw80_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s03_sc08_mc04_dw100_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s03_sc09_mc04_dw80_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s03_sc09_mc04_dw100_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s03_sc10_mc04_dw80_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s03_sc10_mc04_dw100_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s05_sc08_mc04_dw80_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s05_sc08_mc04_dw100_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s05_sc09_mc04_dw80_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s05_sc09_mc04_dw100_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s05_sc10_mc04_dw80_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
short_brake_core_28_m6004_m12010_ma120_s05_sc10_mc04_dw100_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm06_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm08_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm10_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co28_rm12_cap35_hi30,17.37194763851589,0.231235043159633,0.2047773253181092,1.129202380197238,39.63391777179329,-0.2355627249337759,1375,0.8204754339511622,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co28_rm10_cap33_hi25,17.349101368643854,0.2311255627843782,0.2039937134974538,1.1330033598670828,39.63587385648775,-0.2355627249337768,1427,0.8195339805825242,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co28_rm12_cap33_hi25,17.326136555571086,0.2310153867120423,0.2040320900429316,1.132250258591347,39.63587385648758,-0.2355627249337759,1444,0.819529273315681,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag30_co24_rm10_cap33_hi25,17.291321329663223,0.2308481123162107,0.2039897405346252,1.1316653068492264,39.63587385648755,-0.2355627249337759,1427,0.8186960870844368,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
regime_mix_volume_guard_ag30_co28_rm06_vr98_vs90_vg80,17.285037422189856,0.2308178889531129,0.2027672245050122,1.1383392435171753,39.51843380372934,-0.2345845571216633,1478,0.8161035598705502,159941,纳指ETF,纳指ETF广发,0.1160891486506635,1.0,full_history,False
regime_mix_core_ag28_co24_rm10_cap35_hi30,17.282349881181748,0.2308049598908501,0.2047704205802817,1.1271401369240308,39.63391777179331,-0.2355627249337759,1417,0.8196351868196529,159941,纳指ETF,纳指ETF广发,0.1199420545698524,1.0,full_history,False
