total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,vm_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.204589783207968,0.2351412572720743,0.2015140232264717,1.1668729228228978,-0.2166079306467284,36.896669494773235,1568,0.8127881729920566,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm160_oc066_oh029,0.184,0.285,0.16,0.066,0.029,-1.8223182831622609e-06,-7.914787281348978e-06,0.0015886665369322,False,full_history,False
18.204589783207968,0.2351412572720743,0.2015140232264717,1.1668729228228978,-0.2166079306467284,36.896669494773235,1568,0.8127881729920566,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm170_oc066_oh029,0.184,0.285,0.17,0.066,0.029,-1.8223182831622609e-06,-7.914787281348978e-06,0.0015886665369322,False,full_history,False
18.20456873917223,0.2351411605500919,0.2015134183492587,1.166875945414961,-0.2166035817500031,36.89587506376874,1568,0.8127784642541924,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm150_oc066_oh028,0.184,0.284,0.15,0.066,0.028,-1.9190402655855365e-06,-4.892195217820472e-06,0.0007942355324388,False,full_history,False
18.20456873917223,0.2351411605500919,0.2015134183492587,1.166875945414961,-0.2166035817500031,36.89587506376874,1568,0.8127784642541924,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm160_oc066_oh028,0.184,0.284,0.16,0.066,0.028,-1.9190402655855365e-06,-4.892195217820472e-06,0.0007942355324388,False,full_history,False
18.20456873917223,0.2351411605500919,0.2015134183492587,1.166875945414961,-0.2166035817500031,36.89587506376874,1568,0.8127784642541924,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm170_oc066_oh028,0.184,0.284,0.17,0.066,0.028,-1.9190402655855365e-06,-4.892195217820472e-06,0.0007942355324388,False,full_history,False
18.204443265347333,0.2351405838489202,0.2015135613115507,1.1668722557355846,-0.2166079306467281,36.89666949477319,1568,0.812783759929391,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm150_oc066_oh028,0.184,0.285,0.15,0.066,0.028,-2.495741437291698e-06,-8.581874594515426e-06,0.0015886665368896,False,full_history,False
18.204443265347333,0.2351405838489202,0.2015135613115507,1.1668722557355846,-0.2166079306467281,36.89666949477319,1568,0.812783759929391,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm160_oc066_oh028,0.184,0.285,0.16,0.066,0.028,-2.495741437291698e-06,-8.581874594515426e-06,0.0015886665368896,False,full_history,False
18.204443265347333,0.2351405838489202,0.2015135613115507,1.1668722557355846,-0.2166079306467281,36.89666949477319,1568,0.812783759929391,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm170_oc066_oh028,0.184,0.285,0.17,0.066,0.028,-2.495741437291698e-06,-8.581874594515426e-06,0.0015886665368896,False,full_history,False
18.201597170187785,0.2351275017233369,0.201514904477164,1.1667995592354905,-0.2165992338957044,36.89508082823624,1568,0.812796410709032,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg283_vm150_oc067_oh030,0.184,0.283,0.15,0.067,0.03,-1.5577867020555303e-05,-8.127837468863142e-05,-6.394884621840903e-14,False,full_history,False
18.201597170187785,0.2351275017233369,0.201514904477164,1.1667995592354905,-0.2165992338957044,36.89508082823624,1568,0.812796410709032,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg283_vm160_oc067_oh030,0.184,0.283,0.16,0.067,0.03,-1.5577867020555303e-05,-8.127837468863142e-05,-6.394884621840903e-14,False,full_history,False
