pool,risk_codes,defensive_codes,start_date,end_date,total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,avg_exposure,latest_momentum,latest_exposure,return_diff,annualized_diff,sharpe_diff,mdd_diff,trade_diff
base_pool,"510300,159949,159941,513650,513880","511580,518880,512890",2023-04-04,2026-05-25,2.7933092335996794,0.5289110788799158,0.26954612244493675,1.9622284827635113,-0.18636288936308953,318,0.8914893617021278,0.18944323933477958,1.0,0.0,0.0,0.0,0.0,0
plus_energy,"510300,159949,159941,513650,513880,159930","511580,518880,512890",2023-04-04,2026-05-25,3.1387948794142426,0.5719436004432843,0.27352018470775646,2.091047141747068,-0.18351633959094038,297,0.8984042553191491,0.18944323933477958,1.0,0.3454856458145632,0.04303252156336845,0.1288186589835567,0.002846549772149154,-21
plus_resources,"510300,159949,159941,513650,513880,510410","511580,518880,512890",2023-04-04,2026-05-25,3.1589347424603575,0.5743753987929894,0.2732403326796365,2.1020886380870496,-0.1441040231891919,350,0.8954787234042555,0.18944323933477958,1.0,0.36562550886067813,0.045464319913073536,0.13986015532353835,0.042258866173897625,32
plus_hk_div_lowvol,"510300,159949,159941,513650,513880","511580,518880,512890,513660",2023-04-04,2026-05-25,2.6395495246438623,0.5088972802997813,0.27264609349309155,1.8665122752352072,-0.19474892592503612,341,0.8914893617021278,0.18944323933477958,1.0,-0.15375970895581714,-0.020013798580134523,-0.09571620752830401,-0.008386036561946586,23
plus_global_dividend,"510300,159949,159941,513650,513880","511580,518880,512890,513300",2023-04-04,2026-05-25,3.043451977578205,0.5603205895776417,0.2713600352283708,2.064860395179739,-0.17081513871191112,338,0.8906914893617021,0.18944323933477958,1.0,0.25014274397852576,0.031409510697725906,0.10263191241622782,0.015547750651178416,20
plus_energy_hk_div,"510300,159949,159941,513650,513880,159930","511580,518880,512890,513660",2023-04-04,2026-05-25,2.9469255809673283,0.5483614238244652,0.2765331617370283,1.9829861286073691,-0.19242557769988977,324,0.8984042553191491,0.18944323933477958,1.0,0.15361634736764884,0.019450344944549336,0.020757645843857864,-0.006062688336800237,6
