date,single_momentum_nav,threshold_dual_momentum_nav,breadth_dual_momentum_nav,hs300_benchmark
2020-09-10,1.7225435592409757,1.6986671011918704,1.4843903748236864,1.5202746893394377
2020-09-11,1.6824399952231701,1.659119419235075,1.4840192772299805,1.5320470896010465
2020-09-14,1.7187241721916608,1.6949006552912234,1.4840192772299805,1.5408763897972535
2020-09-15,1.7371845429300157,1.7131051438110179,1.4868622260369344,1.5523217789404846
2020-09-16,1.729545768831386,1.7055722520097234,1.4792139298795324,1.5431654676259
2020-09-17,1.6620699309601579,1.639031707764957,1.421504442736643,1.5336821451929372
2020-09-18,1.6767109146491976,1.6534697503841043,1.4235870692887387,1.573250490516678
2020-09-21,1.64551925374646,1.6227104421954859,1.4235870692887387,1.5552648790058867
2020-09-22,1.6092350767779695,1.5869292061393379,1.3907739633393439,1.536625245258339
2020-09-23,1.6156007218601607,1.5738011998803942,1.3698338283831681,1.5412034009156315
2020-09-24,1.5557636580875622,1.5622484219469757,1.3594381959190238,1.5160235448005235
2020-09-25,1.5373032873492074,1.5709222014970938,1.374869448246521,1.5170045781556576
2020-09-28,1.5515542324961387,1.5705294709467197,1.3717192891237566,1.5202746893394379
2020-09-29,1.5630365949937974,1.5807539925014997,1.390270226180036,1.5238718116415961
2020-09-30,1.54007186999848,1.5811519668198535,1.3909702615406503,1.5192936559843035
2020-10-09,1.5857985200371905,1.580555155559101,1.3899202084997286,1.54970568999346
2020-10-12,1.6428872667585295,1.5891126815839112,1.397096227229176,1.5981033355134078
2020-10-13,1.6458209940205983,1.586935272578253,1.3985413486392162,1.603335513407456
2020-10-14,1.6384866758654262,1.5831648120648207,1.392308989688061,1.5954872465663834
2020-10-15,1.6282186304481854,1.5825682917889863,1.39074054364363,1.5915631131458472
2020-10-16,1.6150168577688755,1.586745508245443,1.394411427431528,1.5869849574885548
2020-10-19,1.5974144941964625,1.5837696164445325,1.3888337817218022,1.5768476128188362
2020-10-20,1.583963285238368,1.5837696164445325,1.3884865732763718,1.586657946370177
2020-10-21,1.5610534550804462,1.5612531936899863,1.3687464858619616,1.588620013080445
2020-10-22,1.5425710371241201,1.5565659151310192,1.3525409263754355,1.5833878351863966
2020-10-23,1.4999193033787528,1.5123920808137123,1.3151434814065295,1.5650752125572271
2020-10-26,1.5041844767532897,1.5166927218018085,1.3188832259034202,1.5533028122956183
