date,hs300_benchmark,base_pool,nonferrous_risk,nonferrous_cap_70,nonferrous_cap_60,nonferrous_abs_08,nonferrous_abs_10,nonferrous_margin_03,nonferrous_margin_05,nonferrous_margin_03_cap_70
2023-12-21,0.816753926701571,1.084540411177297,1.0855220699180599,1.0864918494632472,1.086815026437758,1.084540411177297,1.084540411177297,1.084540411177297,1.084540411177297,1.084540411177297
2023-12-22,0.8183246073298432,1.087705634713124,1.0886901584179938,1.0896627682579394,1.0899868884221695,1.087705634713124,1.087705634713124,1.087705634713124,1.087705634713124,1.087705634713124
2023-12-25,0.8206806282722514,1.0890220711847889,1.0900077864463362,1.0909815734237585,1.0913060858665533,1.0890220711847889,1.0890220711847889,1.0890220711847889,1.0890220711847889,1.0890220711847889
2023-12-26,0.8154450261780107,1.0952316558448683,1.0962229916374675,1.097202331131076,1.0975286939381013,1.0952316558448683,1.0952316558448683,1.0952316558448683,1.0952316558448683,1.0952316558448683
2023-12-27,0.8180628272251311,1.0966948730814183,1.0976875332875435,1.0986681811677566,1.0989949799918401,1.0966948730814183,1.0966948730814183,1.0966948730814183,1.0966948730814183,1.0966948730814183
2023-12-28,0.8400523560209425,1.0921271030953326,1.0931156288392594,1.094092192289004,1.0944176299853055,1.0921271030953326,1.0921271030953326,1.0921271030953326,1.0921271030953326,1.0921271030953326
2023-12-29,0.8426701570680631,1.0892580460639112,1.0902439749152892,1.0912179728978604,1.091542555657673,1.0892580460639112,1.0892580460639112,1.0892580460639112,1.0892580460639112,1.0892580460639112
2024-01-02,0.8306282722513091,1.0916493143127814,1.0926374075919243,1.0936135438102044,1.0939388391325273,1.0916493143127814,1.0916493143127814,1.0916493143127814,1.0916493143127814,1.0916493143127814
2024-01-03,0.8280104712041887,1.0910878144511547,1.0920753994954346,1.0930510336290762,1.0933761616327593,1.0910878144511547,1.0910878144511547,1.0910878144511547,1.0910878144511547,1.0910878144511547
2024-01-04,0.8201570680628274,1.0888415260062199,1.089827077849465,1.090800703386134,1.0911251620291404,1.0888415260062199,1.0888415260062199,1.0888415260062199,1.0888415260062199,1.0888415260062199
2024-01-05,0.8157068062827226,1.0888905123649373,1.0898761085475974,1.0908497778871236,1.091174251127339,1.0888905123649373,1.0888905123649373,1.0888905123649373,1.0888905123649373,1.0888905123649373
2024-01-08,0.8034031413612568,1.0787719944042071,1.079748431931738,1.0807130534463563,1.0810345115181306,1.0787719944042071,1.0787719944042071,1.0787719944042071,1.0787719944042071,1.0787719944042071
2024-01-09,0.8054973821989531,1.0777235301029964,1.0786990186256447,1.0796627026194265,1.0799838482643727,1.0777235301029964,1.0777235301029964,1.0777235301029964,1.0777235301029964,1.0777235301029964
2024-01-10,0.8013089005235604,1.0755716320774669,1.076545172835436,1.0775069326347233,1.0778274370459393,1.0755716320774669,1.0755716320774669,1.0755716320774669,1.0755716320774669,1.0755716320774669
2024-01-11,0.8062827225130892,1.1141963164939739,1.1152048179216203,1.1162011153264226,1.1165331293213503,1.1141963164939739,1.1141963164939739,1.1141963164939739,1.1141963164939739,1.1141963164939739
2024-01-12,0.8034031413612568,1.1159224145830426,1.1169324783676646,1.1179303192231327,1.118262847569718,1.1159224145830426,1.1159224145830426,1.1159224145830426,1.1159224145830426,1.1159224145830426
2024-01-15,0.8023560209424088,1.1323203464291973,1.1333452526050858,1.1343577562418794,1.1346951709292112,1.1323203464291973,1.1323203464291973,1.1323203464291973,1.1323203464291973,1.1323203464291973
2024-01-16,0.8081151832460736,1.1003875317814227,1.1013835343532654,1.1023674841527409,1.1026953833344086,1.1003875317814227,1.1003875317814227,1.1003875317814227,1.1003875317814227,1.1003875317814227
2024-01-17,0.7884816753926703,1.0848526489798025,1.0858345903388664,1.0868046490823493,1.0871279190990992,1.0848526489798025,1.0848526489798025,1.0848526489798025,1.0848526489798025,1.0848526489798025
2024-01-18,0.8002617801047124,1.0831265508907335,1.084106929892822,1.085075445185639,1.0853982008507315,1.0831265508907335,1.0831265508907335,1.0831265508907335,1.0831265508907335,1.0831265508907335
2024-01-19,0.8020942408376966,1.095209237514216,1.0962005530151326,1.0971798724626103,1.0975062285893054,1.095209237514216,1.095209237514216,1.095209237514216,1.095209237514216,1.095209237514216
2024-01-22,0.7840314136125658,1.1271420521619908,1.128162271266953,1.1291701445517488,1.129506016184108,1.1271420521619908,1.1271420521619908,1.1271420521619908,1.1271420521619908,1.1271420521619908
2024-01-23,0.7897905759162307,1.121963757894784,1.12297928992882,1.1239825328616182,1.1243168614390049,1.121963757894784,1.121963757894784,1.121963757894784,1.121963757894784,1.121963757894784
2024-01-24,0.8031413612565448,1.1021136298704917,1.10311119479931,1.104096688049451,1.1044251015827762,1.1021136298704917,1.1021136298704917,1.1021136298704917,1.1021136298704917,1.1021136298704917
2024-01-25,0.8178010471204191,1.0919028377194993,1.092891160472312,1.0938675233873671,1.0941928942559096,1.0919028377194993,1.0919028377194993,1.0919028377194993,1.0919028377194993,1.0919028377194993
2024-01-26,0.816230366492147,1.1055725675602202,1.1065732633049876,1.1075618494846176,1.1078912937301284,1.1055725675602202,1.1055725675602202,1.1055725675602202,1.1055725675602202,1.1055725675602202
2024-01-29,0.8083769633507856,1.1150529979504116,1.1160622747929996,1.1170593382293341,1.1173916075026438,1.1150529979504116,1.1150529979504116,1.1150529979504116,1.1150529979504116,1.1150529979504116
2024-01-30,0.7937172774869111,1.1336760125299592,1.1347021457707533,1.1357158616235612,1.136053680279306,1.1336760125299592,1.1336760125299592,1.1336760125299592,1.1336760125299592,1.1336760125299592
2024-01-31,0.7882198952879582,1.1080693674830813,1.109072323176342,1.1100631419564992,1.1103933302113955,1.1080693674830813,1.1080693674830813,1.1080693674830813,1.1080693674830813,1.1080693674830813
2024-02-01,0.78717277486911,1.0978079033364272,1.0988015709885335,1.099783214123477,1.1001103446140863,1.0978079033364272,1.0978079033364272,1.0978079033364272,1.0978079033364272,1.0978079033364272
2024-02-02,0.7793193717277488,1.099664660889639,1.100660009163567,1.1016433125828824,1.1019709963597337,1.099664660889639,1.099664660889639,1.099664660889639,1.099664660889639,1.099664660889639
2024-02-05,0.7845549738219897,1.10666117737694,1.1076628584638215,1.1086524180617976,1.1089821866969052,1.10666117737694,1.10666117737694,1.10666117737694,1.10666117737694,1.10666117737694
2024-02-06,0.81151832460733,1.1100838408121263,1.111088619881751,1.1120812399733289,1.1124120285114316,1.1100838408121263,1.1100838408121263,1.1100838408121263,1.1100838408121263,1.1100838408121263
2024-02-07,0.8191099476439792,1.1009567383182959,1.101953256100606,1.1029377148759119,1.1032657836726942,1.1009567383182959,1.1009567383182959,1.1009567383182959,1.1009567383182959,1.1009567383182959
2024-02-08,0.8248691099476442,1.1271971579880584,1.1282174269713976,1.1292253495309854,1.1295612375840642,1.1271971579880584,1.1271971579880584,1.1271971579880584,1.1271971579880584,1.1271971579880584
2024-02-19,0.8319371727748693,1.1192109433059567,1.1202239836628958,1.1212247650707456,1.121558273350169,1.1192109433059567,1.1192109433059567,1.1192109433059567,1.1192109433059567,1.1192109433059567
2024-02-20,0.8350785340314137,1.1097849587195405,1.110789467259625,1.1117818200953802,1.1121125195710475,1.1097849587195405,1.1097849587195405,1.1097849587195405,1.1097849587195405,1.1097849587195405
2024-02-21,0.8476439790575917,1.1072929266266074,1.1082951795337426,1.1092853040322916,1.109615260919316,1.1072929266266074,1.1072929266266074,1.1072929266266074,1.1072929266266074,1.1072929266266074
2024-02-22,0.8544502617801047,1.1355359570131824,1.1365637737604097,1.1375791527472938,1.1379175256389384,1.1355359570131824,1.1355359570131824,1.1355359570131824,1.1355359570131824,1.1355359570131824
2024-02-23,0.8552356020942409,1.1471654401135367,1.1482037831478609,1.1492295610417065,1.1495713993470182,1.1471654401135367,1.1471654401135367,1.1471654401135367,1.1471654401135367,1.1471654401135367
2024-02-26,0.8460732984293194,1.1333741412517504,1.1344000012573792,1.1354134471814799,1.135751175884056,1.1333741412517504,1.1333741412517504,1.1333741412517504,1.1333741412517504,1.1333741412517504
2024-02-27,0.856806282722513,1.1310752079023554,1.1320989870560458,1.1331103773089009,1.1334474209633987,1.1310752079023554,1.1310752079023554,1.1310752079023554,1.1310752079023554,1.1310752079023554
2024-02-28,0.8473821989528795,1.1175157829306277,1.118527288933492,1.119526554554709,1.1198595577014552,1.1175157829306277,1.1175157829306277,1.1175157829306277,1.1175157829306277,1.1175157829306277
2024-02-29,0.8617801047120419,1.1073402690369651,1.1083425647955154,1.109332731626928,1.109662702621289,1.1073402690369651,1.1073402690369651,1.1073402690369651,1.1073402690369651,1.1073402690369651
2024-03-01,0.868848167539267,1.1153059205895361,1.1163154263620167,1.1173127159579295,1.117645060598438,1.1153059205895361,1.1153059205895361,1.1153059205895361,1.1153059205895361,1.1153059205895361
2024-03-04,0.868062827225131,1.1316743475667475,1.1326986690245167,1.1337105950189497,1.134047817208191,1.1316743475667475,1.1316743475667475,1.1316743475667475,1.1316743475667475,1.1316743475667475
2024-03-05,0.8756544502617802,1.1364426383570567,1.1374712757760244,1.1384874655035802,1.1388261085728322,1.1364426383570567,1.1364426383570567,1.1364426383570567,1.1364426383570567,1.1364426383570567
2024-03-06,0.8719895287958116,1.1305545404899817,1.1424827969488427,1.1418285380941062,1.1416095770615777,1.1414496275137143,1.1414496275137143,1.1305545404899817,1.1305545404899817,1.1305545404899817
2024-03-07,0.8670157068062829,1.113899257620289,1.125651787496885,1.1251760871516852,1.1250166153188297,1.1246338386712698,1.1246338386712698,1.113899257620289,1.113899257620289,1.113899257620289
2024-03-08,0.8696335078534032,1.1224378582013503,1.1280476163013797,1.126684052137004,1.1262287209030337,1.1270275008811348,1.1270275008811348,1.1224378582013503,1.1224378582013503,1.1224378582013503
2024-03-11,0.8821989528795812,1.0898359287100248,1.094187465030325,1.0930289242410327,1.092641870019738,1.0931979700040637,1.0931979700040637,1.0898359287100248,1.0898359287100248,1.0898359287100248
2024-03-12,0.8835078534031413,1.0941627400090825,1.0985315525780572,1.0973684122089151,1.0969798213245925,1.097538129108856,1.097538129108856,1.0941627400090825,1.0941627400090825,1.0941627400090825
2024-03-13,0.8780104712041884,1.0901002545882568,1.0944528463184853,1.0932940245398226,1.0929068764434369,1.0934631113027586,1.0934631113027586,1.0901002545882568,1.0901002545882568,1.0901002545882568
2024-03-14,0.8746073298429319,1.086037769167431,1.0903741400589133,1.08921963687073,1.0888339315622813,1.0893880934966615,1.0893880934966615,1.086037769167431,1.086037769167431,1.086037769167431
2024-03-15,0.8769633507853403,1.084683607360489,1.0890145713057227,1.0878615076476992,1.0874762832685627,1.0880297542279624,1.0880297542279624,1.084683607360489,1.084683607360489,1.084683607360489
2024-03-18,0.8850785340314137,1.1131210053062695,1.090084139188255,1.0884464598458738,1.0878998811731881,1.0890983548794364,1.0890983548794364,1.085748921617718,1.1131210053062695,1.0852668507751968
2024-03-19,0.8790575916230368,1.0982252254299083,1.0825291005998217,1.083165878010978,1.0833759410732602,1.08155014845948,1.08155014845948,1.0701482153972475,1.0982252254299083,1.0698336828164268
2024-03-20,0.8798429319371729,1.0968710636229664,1.0814498093729026,1.0824099297411798,1.0827278597525782,1.080471833256629,1.080471833256629,1.068012186755946,1.0960331547406652,1.0681783151861022
2024-03-21,0.8793193717277488,1.0914544163951987,1.085766974280579,1.0854346281476421,1.0853212198956983,1.0847850940680328,1.0847850940680328,1.0722757084595627,1.1004085365959175,1.071163244609776
2024-03-22,0.8712041884816755,1.0724961510980116,1.0577054023806831,1.0657975404415914,1.0684911890503972,1.0567488987939087,1.0567488987939087,1.044562817386055,1.0802134459342216,1.0517843469438735
2024-03-25,0.8662303664921466,1.0528612215625246,1.0641811497421976,1.0703652441863412,1.07241625872446,1.0632187900110144,1.0632187900110144,1.05095809994148,1.0604372305394256,1.0562919941450617
2024-03-26,0.8691099476439791,1.0572161154069823,1.0620225672883594,1.068845455807172,1.0711110868071483,1.0610621596053125,1.0610621596053125,1.0488263390896717,1.0572279559999433,1.0547921880681823
2024-03-27,0.8591623036649214,1.0301773400768806,1.0469124901114926,1.0582004502513689,1.0619674555783067,1.0459657467653996,1.0459657467653996,1.0339040131270139,1.0421860948373427,1.044287143918723
2024-03-28,0.8636125654450261,1.0184268797916287,1.0663397321960357,1.0719461468216442,1.0737914231249517,1.065375420416716,1.065375420416716,1.022111045477284,1.0302986596931043,1.0325307550563254
2024-03-29,0.8678010471204187,1.026326569372715,1.1030356339112841,1.097768331330101,1.0959628249789488,1.1020381373136479,1.1020381373136479,1.0562276224588123,1.0646885273037918,1.0565046665391893
2024-04-01,0.8829842931937173,1.0300437936636895,1.1246214584496654,1.1128062536770886,1.1088312730217547,1.1236044413706665,1.1236044413706665,1.0768974389452863,1.0855239192275452,1.0709773332041097
2024-04-02,0.8798429319371728,1.0239453132732645,1.1364936619457753,1.121029486069904,1.1158545805092246,1.135465908602027,1.135465908602027,1.0882658380128472,1.0969833847856096,1.0788914651289385
2024-04-03,0.8761780104712041,1.0110167108329455,1.1753481461148618,1.1478575421467907,1.1387439052376191,1.1742852559046604,1.1742852559046604,1.1254715076885002,1.1344870902483657,1.104711089935443
2024-04-08,0.868586387434555,0.992916667416499,1.1721102724341044,1.1456440427542212,1.1368616839066479,1.1710503102961074,1.1710503102961074,1.122371035215529,1.1313617814598025,1.1025807930677989
2024-04-09,0.8670157068062828,0.9942464784466405,1.1764274373417807,1.1485978211333296,1.1393740854180439,1.175363571107511,1.175363571107511,1.1265049985128237,1.1355288598445532,1.105423542810515
2024-04-10,0.8602094240837697,0.9970612570781154,1.1839824759302142,1.153761242531085,1.1437643341875445,1.1829117775274676,1.1829117775274676,1.1337394342830895,1.142821247017867,1.110392878002966
2024-04-11,0.8594240837696336,0.9911395866574585,1.180744602249457,1.1515525838170326,1.1418876014605275,1.1796768319189148,1.1796768319189148,1.1306389618101185,1.139695938229304,1.1082672398591134
2024-04-12,0.8520942408376965,1.0142686480663685,1.1926168057455666,1.1596576614179386,1.1487765028952983,1.1915382991502748,1.1915382991502748,1.1420073608776788,1.1511554037873681,1.1160676582749407
2024-04-15,0.8712041884816756,1.0014428671969247,1.1915375145186478,1.1589230366550494,1.1481527328484773,1.190459983947424,1.190459983947424,1.1409738700533554,1.1501136341911806,1.1153606470887032
2024-04-16,0.8628272251308903,1.0066192379337742,1.1386522443996137,1.1229166415850602,1.1175769263758821,1.1376225390077286,1.1376225390077286,1.0903328196614945,1.099066923977985,1.080707684955422
2024-04-17,0.8748691099476442,1.0081801070415455,1.163475942618752,1.1400530945988225,1.1321954681616517,1.1624237886732998,1.1383609920828477,1.1141031086209394,1.1230276246903013,1.0972000012850733
2024-04-18,0.8764397905759165,1.0052262740965419,1.1796653110225381,1.1511575078579022,1.1416479349644857,1.178598516716064,1.153046693675516,1.129605470985795,1.1386541686331164,1.1078870142846033
2024-04-19,0.8691099476439793,1.0100262526321726,1.1721102724341046,1.145996783440241,1.1372609987093614,1.1710503102961074,1.1456621311359654,1.1223710352155292,1.1313617814598027,1.1029202746963191
2024-04-22,0.867277486910995,0.9902724948124609,1.1451279917611281,1.127529984443736,1.1215529738653096,1.1440924302248343,1.119288693494714,1.096533764607437,1.1053175415551113,1.0851476183361115
2024-04-23,0.860732984293194,0.9659033730161812,1.0922427216420938,1.0910792036082788,1.0904750686516995,1.0912549852851388,1.0906529317524196,1.0458927142155758,1.0542708313419156,1.050066974312616
2024-04-24,0.8643979057591625,0.9760571737646312,1.1004369636934712,1.0994297549366592,1.0988759785326494,1.1016237848041524,1.1021181288560862,1.055830494127999,1.064288217778938,1.0602035827048146
2024-04-25,0.867015706806283,0.9761072449253402,1.1006034758120555,1.0995961146499085,1.099042254451474,1.1016802974583824,1.1021746668698762,1.055884657613268,1.064342815140471,1.0602579705269635
2024-04-26,0.8801047120418851,0.98357703113773,1.1074302144668655,1.106416604922321,1.1058593092824136,1.110111047603102,1.1106092002400898,1.0624340178193414,1.0724878354004124,1.0668344571822745
2024-04-29,0.8913612565445029,0.978311211836536,1.1001706959873896,1.1012061655550744,1.1013320881923712,1.1041677976126307,1.1046632832680932,1.0554694621436627,1.0653507323901157,1.061810421724647
2024-04-30,0.8866492146596862,0.9771285160005417,1.0978517256871985,1.0990499938984264,1.0992306700115817,1.102832951767387,1.1033278384224348,1.0532447143437105,1.0631051565747351,1.059731387291615
2024-05-06,0.8997382198952885,0.9723963007130628,1.105268744644686,1.1041165722611033,1.1035116049036888,1.0974919522279913,1.0979844421561438,1.060360371067091,1.0579565580109227,1.0646167083842943
2024-05-07,0.9002617801047126,0.9744691668280203,1.1136738301552922,1.1099939988815046,1.108546638842413,1.099831485890906,1.1003250256643564,1.0616643923219033,1.0602118137112886,1.06608599696712
2024-05-08,0.8926701570680634,0.9734332846461228,1.1052687446446863,1.1041298796421306,1.1035268050061455,1.0986623408033986,1.0991553559332023,1.052703544222634,1.0590847852077232,1.0596585041469146
2024-05-09,0.9018324607329848,0.9785662085248804,1.1325852725541559,1.1232317463811865,1.1198908907077576,1.1248023585389888,1.1049512136071926,1.0787209321977183,1.064669350343687,1.077990999180635
2024-05-10,0.9023560209424089,0.9668088988254221,1.1409903580647618,1.1290667164922576,1.124877417864898,1.1331496858750851,1.091675409161875,1.086726282343898,1.051877525763538,1.0835909524231317
2024-05-13,0.9015706806282726,0.9702882136869475,1.1262814584212013,1.1188780849806332,1.1161767085554457,1.1372276215945307,1.0956040888416683,1.090637151295521,1.0556629823437784,1.0876538085936196
2024-05-14,0.9000000000000004,0.9673918309595239,1.1219087967351637,1.1147014967858027,1.11206584639719,1.1338329122763382,1.0923336288749768,1.087381518008072,1.0525117495606628,1.084407080806773
2024-05-15,0.8931937172774873,0.9659425548082736,1.120228034492864,1.1130315319966104,1.1103998301479057,1.132134286190531,1.0906971740002576,1.0857524820260374,1.0509349529321075,1.0827825009104333
2024-05-16,0.8963350785340316,0.9673923747779671,1.1219094274151797,1.1147021234142414,1.112066471544,1.133833549659485,1.0923342429293388,1.0873821292786094,1.0525123412291915,1.0844076904052333
2024-05-17,0.9070680628272253,0.9724648441588253,1.1277920985701657,1.1205470034621061,1.117897531694418,1.139778744301894,1.0980618382106162,1.0930837584208941,1.0580311325315168,1.0900937232388188
2024-05-20,0.9091623036649216,0.9811491813717785,1.1378635442876295,1.1305537487953492,1.1278806166286193,1.1499572335533341,1.107867785789055,1.102845250589118,1.067479596598775,1.0998285136975097
2024-05-21,0.906020942408377,0.9768791060013448,1.13291142977984,1.1256334473678609,1.1229719489832752,1.1449524859030504,1.1030462163115362,1.0980455397690403,1.0628338012188063,1.095041932067309
2024-05-22,0.9081151832460734,0.9791371334061443,1.1355301213251272,1.1282353160702425,1.1255676657101943,1.147599009996441,1.105595875291742,1.1005836398320719,1.0652905103808261,1.0975730893792244
2024-05-23,0.8984293193717278,0.9659462859572232,1.1202323616007583,1.1130358313065547,1.1104041192923682,1.1321386592887361,1.0907013870392162,1.0857566759651207,1.050939012381426,1.0827866833773627
2024-05-24,0.8876963350785341,0.9650769342998617,1.1192241524753177,1.1120340990583788,1.109404755585005,1.1311197344953763,1.0897197557908809,1.0847794949567522,1.0499931672702827,1.081812175362323
2024-05-27,0.8955497382198954,0.9787099913643208,1.1350347538857497,1.127743130940988,1.125076644325611,1.147098377584902,1.1051135664674807,1.1001035175620892,1.064825784503097,1.097094280441791
2024-05-28,0.8895287958115183,0.9816045545048038,1.1383916520381685,1.1310784639074003,1.1284040910806437,1.1504909542537438,1.1083819718416663,1.1033571055715585,1.0679750375954884,1.1003389685453369
2024-05-29,0.8897905759162305,0.9768853018389152,1.1329186152495234,1.1256405866770762,1.1229790714119867,1.1449597477429083,1.103053212361658,1.0980525041024645,1.062840542222433,1.0950488773504072
2024-05-30,0.8861256544502619,0.9674467965071382,1.1219725416722333,1.114764832216428,1.1121290320746728,1.1338973347212375,1.092395693401642,1.0874433011642763,1.0525715514763225,1.0844686949605482
2024-05-31,0.8824607329842933,0.961783693308072,1.1154048975258593,1.1082393795400391,1.1056190084722846,1.127259886908235,1.0860011820256326,1.0810777794013635,1.0464101570286561,1.0781205855266327
2024-06-03,0.8837696335078536,0.9674467965071383,1.1219725416722335,1.114764832216428,1.112129032074673,1.1338973347212375,1.0923956934016423,1.0874433011642763,1.0525715514763225,1.0844686949605482
2024-06-04,0.8903141361256546,0.9636713943744275,1.1175941122413175,1.1104145304321689,1.1077890163397475,1.1294723695125692,1.088132685817636,1.083199619989001,1.0484639551778783,1.0802366220046047
2024-06-05,0.886910994764398,0.9712221986398492,1.1263509711031496,1.1191151340006875,1.1164690478095987,1.1383222999299059,1.0966587009856488,1.0916869823395516,1.0566791477747668,1.088700767916492
2024-06-06,0.886910994764398,0.9919869103697585,1.1504323329731878,1.1430417938141133,1.1403391343516893,1.1626596085775813,1.120105242697684,1.1150272288035654,1.0792709274162098,1.1119771691741818
2024-06-07,0.880890052356021,0.9919869103697585,1.1504323329731878,1.1430417938141133,1.1403391343516893,1.1626596085775813,1.120105242697684,1.1150272288035654,1.0792709274162098,1.1119771691741818
2024-06-11,0.87434554973822,0.9938746114361139,1.1526215476886459,1.145216944706243,1.142509142219152,1.1648720911819155,1.1222367464896872,1.117149069391203,1.081324725565432,1.1140932056521535
2024-06-12,0.8732984293193717,1.0023692662347132,1.1624730139082071,1.1550051237208265,1.1522741776227348,1.1748282629014193,1.1318285135537018,1.1266973520355725,1.0905668172369316,1.123615369803027
2024-06-13,0.8698952879581151,1.0221901274314447,1.1854597684205161,1.1778442080881875,1.1750592602310939,1.1980593302469273,1.1542093033697354,1.1489766782057673,1.1121316978037634,1.1458337528217306
2024-06-14,0.8751308900523559,1.0221901274314447,1.1854597684205161,1.1778442080881875,1.1750592602310939,1.1980593302469273,1.1542093033697354,1.1489766782057673,1.1121316978037634,1.1458337528217306
2024-06-17,0.8725130890052356,1.0269093800973332,1.1909328052091614,1.1832820853185118,1.180484279899751,1.2035905367577628,1.1595380628497436,1.1542812796748616,1.1172661931768189,1.1511238440166602
2024-06-18,0.875392670157068,1.0401232875618212,1.2062573082173675,1.1985081415634191,1.1956743349719905,1.2190779149881017,1.174458589393766,1.169134163788325,1.1316427802213735,1.165936099362463
2024-06-19,0.8727748691099475,1.0401232875618212,1.2062573082173675,1.1985081415634191,1.1956743349719905,1.2190779149881017,1.174458589393766,1.169134163788325,1.1316427802213735,1.165936099362463
2024-06-20,0.8667539267015705,1.0457863907608873,1.2128249523637415,1.2050335942398078,1.2021843585743788,1.225715362801104,1.1808531007697756,1.1754996855512378,1.1378041746690397,1.1722842087963783
2024-06-21,0.8651832460732983,1.0325724832963996,1.1975004493555355,1.1898075379949005,1.1869943035021393,1.210227984570765,1.1659325742257531,1.1606468014377747,1.123427587624485,1.1574719534505757
2024-06-24,0.8607329842931937,1.0287970811636888,1.1931220199246193,1.1854572362106413,1.1826542877672137,1.2058030193620968,1.1616695666417467,1.1564031202624994,1.1193199913260408,1.1532398804946322
2024-06-25,0.8552356020942409,1.0165270242323787,1.1788921242741421,1.1713187554117988,1.1685492366287056,1.1914218824339249,1.1478147919937258,1.1426111564428547,1.105970303356097,1.1394856433878153
2024-06-26,0.8607329842931937,1.0325724832963996,1.1975004493555355,1.1898075379949005,1.1869943035021393,1.210227984570765,1.1659325742257531,1.1606468014377744,1.1234275876244848,1.1574719534505757
2024-06-27,0.8557591623036649,1.0316286327632218,1.1964058419978063,1.1887199625488356,1.1859092995684077,1.209121743268598,1.1648668223297514,1.1595858811439554,1.1224006885498736,1.1564139352115896
2024-06-28,0.8575916230366492,1.0448425402277095,1.2117303450060124,1.2039460187937427,1.201099354640647,1.2246091214989367,1.1797873488737738,1.1744387652574186,1.136777275594428,1.1712261905573922
2024-07-01,0.8612565445026177,1.0429548391613541,1.2095411302905543,1.2017708679016132,1.1989293467731843,1.2223966388946026,1.1776558450817707,1.172316924669781,1.134723477445206,1.1691101540794204
2024-07-02,0.8599476439790575,1.0448425402277095,1.2117303450060124,1.203946018793743,1.201099354640647,1.2246091214989367,1.1797873488737738,1.1744387652574186,1.136777275594428,1.1712261905573922
2024-07-03,0.8583769633507853,1.0674949530239743,1.2380009215915087,1.2300478294992985,1.2271394490502006,1.2511589127509464,1.2053653943778124,1.1999008523090702,1.1614228533850934,1.196618628293054
2024-07-04,0.8544502617801046,1.0712703551566851,1.2423793510224248,1.2343981312835577,1.2314794647851262,1.2555838779596147,1.2096284019618189,1.2041445334843455,1.1655304496835377,1.2008507012489977
2024-07-05,0.85,1.0797650099552845,1.2522308172419858,1.244186310298141,1.2412445001887087,1.2655400496791183,1.2192201690258333,1.2136928161287146,1.1747725413550372,1.2103728653998709
2024-07-08,0.8437172774869109,1.0901473658202394,1.2642714981770051,1.2561496402048542,1.2531795434597541,1.2777087040029562,1.230943439881851,1.2253629393607217,1.186068431175759,1.222011066028716
2024-07-09,0.8534031413612565,1.0948666184861278,1.2697445349656502,1.2615875174351783,1.258604563128411,1.2832399105137915,1.236272199361859,1.2306675408298158,1.1912029265488142,1.2273011572236454
2024-07-10,0.8513089005235602,1.0863719636875286,1.2598930687460892,1.2517993384205952,1.2488395277248288,1.2732837387942881,1.2266804322978448,1.2211192581854466,1.181960834877315,1.2177789930727725
2024-07-11,0.8633507853403141,1.0995858711520166,1.2752175717542953,1.2670253946655026,1.2640295827970682,1.288771117024627,1.2416009588418673,1.23597214229891,1.1963374219218696,1.2325912484185753
2024-07-12,0.8659685863874345,1.0590002982253757,1.2281494553719479,1.2202596504847159,1.2173744136466185,1.2412027410314432,1.1957736273137984,1.1903525696647013,1.1521807617135946,1.1870964641421815
2024-07-15,0.8678010471204186,1.0892035152870618,1.263176890819276,1.2550620647587896,1.2520945395260228,1.276602462700789,1.2298776879858495,1.224302019066903,1.1850415321011478,1.2209530477897301
2024-07-24,0.8554973821989527,1.0306847822300447,1.1953112346400776,1.1876323871027716,1.1848242956346768,1.2080155019664314,1.1638010704337503,1.1585249608501371,1.1213737894752631,1.1553559169726044
2024-07-25,0.8502617801047119,1.0089547521807065,1.1701103686771193,1.1625934150482193,1.1598445268525848,1.1825467906684917,1.1392645364051215,1.1340996635660225,1.0977317540421652,1.1309974329565944
2024-07-26,0.8541884816753926,1.0124397845516704,1.1741520489443726,1.16660913099282,1.1638507478576696,1.1866314276026573,1.1431996720292728,1.1380169591938833,1.1015234312102478,1.1349040131642913
2024-07-29,0.8489528795811518,1.018041320555919,1.1806482920562893,1.173063641325042,1.1702899968551626,1.1931967155011693,1.1495246646072292,1.1443132773232552,1.1076178412221775,1.1411831082651631
2024-07-30,0.8429319371727749,1.019099614856107,1.1818756227478644,1.1742830874715837,1.1715065596883516,1.1944370907762403,1.1507196410545655,1.1455028363269697,1.108769253865735,1.1423694133340856
2024-07-31,0.8630890052356022,1.0254477325904718,1.1892376955925674,1.181597865324577,1.1788040421513712,1.2018774108077719,1.1578876388186428,1.1526383378658251,1.115675936648436,1.1494853963314948
2024-08-01,0.8565445026178011,1.0116615193625071,1.1732494751020355,1.1657123554118272,1.1629560926532219,1.1857192608283351,1.1423208913624334,1.137142162492359,1.1006766871819715,1.1340316093927643
2024-08-02,0.8471204188481677,1.0144398963454277,1.176471629226175,1.1689138099645549,1.1661499775427164,1.188975661353055,1.145458104759332,1.1402651532853352,1.1036995310035205,1.1371460575171002
2024-08-05,0.836910994764398,0.9887266367558921,1.1466513111265053,1.1392850617837191,1.136591284907587,1.1588384004506107,1.1164238941543254,1.1113625697089655,1.0757237853218082,1.1083225344345677
2024-08-06,0.836910994764398,0.9874424069205815,1.1451619572750926,1.1378052757509822,1.135114997747547,1.1573332171240593,1.1149738018634665,1.109919051433226,1.0743265572829275,1.1068829647770353
2024-08-07,0.8350785340314137,0.9910844696972241,1.1493857496791737,1.1420019339184226,1.1393017331475364,1.1616019017589483,1.1190862488803641,1.1140128546099783,1.078289081817843,1.1109655697126348
