total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,split_gap,split_ratio,split_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,split_days_diff_vs_base,annualized_return_diff_vs_official,sharpe_rf0_diff_vs_official,max_drawdown_diff_vs_official,max_drawdown_integral_diff_vs_official,trade_count_diff_vs_official
23.861103461743667,0.2577443787387368,0.1944048598033934,1.325812425673927,-0.1896238403889109,1115,1857,0.8077296013815656,0.2244177840508121,0.2850746268656705,180.97418244170697,31.45599486654605,180.97418244170697,31.45599486654605,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,baseline,0.005,100/0,0,0.0,0.0,0.0,0.0,0,0,1.4448471639560978e-05,0.0051206046090117585,0.0008103761596113257,-0.31252103822018285,-1
22.03056159783291,0.2508980305286712,0.1937452472781035,1.2949893432406636,-0.1896238403889114,1152,1951,0.8077687622580572,0.2244177840508121,0.2850746268656705,182.90368455844575,33.359048691056515,182.90368455844575,33.359048691056515,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_split_70_30,0.005,70/30,53,-0.0068463482100655,-0.0308230824332633,-5.551115123125784e-16,1.929502116738831,37,53,-0.006831899738426017,-0.025702477824251613,0.0008103761596108261,1.6169810785185916,36
21.63828391658407,0.2493653208793067,0.1938666628466145,1.2862723132372798,-0.1896238403889105,1150,1948,0.8082070380287468,0.2244177840508121,0.2850746268656705,183.71920229433408,33.99011872830255,183.71920229433408,33.99011872830255,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_split_60_40,0.005,60/40,53,-0.00837905785943,-0.0395401124366472,3.3306690738754696e-16,2.745019852627138,35,53,-0.008364609387790517,-0.034419507827635476,0.0008103761596117143,2.4324988144069266,34
21.050766692901515,0.24702299964858,0.1938196779662884,1.2744990717172966,-0.1896238403889105,1147,1943,0.8082053388548387,0.2244177840508121,0.2850746268656705,184.71813983499464,34.697777266206856,184.71813983499464,34.697777266206856,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_split_50_50,0.005,50/50,53,-0.0107213790901568,-0.0513133539566303,3.3306690738754696e-16,3.743957393287701,32,53,-0.01070693061851724,-0.046192749347618633,0.0008103761596117143,3.43143635506749,31
