total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.09840243028809,0.2346519449708095,0.2015274507322033,1.1643671575175294,-0.2176626682248692,39.172948482745056,1566,0.8128578993821711,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc189_vg286_oc067_oh027__stressbond_511260_vr90_vb-1,0.189,0.286,0.067,0.027,7.361688270091093e-06,3.3381565989643036e-05,0.0054940376167778,False,full_history,False
18.097437780737977,0.2346474882893021,0.201529619815707,1.1643325110417044,-0.2176797977890514,39.17606238910928,1566,0.8128561341571051,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg284_oc067_oh029__stressbond_511260_vr90_vb-1,0.19,0.284,0.067,0.029,2.905006762699003e-06,-1.264909835319017e-06,0.0086079439809978,False,full_history,False
18.09731301873694,0.2346469118735161,0.2015297624756171,1.1643288266263192,-0.2176841407113418,39.176855660277376,1566,0.8128614298323036,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg285_oc067_oh029__stressbond_511260_vr90_vb-1,0.19,0.285,0.067,0.029,2.3285909767079005e-06,-4.949325220549028e-06,0.0094012151490971,False,full_history,False
18.097292080340253,0.2346468151352063,0.2015291579429386,1.1643318392748143,-0.2176797977890526,39.17606238910946,1566,0.8128517210944395,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg284_oc067_oh028__stressbond_511260_vr90_vb-1,0.19,0.284,0.067,0.028,2.2318526669007355e-06,-1.9366767252115835e-06,0.0086079439811825,False,full_history,False
18.097188230910223,0.2346463353349148,0.2015299056543873,1.1643251386090576,-0.2176884846746266,39.1776491266317,1566,0.8128667255075023,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg286_oc067_oh029__stressbond_511260_vr90_vb-1,0.19,0.286,0.067,0.029,1.7520523754033237e-06,-8.637342482131771e-06,0.010194681503421,False,full_history,False
18.09716731929119,0.2346462387197352,0.2015293006031698,1.1643281548511686,-0.2176841407113418,39.1768556602774,1566,0.8128570167696382,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg285_oc067_oh028__stressbond_511260_vr90_vb-1,0.19,0.285,0.067,0.028,1.655437195768883e-06,-5.6211003711670315e-06,0.0094012151491185,False,full_history,False
18.097145432077273,0.2346461375970385,0.2015287144176694,1.1643310397481774,-0.2176797977890529,39.17606238910949,1566,0.8128473080317741,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg284_oc067_oh027__stressbond_511260_vr90_vb-1,0.19,0.284,0.067,0.027,1.5543144991081448e-06,-2.7362033623301585e-06,0.008607943981211,False,full_history,False
18.097042532416484,0.2346456621814479,0.2015294437822622,1.1643244668256278,-0.2176884846746261,39.17764912663155,1566,0.8128623124448366,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg286_oc067_oh028__stressbond_511260_vr90_vb-1,0.19,0.286,0.067,0.028,1.0788989084353773e-06,-9.309125911904914e-06,0.0101946815032718,False,full_history,False
18.097020671986048,0.2346455611818829,0.2015288570782087,1.1643273553167746,-0.2176841407113413,39.17685566027728,1566,0.8128526037069727,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg285_oc067_oh027__stressbond_511260_vr90_vb-1,0.19,0.285,0.067,0.027,9.778993435016758e-07,-6.420634765191835e-06,0.0094012151490048,False,full_history,False
18.096895886069575,0.234644984643912,0.2015290002576103,1.164323667283469,-0.2176884846746273,39.17764912663182,1566,0.8128578993821711,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc190_vg286_oc067_oh027__stressbond_511260_vr90_vb-1,0.19,0.286,0.067,0.027,4.013613725817322e-07,-1.0108668070829552e-05,0.0101946815035418,False,full_history,False
