total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,close_gap,risk_cap_when_close,close_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,close_days_diff_vs_base
21.044363968389725,0.24688963653322693,0.19392454911477536,1.2731221377604125,-0.18982759788871395,1160,1917,0.8024608420906061,0.15379310344827601,1.0,181.3958877719263,28.89419338112399,181.3958877719263,28.89419338112399,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,baseline,0.005,0.7,53,0.0,0.0,0.0,0.0,0,0
21.039073405771987,0.24686828638146086,0.19423315996620266,1.2709893945215993,-0.18982759788871384,1161,1918,0.8040019820809224,0.15379310344827601,1.0,182.04450346783904,29.071586796612948,182.04450346783904,29.071586796612948,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,top2_close_riskcap_80,0.005,0.8,53,-2.1350151766075243e-05,-0.002132743238813184,1.1102230246251565e-16,0.6486156959127243,1,0
20.574071222710412,0.2449729138185368,0.19375640935087227,1.2643345045423344,-0.18982759788871406,1156,1913,0.8012797037469644,0.15379310344827601,1.0,181.11436451281702,28.71756497543197,181.11436451281702,28.71756497543197,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 100%,top2_close_riskcap_60,0.005,0.6,53,-0.0019167227146901222,-0.008787633218078073,-1.1102230246251565e-16,-0.2815232591092922,-4,0
