total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,close_gap,risk_cap_when_close,close_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,close_days_diff_vs_base,annualized_return_diff_vs_official,sharpe_rf0_diff_vs_official,max_drawdown_diff_vs_official,max_drawdown_integral_diff_vs_official,trade_count_diff_vs_official
23.861103461743667,0.2577443787387368,0.1944048598033934,1.325812425673927,-0.1896238403889109,1115,1857,0.8077296013815656,0.2244177840508121,0.2850746268656705,180.97418244170697,31.45599486654605,180.97418244170697,31.45599486654605,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,baseline,0.005,1.0,0,0.0,0.0,0.0,0.0,0,0,1.4448471639560978e-05,0.0051206046090117585,0.0008103761596113257,-0.31252103822018285,-1
23.865522217445346,0.2577603311405565,0.1936745754011573,1.3308940040614965,-0.1896238403889106,1153,1905,0.8046567567735591,0.2244177840508121,0.2850746268656705,179.64091758222463,31.100121552240907,179.64091758222463,31.100121552240907,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_close_riskcap_80,0.005,0.8,53,1.59524018197299e-05,0.0050815783875692,2.220446049250313e-16,-1.3332648594823129,38,53,3.0400873459290878e-05,0.010202182996581266,0.000810376159611631,-1.645785897702524,37
24.005462230409773,0.2582641795748317,0.1933467227878157,1.3357566958001057,-0.1896238403889105,1153,1906,0.8029975027975045,0.2244177840508121,0.2850746268656705,179.0376246156788,30.92332397604016,179.0376246156788,30.92332397604016,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_close_riskcap_70,0.005,0.7,53,0.0005198008360949,0.0099442701261787,3.3306690738754696e-16,-1.9365578260281495,38,53,0.0005342493077344912,0.01506487473519047,0.0008103761596117143,-2.249078864248361,37
23.471997644805036,0.2563292166127393,0.1931762764561671,1.326918715460912,-0.1896238403889107,1149,1902,0.801815670483038,0.2244177840508121,0.2850746268656705,178.79833490131637,30.74729167313402,178.79833490131637,30.74729167313402,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_close_riskcap_60,0.005,0.6,53,-0.0014151621259974,0.0011062897869849,1.1102230246251563e-16,-2.1758475403905777,34,53,-0.0014007136543579546,0.006226894395996663,0.00081037615961152,-2.488368578610789,33
