total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,close_gap,risk_cap_when_close,close_days,annualized_return_diff_vs_base,sharpe_rf0_diff_vs_base,max_drawdown_diff_vs_base,max_drawdown_integral_diff_vs_base,trade_count_diff_vs_base,close_days_diff_vs_base
23.861103461743667,0.2577443787387368,0.19440485980339345,1.325812425673927,-0.1896238403889109,1115,1857,0.8077296013815656,0.22441778405081214,0.2850746268656705,180.97418244170694,31.45599486654605,180.97418244170694,31.45599486654605,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,baseline,0.007,1.0,0,0.0,0.0,0.0,0.0,0,0
23.04496340108351,0.25475185615992246,0.19291376951792313,1.320547811576789,-0.18974539681285207,1171,1926,0.8011693720106525,0.22441778405081214,0.2850746268656705,181.05122333857,30.63290032085807,181.05122333857,30.63290032085807,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 29%,top2_close_riskcap_70,0.007,0.7,75,-0.0029925225788143273,-0.005264614097137965,-0.0001215564239411826,0.07704089686305338,56,75
