date,strategy_nav,benchmark_nav,strategy_return,benchmark_return
2021-07-26,0.9778972040665487,0.9419550009453579,-0.035916504854368814,-0.03393445801822759
2021-07-27,0.9378893372335108,0.9092456040839474,-0.04091213950368888,-0.034725010036130155
2021-07-28,0.9529742706295743,0.9111363206655317,0.016083916083916128,0.0020794343938448367
2021-07-29,1.011346404205646,0.9275855549253161,0.061252580867171336,0.018053538078439457
2021-07-30,1.002164270834129,0.9211571185479291,-0.00907911802853445,-0.006930289441500204
2021-08-02,0.9984892862940565,0.9440347891851006,-0.003667048054919797,0.024835796387520537
2021-08-03,0.9963485741948043,0.9444129325014178,-0.0021439509954058744,0.00040056078509942417
2021-08-04,0.9899205188774184,0.9527320854603889,-0.006451612903225823,0.008808808808808521
2021-08-05,0.9834745248010074,0.947059935715636,-0.00651162790697668,-0.005953562214724761
2021-08-06,0.9872452800212929,0.9440347891851008,0.003834115805946725,-0.0031942503493712637
2021-08-09,0.9686437920398204,0.9544337303838151,-0.018841809991809955,0.011015421590226282
2021-08-10,0.9656032061455251,0.9652108148988466,-0.003139013452914785,0.011291600633914767
2021-08-11,0.9648420324469869,0.9601058801285687,-0.0007882882882883635,-0.005288932419196923
2021-08-12,0.9709334815808123,0.9540555870674986,0.006313416009019246,-0.006301693580149648
2021-08-13,0.9730218021976202,0.9489506522972208,0.0021508379888268703,-0.005350772889417321
2021-08-16,0.9790899624899478,0.9483834373227455,0.0062364073226544026,-0.000597728631201333
2021-08-17,0.979607608240509,0.9272074116090001,0.0005287009063443815,-0.022328548644338087
2021-08-18,0.9728797371197628,0.9372282094913973,-0.006867924528301872,0.01080750407830311
2021-08-19,0.9624983984614727,0.9307997731140103,-0.010670731707317138,-0.006858987290700003
2021-08-20,0.9593695336986722,0.9137833238797505,-0.0032507739938081315,-0.018281535648994596
2021-08-23,0.964576783362501,0.9273964832671583,0.0054277830188678156,0.014897579143389184
2021-08-24,0.966831972902761,0.9372282094913971,0.002338009352037762,0.010601427115188411
2021-08-25,0.971337847610031,0.9398752127056155,0.0046604527296938425,0.002824288884406112
2021-08-26,0.9798820231214154,0.923804121762148,0.008796296296296191,-0.017099175216254148
2021-08-27,0.9834661768310691,0.9262620533182077,0.0036577400391899495,0.002660663119115725
2021-08-30,0.9874920617654654,0.9228587634713558,0.004093567251462149,-0.003674219228413933
2021-08-31,1.0107121593418629,0.9224806201550386,0.02351421188630498,-0.00040975209997973217
2021-09-01,1.005405920505318,0.9357156362261296,-0.005249999999999977,0.01434720229555242
2021-09-02,1.018701590738701,0.9349593495934959,0.013224181360201648,-0.0008082440897150267
2021-09-03,1.0169386955260507,0.929854414823218,-0.001730531520395373,-0.005460060667340727
2021-09-06,1.022231313272283,0.945736434108527,0.005204460966542701,0.017080113867425695
2021-09-07,1.0367537876490294,0.9576479485725089,0.014206642066420638,0.012594962015193945
2021-09-08,1.051189599882117,0.9536774437511816,0.013924050632911245,-0.004146100691016841
2021-09-09,1.0738038442294628,0.9532993004348647,0.02151300236406617,-0.0003965107057890549
2021-09-10,1.0673388554884025,0.9625638116846285,-0.006020642201834847,0.00971836572788587
2021-09-13,1.0713369395147807,0.9574588769143505,0.0037458432304038336,-0.005303476723629963
2021-09-14,1.0755581252496695,0.9449801474758933,0.003940110323089163,-0.013033175355450233
2021-09-15,1.0747138881026916,0.9349593495934958,-0.0007849293563580995,-0.010604241696678729
2021-09-16,1.0679599909268696,0.9243713367366232,-0.00628436763550666,-0.011324570273002932
2021-09-17,1.0747138881026916,0.9317451314048023,0.006324110671936722,0.007977091429740124
2021-09-22,1.0544521965752256,0.9255057666855737,-0.01885310290651976,-0.006696428571428603
2021-09-23,1.0637388051919807,0.9309888447721687,0.008807045636509025,0.005924412665985868
2021-09-24,1.0595176194570919,0.9323123463792776,-0.003968253968253954,0.0014216084484157676
2021-09-27,1.0552964337222033,0.9383626394403478,-0.003984063745019695,0.00648955587102007
2021-09-28,1.0476982993994035,0.9366609945169218,-0.007199999999999873,-0.0018134193028410683
2021-09-29,1.0358789793417147,0.9304216297976933,-0.011281224818694757,-0.00666128381106168
2021-09-30,1.0291250821658926,0.9330686330119113,-0.006519967400163029,0.002844950213371167
2021-10-08,1.021151038676406,0.9464927207411606,-0.0077483715319661695,0.014387031408307882
2021-10-11,1.0299003005770442,0.9463036490830022,0.00856803897685765,-0.00019976028765478215
2021-10-12,1.023750714946337,0.9364719228587634,-0.005971049457177191,-0.010389610389610282
2021-10-13,1.0075273429608487,0.9470599357156361,-0.015846994535518966,0.011306279022814447
2021-10-14,1.0002417620506867,0.9419550009453581,-0.0072311495673671455,-0.005390297464563765
2021-10-15,1.0052897111301948,0.9464927207411608,0.005046728971962677,0.004817342432757998
2021-10-18,1.0186019269018343,0.9355265645679711,0.01324216852540272,-0.011586096683979252
2021-10-19,1.0186019269018343,0.9444129325014178,0.0,0.00949878738884391
2021-10-20,1.0047316027908304,0.9417659292871994,-0.01361702127659592,-0.002802802802802984
2021-10-21,1.0160683139940498,0.9459255057666851,0.01128332300061996,0.004416783778357747
2021-10-22,1.0160683139940498,0.9521648704859137,0.0,0.006596042374575228
2021-10-25,1.0135875642332033,0.9553790886746072,-0.0024415186721993276,0.003375694996028633
2021-10-26,1.016538942332052,0.9521648704859137,0.002911813643926786,-0.003364338017019519
2021-10-27,1.0112330638426636,0.9396861410474566,-0.005219552609776246,-0.013105639396346236
2021-10-28,1.0181265557915076,0.9357156362261293,0.006816917084028873,-0.004225352112676051
2021-10-29,1.014198814876357,0.9417659292871994,-0.0038578120694406914,0.006465952717720658
2021-11-01,1.0024132181498637,0.9387407827566643,-0.01162059800664439,-0.00321220638426023
2021-11-02,1.0030864305193399,0.9289090565324253,0.000671591672263272,-0.010473313192346456
2021-11-03,0.9970275191940554,0.9251276233692562,-0.00604026845637573,-0.004070832485243425
2021-11-04,1.0071257047361963,0.9340139913027031,0.010128291694800673,0.009605558961782279
2021-11-05,1.0071257047361963,0.9307997731140097,0.0,-0.003441295546558587
2021-11-08,1.0131147678260497,0.9300434864813758,0.005946688741721884,-0.0008125126955110806
2021-11-09,1.0152461841408749,0.9296653431650591,0.002103825136611892,-0.00040658670461457547
2021-11-10,1.0148590022673263,0.9249385517110981,-0.00038136747480244093,-0.0050844010575553655
2021-11-11,1.024927377214868,0.9400642843637734,0.009920959389479345,0.01635322976287812
2021-11-12,1.0251201880625032,0.9396861410474563,0.00018812147272240232,-0.00040225261464221784
2021-11-15,1.033713994623418,0.9385517110985058,0.008383218534752768,-0.0012072434607643956
2021-11-16,1.0289045312489293,0.937795424465872,-0.004652605459057102,-0.0008058017727637923
2021-11-17,1.0372409344313762,0.9376063528077135,0.00810221252726695,-0.00020161290322584513
2021-11-18,1.0394853506728041,0.9292871998487423,0.0021638330757340896,-0.008872756604153875
2021-11-19,1.055516895254433,0.9396861410474566,0.015422578655151176,0.011190233977619535
2021-11-22,1.0567994188209633,0.9421440726035166,0.0012150668286756705,0.00261569416499019
2021-11-23,1.0401266124560697,0.9427112875779919,-0.01577669902912593,0.0006020469596628164
2021-11-24,1.0420503978058653,0.9447910758177349,0.0018495684340320562,0.002206177296430134
2021-11-25,1.0478217538552517,0.9411987143127244,0.005538461538461492,-0.0038022813688214363
2021-11-26,1.0365996726481117,0.9332577046700699,-0.010709914320685354,-0.008437123342707853
2021-11-29,1.0327657967584956,0.9319342030629608,-0.003698511576626373,-0.0014181523500810256
2021-11-30,1.0309654579318275,0.9285309132161087,-0.0017432208079689593,-0.0036518563603166188
2021-12-01,1.0281628333859933,0.9309888447721686,-0.0027184466019417597,0.0026471187130931995
2021-12-02,1.0249560877068167,0.932879561353753,-0.00311890838206641,0.002030869212022779
2021-12-03,1.0231498713844243,0.9413877859708829,-0.0017622377622377172,0.00912038913660318
2021-12-06,1.0196667712430165,0.9404424276800906,-0.003404291237113388,-0.0010042177144006237
2021-12-07,1.0298238658595382,0.9457364341085269,0.009961190168175982,0.005629272215520675
2021-12-08,1.0307433514540556,0.9593495934959347,0.0008928571428570287,0.01439424230307873
2021-12-09,1.0325816198515534,0.9752316127812439,0.0017834394904459039,0.01655498620417828
2021-12-10,1.0298263194682138,0.9723955379088672,-0.002668360864040653,-0.0029081039162466293
2021-12-13,1.0285041273478155,0.9748534694649269,-0.0012838981636059676,0.002527707563678705
2021-12-14,1.0170763037106174,0.9689922480620153,-0.011111111111111183,-0.006012412723040983
2021-12-15,1.0291637979822206,0.9602949517867271,0.011884550084889645,-0.008975609756097458
2021-12-16,1.038184014909444,0.9653998865570049,0.008764607679465852,0.005316007088009389
2021-12-17,1.0417787163625516,0.9515976555114389,0.0034624896949710937,-0.014296905601253185
2021-12-20,1.0369928584366859,0.9374172811495558,-0.004593929450369183,-0.01490164911583547
2021-12-21,1.0345951870876993,0.941387785970883,-0.0023121387283236983,0.004235578862444411
2021-12-22,1.0411953386540416,0.9419550009453584,0.006379453189726547,0.000602530628640352
2021-12-23,1.057351818046949,0.9491397239553788,0.01551724137931032,0.007627458851866331
2021-12-24,1.0615132830336398,0.9447910758177348,0.00393574297188759,-0.004581673306772727
2021-12-27,1.0537978110882675,0.9455473624503686,-0.0072683706070286735,0.0008004802881729223
2021-12-28,1.0597514710379188,0.950463225562488,0.005649717514124353,0.005198960207958292
2021-12-29,1.0508424314495295,0.9377954244658722,-0.008406725380304292,-0.01332802864531546
2021-12-30,1.0544190426424696,0.9446020041595762,0.003403565640194506,0.007258064516129092
2021-12-31,1.0431095480721915,0.9468708640574774,-0.010725806451612918,0.0024019215372297342
2022-01-04,1.0552288277905633,0.9434675742106255,0.011618415094339696,-0.0035942492012779326
2022-01-05,1.0579679879121455,0.9345812062771786,0.002595797280593226,-0.0094188376753509
2022-01-06,1.063440236125484,0.923993193420306,0.005172413793103292,-0.01132915233663756
2022-01-07,1.0698104771487296,0.9262620533182072,0.005990220048899708,0.0024554941682013443
2022-01-10,1.074263845300805,0.9287199848742669,0.004162763636363698,0.0026536027760766245
2022-01-11,1.0777626539646314,0.9202117602571369,0.003256936067551175,-0.009161237785016318
2022-01-12,1.0719334088410246,0.9300434864813758,-0.005408653846153855,0.010684199712348352
2022-01-13,1.0812658399699913,0.9147286821705422,0.00870616686819825,-0.016466761536897634
2022-01-14,1.0521299341025365,0.9064095292115707,-0.026946107784431073,-0.009094667217858676
2022-01-17,1.0449945316969502,0.914161467196067,-0.00678186426819305,0.008552357113058129
2022-01-18,1.040350111556075,0.9228587634713554,-0.004444444444444362,0.009513960703205981
2022-01-19,1.0488691075067822,0.9179429003592359,0.008188585607940446,-0.005326777299733743
2022-01-20,1.068986760880273,0.9252403543788279,0.019180327868852487,0.007949790794978817
2022-01-21,1.0759360327607947,0.9187110534139297,0.006500802568218278,-0.007056870070568544
2022-01-24,1.0758842279479142,0.9190951299412766,-4.814859926904891e-05,0.0004180602006689238
2022-01-25,1.0557277594437806,0.8987390739918878,-0.01873479318734783,-0.02214793146677807
2022-01-26,1.0612703301808604,0.9037320688473987,0.005249999999999977,0.00555555555555598
2022-01-27,1.052975040999546,0.8881769694898467,-0.00781637717121586,-0.017212069698257615
2022-01-28,1.0474261135563865,0.8745422527690297,-0.00526976160602266,-0.015351351351351128
2022-02-07,1.1118078918455139,0.88836900775352,0.0614666537867079,0.015810276679841584
2022-02-08,1.1167790697863418,0.8841441659527035,0.004471256210077934,-0.0047557284911370346
2022-02-09,1.1300103027711164,0.8916336582359691,0.011847672778561247,0.008470894874022417
2022-02-10,1.142626922656425,0.8895212373355609,0.011165048543689382,-0.002369157872065375
2022-02-11,1.1278858654289803,0.8826078598433156,-0.012901023890784957,-0.007772020725388629
2022-02-14,1.1079338605732294,0.873197984923315,-0.01768973747016711,-0.010661444734551773
2022-02-15,1.091798901438668,0.8812635919976014,-0.014563106796116387,0.009236859467781189
2022-02-16,1.1039001207895889,0.8852963955347444,0.011083743842364324,0.004576160383525707
2022-02-17,1.1039001207895889,0.8872167781714791,0.0,0.002169197396963085
2022-02-18,1.1012109609338288,0.8918256964996427,-0.0024360535931788885,0.0051948051948051965
2022-02-21,1.1054133093735907,0.8885610460171937,0.0038161157024794168,-0.003660637381567522
2022-02-22,1.1212913391251949,0.8770387501967848,0.01436388508891917,-0.012967365463583347
2022-02-23,1.1276042394258996,0.8862565868531119,0.005630026809651412,0.010510181738559332
2022-02-24,1.161192450813054,0.8699333344408661,0.029787234042553123,-0.018418201516793076
2022-02-25,1.1269787446730266,0.8766546736694378,-0.02946428571428561,0.007726269315673218
2022-02-28,1.1146006163990785,0.8778069032514786,-0.010983462050599191,0.001314348302299928
2022-03-01,1.1281200308837032,0.8851043572710708,0.012129380053908179,0.008313279369940973
2022-03-02,1.1281200308837032,0.8783830180424991,0.0,-0.007593838142764153
2022-03-03,1.12676988722972,0.8728139083959682,-0.001196808510638303,-0.006340183646698749
2022-03-04,1.125419563796289,0.8630199569486208,-0.001198402130492715,-0.011221122112211157
2022-03-07,1.1767386959053996,0.8345982939249457,0.04559999999999986,-0.03293279928793946
2022-03-08,1.1928665866614634,0.8188511563037204,0.013705583756345119,-0.01886792452830177
2022-03-09,1.2089702855813929,0.811169625756781,0.013499999999999845,-0.00938086303939989
2022-03-10,1.181500455816643,0.82269192157719,-0.022721674876847398,0.014204545454545636
2022-03-11,1.1996371968629755,0.8280689929600475,0.015350600126342373,0.0065359477124184995
2022-03-14,1.209025661881903,0.8011836360457602,0.00782608695652165,-0.032467532467532645
2022-03-15,1.1802145208013428,0.7629680215747376,-0.023830049261083897,-0.047698945349952004
2022-03-16,1.1996981381276648,0.7961906411902498,0.016508538899430825,0.04354392146992203
2022-03-17,1.1963449445738918,0.8123218553388224,-0.002795031055900621,0.02026049204052116
2022-03-18,1.22049545934286,0.8176989267216799,0.020186915887850487,0.006619385342789608
2022-03-21,1.222853968271027,0.816546697139639,0.0019324192565508547,-0.0014091122592766459
2022-03-22,1.2493763781539409,0.8157785440849452,0.021688942891859186,-0.0009407337723422726
2022-03-23,1.2493763781539409,0.8205795006767822,0.0,0.005885122410546062
2022-03-24,1.244222792622369,0.8153944675575983,-0.004124926340601021,-0.006318745611982202
2022-03-25,1.2375112173924556,0.8006075212547403,-0.0053941908713694975,-0.01813471502590669
2022-03-28,1.223539316550928,0.7958065646629033,-0.011290322580644996,-0.005996641880546827
2022-03-29,1.2141789064789537,0.7923498759167809,-0.007650273224043769,-0.004343629343629085
2022-03-30,1.1901785622256558,0.8159705823486187,-0.0197667280540208,0.029810954920019173
2022-03-31,1.1938626272634991,0.8100173961747409,0.003095388502842855,-0.007295834313956195
2022-04-01,1.1470842362707216,0.8198113476220885,-0.03918238993710699,0.012091038406828014
2022-04-06,1.1374056402426547,0.8175068884580066,-0.008437563451776708,-0.0028109627547436844
2022-04-07,1.1137500848199469,0.8075208987469857,-0.020797817933856155,-0.012215175005872436
2022-04-08,1.1215060046306708,0.8128979701298432,0.0069637883008357715,0.006658739595719387
2022-04-11,1.1347747582414207,0.7875489193249438,0.011831192660550549,-0.031183557760453562
2022-04-12,1.128640840629305,0.8009915977820876,-0.005405405405405461,0.01706900755913221
2022-04-13,1.12812848745911,0.7948463733445362,-0.00045395590142671693,-0.0076720210980579795
2022-04-14,1.1312032049460201,0.8032960569461695,0.0027255029201818104,0.010630587098332978
2022-04-15,1.1312032049460201,0.8029119804188226,0.0,-0.00047812574707128963
2022-04-18,1.1174999042474472,0.799071215145353,-0.012113916083915988,-0.0047835446065535026
2022-04-19,1.1258414319687253,0.7938861820261691,0.007464454976303214,-0.006488824801730186
2022-04-20,1.1092111833839586,0.7804435035690255,-0.014771395076201732,-0.01693275278180939
2022-04-21,1.0943331411637187,0.7673849016392287,-0.013413173652694566,-0.01673228346456712
2022-04-22,1.10649239828776,0.7693052842759635,0.011111111111111072,0.0025025025025025016
2022-04-25,1.0757712752102992,0.7322418993869817,-0.02776442307692306,-0.04817773339990017
2022-04-26,1.0757712752102992,0.7264807514767772,0.0,-0.00786782061369018
2022-04-27,1.0795411870633513,0.746836807426166,0.0035043804755943153,0.02802008987575988
2022-04-28,1.0955393690385118,0.7518298022816763,0.014819427148194286,0.006685523270763438
2022-04-29,1.1076971839875978,0.7710336286490242,0.011097560975609877,0.025542784163473664
2022-05-05,1.1074756445508003,0.768153054693922,-0.00019999999999997797,-0.0037359900373599153
2022-05-06,1.0811514935758835,0.7495253431175946,-0.023769507803121037,-0.024249999999999883
2022-05-09,1.0859506863957022,0.7433801186800431,0.004438964241676668,-0.008198821419421076
2022-05-10,1.0955443611712226,0.7520218405453497,0.008834355828220897,0.011624903125807329
2022-05-11,1.0967424048225642,0.7625839450473912,0.0010935601458081923,0.014044943820224809
2022-05-12,1.0943466083071753,0.7587431797739217,-0.0021844660194173526,-0.0050365147318055525
2022-05-13,1.1123194540640449,0.7646963659477996,0.016423357664233418,0.007846114907618329
2022-05-16,1.135087652444189,0.7587431797739217,0.020469118198874314,-0.007785032646910994
2022-05-17,1.1313433193206712,0.7681530546939223,-0.0032987171655467495,0.012401923563654771
2022-05-18,1.1307190342272386,0.7654645190024936,-0.0005518087063151045,-0.0034999999999999476
2022-05-19,1.1269730938684492,0.7671928633755548,-0.0033128834355826697,0.002257902659307476
2022-05-20,1.1407132830670916,0.783324077524127,0.012192118226600934,0.02102628285356678
2022-05-23,1.1438802662841185,0.7771788530865756,0.0027763183475093545,-0.007845060063741083
2022-05-24,1.1259573994379246,0.7614317154653504,-0.015668481548699265,-0.020261922411662803
2022-05-25,1.1288837738671569,0.7646963659477996,0.002599009900990046,0.004287515762925631
2022-05-26,1.1308325251414035,0.7666167485845341,0.0017262638717632228,0.002511300853841991
2022-05-27,1.1493319994149347,0.7685371312212689,0.016359163591636028,0.0025050100200401104
2022-05-30,1.1444970691289342,0.7729540112857589,-0.0042067307692308376,0.005747126436781658
2022-05-31,1.1483720289760455,0.7852444601608616,0.0033857315598548876,0.01590062111801238
2022-06-01,1.1338619130864565,0.7840922305788207,-0.01263537906137191,-0.0014673514306676738
2022-06-02,1.1338619130864565,0.786204651479229,0.0,0.0026940974773450588
2022-06-06,1.183305675783902,0.8019517891004544,0.043606511627907185,0.02002931118710305
2022-06-07,1.180144574245744,0.8031040186824953,-0.002671415850400538,0.001436781609195359
2022-06-08,1.188574178347499,0.8111696257567812,0.0071428571428568954,0.010043041606886405
2022-06-09,1.152748360915039,0.804640324791883,-0.03014184397163111,-0.00804924242424232
2022-06-10,1.183305675783902,0.8157785440849448,0.026508226691041914,0.013842482100238529
2022-06-13,1.1717149701439884,0.8057925543739237,-0.009795191451469343,-0.012241054613936098
2022-06-14,1.1717149701439884,0.813474084920863,0.0,0.009532888465205058
2022-06-15,1.1906815793729377,0.8228839598408637,0.01618705035971213,0.011567516525023747
2022-06-16,1.1906815793729377,0.8176989267216797,0.0,-0.006301050175029244
2022-06-17,1.231775899368995,0.8297973373331089,0.03451327433628326,0.014795678722404837
2022-06-20,1.2570023409678284,0.8338301408702521,0.020479733051893767,0.004859986114325476
2022-06-21,1.2492244942803803,0.8334460643429051,-0.006187615117295264,-0.0004606172270842368
2022-06-22,1.240469951048161,0.8238441511592312,-0.007007982370104249,-0.011520737327188946
2022-06-23,1.2842679916550748,0.8382470209347422,0.035307619156679904,0.0174825174825175
2022-06-24,1.3104735957663687,0.8474648575910693,0.020405090122601166,0.010996563573883122
2022-06-27,1.3069563411637568,0.8566826942473963,-0.0026839568641251477,0.010876954452753163
2022-06-28,1.3111520276522437,0.8666686839584171,0.0032102728731939756,0.011656579242322218
2022-06-29,1.2851595653934302,0.8561065794563759,-0.019824140687450087,-0.012187015289164327
2022-06-30,1.3036995722384501,0.8657084926400498,0.01442622950819672,0.0112157918349034
2022-07-01,1.293622667332259,0.8628279186849476,-0.007729468599033895,-0.0033274179236911783
2022-07-04,1.3122912200104824,0.8682049900678049,0.01443121951219517,0.006231916314266561
2022-07-05,1.305982127606586,0.8662846074310702,-0.00480769230769218,-0.0022119000221190177
2022-07-06,1.29862151980204,0.8549543498743349,-0.005636070853462072,-0.013079139880292523
2022-07-07,1.3291154664208735,0.8580269620931107,0.02348178137651824,0.003593890386343279
2022-07-08,1.3017760660039885,0.8572588090384167,-0.020569620253164556,-0.0008952551477172666
2022-07-11,1.280745757991,0.8426639009992319,-0.016155088852988775,-0.01702508960573501
2022-07-12,1.2492002959715172,0.8357505235069869,-0.024630541871921263,-0.00820419325432975
2022-07-13,1.2744366655871033,0.8370947913527012,0.02020202020202011,0.0016084558823528106
2022-07-14,1.3133427354111322,0.8372868296163746,0.030528052805280703,0.00022941041523272254
2022-07-15,1.2807457579909998,0.8248043424775983,-0.02481985588470792,-0.01490825688073405
2022-07-18,1.3038790968052871,0.8336381026065784,0.01806239737274229,0.010710128055879009
2022-07-19,1.2723336347858043,0.8294132608057619,-0.024193548387096864,-0.005067956692006326
2022-07-20,1.276539696388402,0.8317177199698438,0.0033057851239668423,0.002778420930771075
2022-07-21,1.269179088583856,0.8230759981045371,-0.005766062602965305,-0.010390210113137899
2022-07-22,1.2639215115806088,0.8236521128955576,-0.0041425020712511085,0.0006999533364442367
2022-07-25,1.2637420812506828,0.820195424149435,-0.00014196319018389136,-0.004196782466775462
2022-07-26,1.2734989134956327,0.8257645337959659,0.007720588235293979,0.006789978927651541
2022-07-27,1.270257279897644,0.8211556154678024,-0.0025454545454545174,-0.005581395348837281
2022-07-28,1.2724207351188808,0.8217317302588231,0.0017031630170316614,0.0007015902712819155
2022-07-29,1.264854155504703,0.8104014727020876,-0.005946601941747454,-0.013788268286983096
2022-08-01,1.282281450777441,0.8138581614482103,0.013778106508875787,0.004265402843601995
2022-08-02,1.2797891641870087,0.8002234447273933,-0.0019436345966956647,-0.016753185464841835
2022-08-03,1.25985087146355,0.7915817228620867,-0.015579357351509282,-0.010799136069114312
2022-08-04,1.2610970147587663,0.7975349090359647,0.0009891196834819205,0.007520621057738985
2022-08-05,1.281035307482225,0.810017396174741,0.015810276679841806,0.01565133638333749
2022-08-08,1.2685738745300632,0.8073288604833123,-0.009727626459143934,-0.0033191085822664723
2022-08-09,1.2561124415779015,0.8086731283290267,-0.00982318271119842,0.0016650808753568835
2022-08-10,1.2473894385113882,0.8000314064637201,-0.006944444444444531,-0.010686297791498434
2022-08-11,1.281035307482225,0.8169307736669864,0.02697302697302706,0.02112337974075862
2022-08-12,1.2922505971391705,0.8171228119306598,0.008754863813229541,0.00023507287259039167
2022-08-15,1.3152104542082836,0.8152024292939251,0.017767341040462625,-0.00235017626321965
2022-08-16,1.3320003749003042,0.8132820466571904,0.012765957446808418,-0.002355712603062221
2022-08-17,1.324538187926073,0.8211556154678027,-0.0056022408963584125,0.009681227863045594
2022-08-18,1.3096138139776101,0.814050199711884,-0.011267605633802802,-0.008652946679139295
2022-08-19,1.3077482672340521,0.8082890518016794,-0.0014245014245015675,-0.007077140835102802
2022-08-22,1.2890927997984736,0.8134740849208635,-0.014265335235378096,0.006414825374198241
2022-08-23,1.262975145388664,0.8107855492294349,-0.020260492040520828,-0.003305004721435134
2022-08-24,1.2704373323628952,0.7959986029265768,0.005908419497784312,-0.018237801989578584
2022-08-25,1.2834961595678,0.8029119804188221,0.010279001468428639,0.00868516284680343
2022-08-26,1.292823893285589,0.8017597508367811,0.007267441860465018,-0.001435063381966195
2022-08-29,1.236857490978854,0.7969587942449443,-0.043290043290043156,-0.0059880239520955225
2022-08-30,1.2443196779530852,0.7952304498718828,0.006033182503770718,-0.0021686746987953365
2022-08-31,1.2275297572610646,0.7952304498718828,-0.013493253373313308,0.0
2022-09-01,1.2014121028512548,0.7887011489069847,-0.02127659574468077,-0.008210577155276177
2022-09-02,1.2163364767997176,0.7842842688424944,0.012422360248447228,-0.0056001947893843385
2022-09-05,1.2270000113387483,0.7839001923151475,0.008766928183463918,-0.0004897159647403448
2022-09-06,1.209858638046016,0.7894693019616785,-0.013970149253731301,0.007104360607545379
2022-09-07,1.217782515117512,0.7910056080710663,0.006549423893268624,0.0019459985405010372
2022-09-08,1.217782515117512,0.7875489193249438,0.0,-0.004369992716678706
2022-09-09,1.2210817452909186,0.7986871386180056,0.002709211318482785,0.014142891977566352
2022-09-13,1.213841918842371,0.8013756743094343,-0.005929026845637342,0.00336619379658587
2022-09-14,1.202782166825922,0.7925419141804542,-0.009111361079864988,-0.01102324466810456
2022-09-15,1.2138532299523879,0.7854364984245354,0.00920454545454552,-0.008965350133268601
2022-09-16,1.1794447919379893,0.7681530546939221,-0.02834645669291347,-0.022004889975550168
2022-09-19,1.1782119228174968,0.7660406337935138,-0.001045296167247356,-0.00275000000000003
2022-09-20,1.1720468604306609,0.7664247103208609,-0.0052325581395350484,0.0005013787916772205
2022-09-21,1.1831504622663198,0.7606635624106564,0.0094736842105263,-0.0075169130543725204
2022-09-22,1.1782206686735435,0.7550944527641256,-0.004166666666666652,-0.007321383489017785
2022-09-23,1.168356495633486,0.7535581466547377,-0.0083720930232557,-0.0020345879959308144
2022-09-26,1.160113363990095,0.7487571900629006,-0.0070553223046203595,-0.006371049949031704
2022-09-27,1.162512219883469,0.7583591032465747,0.0020677771395749556,0.01282380097460889
2022-09-28,1.172705020436029,0.7476049604808597,0.008767908309455619,-0.014180805267156482
2022-09-29,1.1954669453502813,0.7477969987445332,0.01940976163450636,0.0002568713074750928
