total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_signal,latest_holding,strategy,total_return_diff_vs_baseline,annualized_return_diff_vs_baseline,sharpe_rf0_diff_vs_baseline,max_drawdown_diff_vs_baseline,max_drawdown_integral_diff_vs_baseline,trade_count_diff_vs_baseline,trade_action_count_diff_vs_baseline,is_soft_improvement
25.92184356331864,0.26238138130853383,0.2067710912485516,1.2689461555006993,-0.18982759788871417,945,1627,0.8146852983988355,0.07132169576059866,0.8,189.8711295861442,30.22536807840936,189.8711295861442,30.22536807840936,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,baseline,0.0,0.0,0.0,0.0,0.0,0,0,True
17.311221561574506,0.22841940428609786,0.20067200423099796,1.1382724020793615,-0.19329706841431016,969,1691,0.8154794759825327,0.07132169576059866,0.8,210.33304854796904,32.745978912919256,210.33304854796904,32.745978912919256,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,confirm60_top3,-8.610622001744133,-0.033961977022435974,-0.1306737534213378,-0.0034694705255959857,20.461918961824836,24,64,False
15.63746973530257,0.22011574704576842,0.19856674584061113,1.108522709147153,-0.19348374803347768,1008,1721,0.8122357511085526,0.07132169576059866,0.8,215.7851549369102,31.34282369138097,215.7851549369102,31.34282369138097,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,combo_confirm_tie_volcap,-10.284373828016069,-0.04226563426276542,-0.16042344635354633,-0.0036561501447635036,25.914025350765996,63,94,False
15.353495694606412,0.218630382319136,0.2067710912485516,1.0573546862812115,-0.20966745851374324,945,1627,0.8146852983988355,0.07132169576059866,0.8,224.07268065202905,9.298551621147213,224.07268065202905,9.298551621147213,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,confirm60_top2,-10.568347868712227,-0.04375099898939783,-0.2115914692194878,-0.01983986062502907,34.20155106588484,0,0,False
15.172259365504733,0.21766982039431393,0.2030093107082871,1.0722159473123534,-0.20966745851374347,991,1676,0.8107023461502568,0.07132169576059866,0.8,223.3633176886259,9.299787278627342,223.3633176886259,9.299787278627342,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,extreme_volcap,-10.749584197813906,-0.044711560914219906,-0.19673020818834597,-0.019839860625029293,33.49218810248169,46,49,False
14.52247955567793,0.21414171359504008,0.20638366518455,1.0375904188131981,-0.2324074430312254,1626,3320,0.8511119054569255,0.026011560693641522,0.9040462427745661,241.56835293509832,68.2821457496665,241.56835293509832,68.2821457496665,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 52%；豆粕 / 豆粕ETF (159985) 38%,513880,513880,continuous_transition,-11.39936400764071,-0.04823966771349375,-0.2313557366875012,-0.04257984514251123,51.69722334895411,681,1693,False
14.422927711530154,0.21358909263736492,0.2066093845806668,1.0337821443632103,-0.20966745851374347,935,1603,0.8148669577874819,0.07132169576059866,0.8,235.58351550107454,9.770212962374648,235.58351550107454,9.770212962374648,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,tie_r2_gap005,-11.498915851788485,-0.048792288671168915,-0.23516401113748908,-0.019839860625029293,45.71238591493034,-10,-24,False
14.177145770799974,0.21221041122643358,0.20708226682501005,1.024763802714971,-0.183247366860399,931,1598,0.8143901018922852,0.07132169576059866,0.8,238.90465738685012,26.18521811931948,238.90465738685012,26.18521811931948,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,slope_r2_020,-11.744697792518664,-0.05017097008210025,-0.2441823527857283,0.0065802310283151755,49.03352780070591,-14,-29,False
13.15417219288637,0.2062398175671969,0.206748730407205,0.9975384959365613,-0.20966745851374313,921,1572,0.8148308588064046,0.07132169576059866,0.8,243.07795875167267,10.1201195869318,243.07795875167267,10.1201195869318,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,159985,159985,leader_margin005,-12.767671370432268,-0.05614156374133694,-0.27140765956413804,-0.01983986062502896,53.20682916552846,-24,-55,False
