total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,variant,stress_days,annualized_diff,sharpe_diff,max_drawdown_integral_diff,mdd_diff,trade_diff
21.939551722160584,0.25021725561392083,0.19377431658281347,1.2912818376886666,-0.18901661450321705,1160,1914,0.8027612928738542,0.09787234042553195,1.0,178.64664206081054,28.851345912013397,178.64664206081054,28.851345912013397,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,baseline_full,466,0.0,0.0,0.0,0.0,0
14.029268579518192,0.21309474258105698,0.1867091683546488,1.141319113886735,-0.21350672610253751,1098,1709,0.7245214918896662,0.09787234042553195,1.0,194.84728674668156,14.919671858975812,194.84728674668156,14.919671858975812,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,vr_only_guard,795,-0.037122513032863846,-0.14996272380193165,16.200644685871026,-0.024490111599320463,-62
12.30395772075942,0.20259620703824743,0.18553981434761876,1.0919284777264713,-0.23295430926794425,1140,1783,0.7557943476108427,0.09787234042553195,1.0,168.8697759396612,12.129584450774406,168.8697759396612,12.129584450774406,513880,日经ETF,日经225ETF华安,日经ETF / 日经225ETF华安 (513880) 100%,vs_only_guard,652,-0.0476210485756734,-0.19935335996219528,-9.77686612114934,-0.0439376947647272,-20
