total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,ratio_cut,breadth_cut,risk_cap,short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.918274500950957,0.23575321490897894,0.21311511422152193,1.1062247544954784,-0.23501627253537172,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.89933733466617,41.73904813538149,219.89933733466617,41.73904813538149,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb070_rc182_sr920,0.9,-0.03,0.182,0.92,-0.026628166399554898,-0.13785186150930806,30.029255343783888,False
18.918274500950957,0.23575321490897894,0.21311511422152193,1.1062247544954784,-0.23501627253537172,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.89933733466617,41.73904813538149,219.89933733466617,41.73904813538149,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb075_rc182_sr920,0.9,-0.025,0.182,0.92,-0.026628166399554898,-0.13785186150930806,30.029255343783888,False
18.917185606392387,0.2357484346753922,0.21311615483103963,1.1061969228109227,-0.23500810863564847,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.89412741205626,41.7363598302144,219.89412741205626,41.7363598302144,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb070_rc184_sr920,0.9,-0.03,0.184,0.92,-0.02663294663314164,-0.13787969319386373,30.02404542117398,False
18.917185606392387,0.2357484346753922,0.21311615483103963,1.1061969228109227,-0.23500810863564847,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.89412741205626,41.7363598302144,219.89412741205626,41.7363598302144,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb075_rc184_sr920,0.9,-0.025,0.184,0.92,-0.02663294663314164,-0.13787969319386373,30.02404542117398,False
18.916095968009902,0.2357436509333235,0.21311720918466698,1.1061690035976899,-0.2349999452776692,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.88891742774638,41.733671703324,219.88891742774638,41.733671703324,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb070_rc186_sr920,0.9,-0.03,0.186,0.92,-0.026637730375210333,-0.1379076124070966,30.018835436864094,False
18.916095968009902,0.2357436509333235,0.21311720918466698,1.1061690035976899,-0.2349999452776692,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.88891742774638,41.733671703324,219.88891742774638,41.733671703324,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb075_rc186_sr920,0.9,-0.025,0.186,0.92,-0.026637730375210333,-0.1379076124070966,30.018835436864094,False
18.772581129649964,0.23511145518706278,0.2131954930988885,1.1027974924310844,-0.23519622510853455,877,1566,0.8235016011644832,0.026011560693641522,0.8,220.05893262860786,41.798027027153026,220.05893262860786,41.798027027153026,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb065_rc182_sr920,0.9,-0.035,0.182,0.92,-0.027269926121471055,-0.1412791235737021,30.18885063772558,False
18.77198757277365,0.23510883167294305,0.21319651408723223,1.1027799055698684,-0.2351839752925805,877,1566,0.8235016011644832,0.026011560693641522,0.8,220.05222316941038,41.79399957464496,220.05222316941038,41.79399957464496,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb065_rc184_sr920,0.9,-0.035,0.184,0.92,-0.02727254963559078,-0.1412967104349181,30.1821411785281,False
18.771393287634638,0.23510620486658995,0.21319754787357417,1.1027622372373982,-0.23517172583623314,877,1566,0.8235016011644832,0.026011560693641522,0.8,220.04551389785746,41.78997224077017,220.04551389785746,41.78997224077017,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr900_vb065_rc186_sr920,0.9,-0.035,0.186,0.92,-0.027275176441943882,-0.14131437876738828,30.175431906975177,False
18.7431398898717,0.23498123697177475,0.21313012254455135,1.1025247588953822,-0.23540675852741133,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.1393941816279,41.86824020651851,220.1393941816279,41.86824020651851,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb070_rc186_sr920,0.895,-0.03,0.186,0.92,-0.02740014433675908,-0.14155185710940432,30.26931219074561,False
