code,theme,name,holding_days,holding_day_share,gross_profit_contribution,cost_drag_contribution,net_profit_contribution,gross_contribution_rate,net_contribution_rate
159949,创业板50,创业板50ETF华安,424,0.17920540997464074,11.104240182822643,-0.3669842632108257,10.737255919611817,0.4283738598953656,0.414216523349668
159941,纳指ETF,纳指ETF广发,363,0.15342349957734572,3.2326427811172422,-0.4061896908531968,2.826453090264046,0.12470728685716147,0.10903750280569126
513880,日经ETF,日经225ETF华安,186,0.07861369399830938,3.0593956289047823,-0.35557085264271326,2.703824776262069,0.11802384430843714,0.10430680864412686
159954,H股,H股ETF,127,0.0536770921386306,2.400353222344782,-0.10504435224273374,2.295308870102048,0.09259963383705713,0.0885472850144842
518880,黄金ETF,黄金ETF华安,619,0.26162299239222314,1.6852883774576841,-0.4668673020139061,1.2184210754437785,0.0650142175783552,0.04700364279521909
512890,红利低波ETF,红利低波ETF华泰柏瑞,213,0.09002535925612849,1.2340207739771039,-0.284171135742988,0.949849638234116,0.04760544021349377,0.03664282734806041
511260,十年国债ETF,十年国债ETF,82,0.034657650042265425,0.058735919683851036,-0.10607049786436908,-0.04733457818051803,0.002265885122729727,-0.0018260498357261915
159985,豆粕,豆粕ETF,280,0.11834319526627218,-0.07866470556225082,-0.314253948893517,-0.3929186544557677,-0.003034687921408773,-0.015157820603924066
510300,沪深300,沪深300ETF华泰柏瑞,489,0.20667793744716823,-0.2531826893081426,-0.1713817562878499,-0.4245644455959924,-0.009767155977532985,-0.016378636209223293
